"","interaction_ID","AML-0024","AML-0160","AML-0693","AML-1371","AML-2123","AML-3133","AML-4340","healthy-1","healthy-2","healthy-3","healthy-4","healthy-4003","healthy-5"
"219","Mono:VIM_HSPC:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"220","Mono:VIM_T:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"221","NK:VIM_B:CD44",1,0,1,1,1,1,1,1,1,1,1,1,1
"222","NK:VIM_DC:CD44",1,0,1,1,0,1,1,1,1,1,1,1,1
"223","NK:VIM_Ery:CD44",1,0,1,1,1,1,0,1,1,1,1,1,1
"224","NK:VIM_Gran:CD44",1,0,1,1,1,1,1,1,1,1,1,1,1
"225","NK:VIM_HSPC:CD44",1,0,1,1,1,1,1,1,1,1,1,1,1
"226","NK:VIM_Mono:CD44",1,0,1,1,1,1,1,1,1,1,1,1,1
"227","NK:VIM_NK:CD44",1,0,1,1,1,1,1,1,1,1,1,1,1
"228","NK:VIM_T:CD44",1,0,1,1,1,1,1,1,1,1,1,1,1
"229","T:VIM_HSPC:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"230","T:VIM_T:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"231","B:SRGN_HSPC:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"232","B:SRGN_T:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"233","DC:SRGN_HSPC:CD44",1,1,1,1,0,1,1,1,1,1,1,1,1
"234","DC:SRGN_T:CD44",1,1,1,1,0,1,1,1,1,1,1,1,1
"235","Ery:SRGN_HSPC:CD44",1,1,1,1,1,1,0,1,1,1,1,1,1
"236","Ery:SRGN_T:CD44",1,1,1,1,1,1,0,1,1,1,1,1,1
"237","Gran:SRGN_HSPC:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"238","Gran:SRGN_T:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"239","HSPC:SRGN_HSPC:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"240","HSPC:SRGN_T:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"241","Mono:SRGN_HSPC:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"242","Mono:SRGN_T:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"243","NK:SRGN_HSPC:CD44",1,0,1,1,1,1,1,1,1,1,1,1,1
"244","NK:SRGN_T:CD44",1,0,1,1,1,1,1,1,1,1,1,1,1
"245","T:SRGN_B:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"246","T:SRGN_DC:CD44",1,1,1,1,0,1,1,1,1,1,1,1,1
"247","T:SRGN_Ery:CD44",1,1,1,1,1,1,0,1,1,1,1,1,1
"248","T:SRGN_Gran:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"249","T:SRGN_HSPC:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"250","T:SRGN_Mono:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"251","T:SRGN_NK:CD44",1,0,1,1,1,1,1,1,1,1,1,1,1
"252","T:SRGN_T:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"253","Ery:LAMC1_HSPC:CD44",0,1,0,0,0,0,0,0,0,0,0,0,0
"254","Ery:LAMC1_T:CD44",0,1,0,0,0,0,0,0,0,0,0,0,0
"255","Gran:LAMC1_HSPC:CD44",1,0,0,0,0,0,0,0,0,0,0,0,0
"256","Gran:LAMC1_T:CD44",1,0,0,0,0,0,0,0,0,0,0,0,0
"257","HSPC:COL6A1_HSPC:CD44",1,0,0,0,0,0,0,0,0,0,0,0,0
"258","HSPC:COL6A1_T:CD44",1,0,0,0,0,0,0,0,0,0,0,0,0
"259","NK:COL6A2_HSPC:CD44",1,0,0,1,0,0,1,0,0,0,0,0,0
"260","NK:COL6A2_T:CD44",1,0,0,1,0,0,1,0,0,0,0,0,0
"261","T:COL6A2_HSPC:CD44",0,0,0,0,0,0,1,0,0,0,0,0,0
"262","T:COL6A2_T:CD44",0,0,0,0,0,0,1,0,0,0,0,0,0
"263","B:VCAN_HSPC:CD44",0,1,0,0,0,0,0,0,0,0,0,0,0
"264","B:VCAN_T:CD44",0,1,0,0,0,0,0,0,0,0,0,0,0
"265","DC:VCAN_HSPC:CD44",1,1,0,1,0,1,1,1,1,1,1,1,1
"266","DC:VCAN_T:CD44",1,1,0,1,0,1,1,1,1,1,1,1,1
"267","Ery:VCAN_HSPC:CD44",1,0,0,0,0,0,0,0,0,0,0,0,0
"268","Ery:VCAN_T:CD44",1,0,0,0,0,0,0,0,0,0,0,0,0
"269","Gran:VCAN_HSPC:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"270","Gran:VCAN_T:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"271","HSPC:VCAN_HSPC:CD44",1,0,0,0,0,0,0,0,0,0,0,0,1
"272","HSPC:VCAN_T:CD44",1,0,0,0,0,0,0,0,0,0,0,0,1
"273","Mono:VCAN_HSPC:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"274","Mono:VCAN_T:CD44",1,1,1,1,1,1,1,1,1,1,1,1,1
"275","NK:VCAN_HSPC:CD44",1,0,0,0,0,1,0,0,0,0,0,0,0
"276","NK:VCAN_T:CD44",1,0,0,0,0,1,0,0,0,0,0,0,0
"277","T:VCAN_HSPC:CD44",1,0,0,0,0,0,0,0,0,0,0,0,0
"278","T:VCAN_T:CD44",1,0,0,0,0,0,0,0,0,0,0,0,0
"279","DC:HGF_HSPC:CD44",0,0,1,1,0,0,0,0,0,0,0,0,0
"280","DC:HGF_T:CD44",0,0,1,1,0,0,0,0,0,0,0,0,0
"281","Ery:HGF_HSPC:CD44",0,1,0,0,0,0,0,0,0,0,0,0,0
"282","Ery:HGF_T:CD44",0,1,0,0,0,0,0,0,0,0,0,0,0
"283","Gran:HGF_HSPC:CD44",1,0,1,1,1,0,1,1,1,1,1,1,1
"284","Gran:HGF_T:CD44",1,0,1,1,1,0,1,1,1,1,1,1,1
"285","HSPC:HGF_HSPC:CD44",0,1,1,0,0,0,0,0,0,1,1,1,0
"286","HSPC:HGF_T:CD44",0,1,1,0,0,0,0,0,0,1,1,1,0
"287","Mono:HGF_HSPC:CD44",1,0,1,0,0,0,0,0,0,0,1,0,0
"288","Mono:HGF_T:CD44",1,0,1,0,0,0,0,0,0,0,1,0,0
"289","B:PKM_HSPC:CD44",1,1,0,1,1,1,1,0,0,1,1,1,0
"290","B:PKM_T:CD44",1,1,0,1,1,1,1,0,0,1,1,1,0
"291","DC:PKM_HSPC:CD44",1,1,1,1,0,0,1,1,1,1,1,1,1
"292","DC:PKM_T:CD44",1,1,1,1,0,0,1,1,1,1,1,1,1
"293","Ery:PKM_HSPC:CD44",1,1,0,0,0,0,0,0,0,1,0,0,0
