"","interaction_ID","N10.A_Healthy","N11.B_Healthy","N15.A_Healthy","N16.A_Healthy","N17.A_Healthy","N18.A_Healthy","N20.A_Healthy","N21.A_Healthy","N51.A_Healthy","N46.A_Healthy","N9.B_Inflamed","N12.B_Inflamed","N14.B_Inflamed","N19.B_Inflamed","N24.B_Inflamed","N52.B1a_Inflamed","N111.B1_Inflamed","N44.B_Inflamed","N49.B_Inflamed","N50.B_Inflamed","N106.B_Inflamed","N539.B_Inflamed"
"1692","T-cells:LRPAP1_Myeloid:SIRPA",0.141459859424829,NA,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,NA,0.141459859424829,0.141459859424829,NA,NA,NA,0.141459859424829,0.141459859424829,NA,0.141459859424829
"1693","T-cells:LTB_Myeloid:CD40",0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,NA,0.602656659805184,0.602656659805184
"1694","T-cells:LTB_Myeloid:TNFRSF1A",2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,NA,2.65153832795386,2.65153832795386
"1695","T-cells:MIF_Myeloid:CD44",0.00538491620249603,0.00538491620249603,0.00538491620249603,0.00538491620249603,NA,NA,0.00538491620249603,0.00538491620249603,NA,0.00538491620249603,NA,0.00538491620249603,0.00538491620249603,NA,NA,0.00538491620249603,NA,NA,NA,NA,NA,NA
"1696","T-cells:MIF_Myeloid:CD74",2.09306211040588,2.09306211040588,2.09306211040588,2.09306211040588,NA,NA,2.09306211040588,2.09306211040588,NA,2.09306211040588,NA,2.09306211040588,2.09306211040588,NA,NA,2.09306211040588,NA,NA,NA,NA,NA,NA
"1697","T-cells:MIF_Myeloid:CXCR4",0.228623007237278,0.228623007237278,0.228623007237278,0.228623007237278,NA,NA,0.228623007237278,0.228623007237278,NA,0.228623007237278,NA,0.228623007237278,0.228623007237278,NA,NA,0.228623007237278,NA,NA,NA,NA,NA,NA
"1698","T-cells:MIF_Myeloid:TNFRSF14",0.47278084062084,0.47278084062084,0.47278084062084,0.47278084062084,NA,NA,0.47278084062084,0.47278084062084,NA,0.47278084062084,NA,0.47278084062084,0.47278084062084,NA,NA,0.47278084062084,NA,NA,NA,NA,NA,NA
"1699","T-cells:MT-RNR2_Myeloid:FPR3",0.224953569604899,NA,NA,0.224953569604899,NA,NA,NA,0.224953569604899,NA,0.224953569604899,NA,NA,NA,NA,NA,0.224953569604899,NA,0.224953569604899,NA,NA,NA,NA
"1700","T-cells:PKM_Myeloid:CD44",0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874
"1701","T-cells:RPS19_Myeloid:C5AR1",1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,NA,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,NA,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787
"1702","T-cells:SRGN_Myeloid:CD44",0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343
"1703","T-cells:TIMP1_Myeloid:CD63",2.39223313316657,NA,NA,NA,NA,NA,2.39223313316657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704","T-cells:VIM_Myeloid:CD44",0.212091916611123,0.212091916611123,0.212091916611123,0.212091916611123,NA,0.212091916611123,0.212091916611123,0.212091916611123,0.212091916611123,0.212091916611123,0.212091916611123,0.212091916611123,0.212091916611123,NA,NA,0.212091916611123,0.212091916611123,0.212091916611123,NA,0.212091916611123,NA,NA
"1705","Plasma:ANXA1_Myeloid:FPR3",4.20249596445566,NA,4.20249596445566,4.20249596445566,NA,4.20249596445566,NA,4.20249596445566,NA,NA,NA,4.20249596445566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706","Plasma:APOE_Myeloid:TREM2",0.402451248437272,NA,0.402451248437272,0.402451248437272,0.402451248437272,0.402451248437272,NA,0.402451248437272,NA,0.402451248437272,NA,NA,NA,NA,NA,NA,NA,NA,0.402451248437272,0.402451248437272,NA,NA
"1707","Plasma:B2M_Myeloid:CD1C",0.549416069151519,0.549416069151519,0.549416069151519,NA,NA,0.549416069151519,0.549416069151519,0.549416069151519,NA,NA,0.549416069151519,NA,0.549416069151519,NA,NA,0.549416069151519,0.549416069151519,0.549416069151519,NA,NA,NA,NA
"1708","Plasma:B2M_Myeloid:HLA-F",1.86287608139553,1.86287608139553,1.86287608139553,1.86287608139553,1.86287608139553,1.86287608139553,1.86287608139553,1.86287608139553,NA,NA,1.86287608139553,1.86287608139553,1.86287608139553,NA,NA,1.86287608139553,1.86287608139553,1.86287608139553,NA,NA,1.86287608139553,NA
"1709","Plasma:B2M_Myeloid:LILRB2",0.366187969508039,NA,0.366187969508039,NA,0.366187969508039,0.366187969508039,NA,0.366187969508039,NA,NA,0.366187969508039,0.366187969508039,NA,NA,NA,0.366187969508039,0.366187969508039,NA,NA,NA,0.366187969508039,NA
"1710","Plasma:CALR_Myeloid:HLA-F",1.00636369699782,1.00636369699782,1.00636369699782,1.00636369699782,1.00636369699782,1.00636369699782,1.00636369699782,1.00636369699782,NA,1.00636369699782,1.00636369699782,1.00636369699782,1.00636369699782,NA,1.00636369699782,1.00636369699782,1.00636369699782,1.00636369699782,NA,NA,NA,NA
"1711","Plasma:CD320_Myeloid:TMEM167A",0.549416069151519,NA,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,NA,NA,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,NA,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519
"1712","Plasma:CD53_Myeloid:CD37",0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176
"1713","Plasma:CD59_Myeloid:STAB1",0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,NA,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,NA,NA,0.549416069151519,0.549416069151519
"1714","Plasma:CD69_Myeloid:SIRPA",0.141459859424829,NA,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,NA,NA,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829
"1715","Plasma:CD74_Myeloid:CXCR4",0.158359204978739,0.158359204978739,NA,0.158359204978739,NA,NA,0.158359204978739,NA,NA,0.158359204978739,NA,NA,0.158359204978739,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","Plasma:CD99_Myeloid:CD81",0.0144659286859469,NA,NA,NA,NA,NA,0.0144659286859469,NA,NA,NA,NA,NA,0.0144659286859469,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717","Plasma:CD99_Myeloid:PILRA",1.33052148454029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718","Plasma:CIRBP_Myeloid:TREM1",0.418623356422374,NA,NA,0.418623356422374,NA,NA,NA,0.418623356422374,NA,NA,NA,0.418623356422374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719","Plasma:CXCL14_Myeloid:CXCR4",0.231776851661301,0.231776851661301,NA,NA,NA,NA,0.231776851661301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","Plasma:FAM3C_Myeloid:HLA-C",0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,NA,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,NA,NA,NA,NA
"1721","Plasma:FAM3C_Myeloid:LAMP1",0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,NA,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,NA,NA,NA,NA
"1722","Plasma:GRN_Myeloid:TNFRSF1A",1.55025024784736,1.55025024784736,NA,1.55025024784736,NA,NA,1.55025024784736,NA,NA,NA,NA,NA,1.55025024784736,NA,NA,1.55025024784736,1.55025024784736,NA,NA,NA,NA,NA
"1723","Plasma:GRN_Myeloid:TNFRSF1B",2.12403754699578,2.12403754699578,NA,2.12403754699578,NA,NA,2.12403754699578,NA,NA,NA,NA,NA,2.12403754699578,NA,NA,2.12403754699578,2.12403754699578,NA,NA,NA,NA,NA
"1724","Plasma:HLA-A_Myeloid:APLP2",0.8460794734395,NA,0.8460794734395,0.8460794734395,0.8460794734395,0.8460794734395,0.8460794734395,0.8460794734395,NA,NA,0.8460794734395,0.8460794734395,0.8460794734395,0.8460794734395,NA,0.8460794734395,0.8460794734395,NA,NA,NA,0.8460794734395,0.8460794734395
"1725","Plasma:HLA-A_Myeloid:LILRB2",0.941778542840582,NA,0.941778542840582,NA,0.941778542840582,0.941778542840582,NA,0.941778542840582,NA,NA,0.941778542840582,0.941778542840582,NA,0.941778542840582,NA,0.941778542840582,0.941778542840582,NA,NA,NA,0.941778542840582,0.941778542840582
"1726","Plasma:HLA-C_Myeloid:CD47",0.193458804852147,NA,0.193458804852147,NA,NA,NA,NA,0.193458804852147,NA,NA,NA,NA,0.193458804852147,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727","Plasma:HLA-C_Myeloid:CD53",0.175891634195009,NA,0.175891634195009,NA,NA,NA,NA,0.175891634195009,NA,NA,NA,NA,0.175891634195009,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728","Plasma:HLA-C_Myeloid:CD81",0.113768297850405,NA,0.113768297850405,NA,NA,NA,NA,0.113768297850405,NA,NA,NA,NA,0.113768297850405,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729","Plasma:HLA-C_Myeloid:LILRB2",0.791458378726708,NA,0.791458378726708,NA,NA,NA,NA,0.791458378726708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730","Plasma:HMGB1_Myeloid:CD163",0.0244515476103778,NA,NA,NA,NA,NA,0.0244515476103778,0.0244515476103778,NA,NA,NA,NA,NA,NA,NA,NA,0.0244515476103778,NA,NA,NA,NA,NA
"1731","Plasma:HMGB1_Myeloid:CXCR4",0.128234226536352,0.128234226536352,NA,NA,NA,NA,0.128234226536352,0.128234226536352,NA,NA,NA,NA,0.128234226536352,NA,NA,0.128234226536352,0.128234226536352,NA,NA,NA,NA,NA
"1732","Plasma:HMGB1_Myeloid:HAVCR2",0.809504890473267,0.809504890473267,NA,NA,NA,NA,0.809504890473267,0.809504890473267,NA,NA,NA,NA,0.809504890473267,NA,NA,0.809504890473267,0.809504890473267,NA,NA,NA,NA,NA
"1733","Plasma:LGALS1_Myeloid:CD69",0.736283851272143,0.736283851272143,NA,0.736283851272143,0.736283851272143,0.736283851272143,0.736283851272143,NA,0.736283851272143,0.736283851272143,0.736283851272143,NA,0.736283851272143,NA,0.736283851272143,0.736283851272143,0.736283851272143,0.736283851272143,0.736283851272143,NA,0.736283851272143,0.736283851272143
"1734","Plasma:LGALS1_Myeloid:PTPRC",1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,NA,1.00362974117331,1.00362974117331
"1735","Plasma:LRPAP1_Myeloid:SIRPA",0.141459859424829,NA,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,NA,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,NA,0.141459859424829,0.141459859424829,0.141459859424829
"1736","Plasma:MDK_Myeloid:ITGB2",0.0360781416159364,0.0360781416159364,NA,NA,NA,NA,0.0360781416159364,NA,NA,NA,NA,NA,0.0360781416159364,NA,NA,0.0360781416159364,NA,NA,NA,NA,NA,NA
"1737","Plasma:MDK_Myeloid:NCL",0.167542829884362,0.167542829884362,NA,NA,NA,NA,0.167542829884362,NA,NA,NA,NA,NA,0.167542829884362,NA,NA,0.167542829884362,NA,NA,NA,NA,NA,NA
"1738","Plasma:MIF_Myeloid:CD44",0.00538491620249603,0.00538491620249603,0.00538491620249603,0.00538491620249603,NA,NA,0.00538491620249603,0.00538491620249603,NA,0.00538491620249603,NA,NA,0.00538491620249603,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739","Plasma:MIF_Myeloid:CD74",2.09306211040588,2.09306211040588,2.09306211040588,2.09306211040588,NA,NA,2.09306211040588,2.09306211040588,NA,2.09306211040588,NA,NA,2.09306211040588,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740","Plasma:MIF_Myeloid:CXCR4",0.228623007237278,0.228623007237278,0.228623007237278,0.228623007237278,NA,NA,0.228623007237278,0.228623007237278,NA,0.228623007237278,NA,NA,0.228623007237278,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741","Plasma:MIF_Myeloid:TNFRSF14",0.47278084062084,0.47278084062084,0.47278084062084,0.47278084062084,NA,NA,0.47278084062084,0.47278084062084,NA,0.47278084062084,NA,NA,0.47278084062084,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742","Plasma:MT-RNR2_Myeloid:FPR3",0.224953569604899,NA,NA,0.224953569604899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224953569604899,NA,NA,NA,NA
"1743","Plasma:PKM_Myeloid:CD44",0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,0.177669620526874,NA,0.177669620526874,0.177669620526874,0.177669620526874
"1744","Plasma:RPS19_Myeloid:C5AR1",1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,NA,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,NA,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787
"1745","Plasma:SEMA4A_Myeloid:LILRB2",0.103460331372976,NA,NA,NA,NA,NA,NA,0.103460331372976,NA,0.103460331372976,NA,0.103460331372976,NA,NA,NA,0.103460331372976,NA,NA,NA,NA,NA,NA
"1746","Plasma:SRGN_Myeloid:CD44",0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,0.0763719758287343,NA,0.0763719758287343,0.0763719758287343,0.0763719758287343
"1747","Plasma:VIM_Myeloid:CD44",0.212091916611123,0.212091916611123,0.212091916611123,0.212091916611123,NA,0.212091916611123,0.212091916611123,0.212091916611123,NA,0.212091916611123,0.212091916611123,0.212091916611123,0.212091916611123,NA,NA,0.212091916611123,0.212091916611123,0.212091916611123,NA,NA,NA,NA
"1748","B-cells:ALOX5AP_Myeloid:ALOX5",0.682896081868716,NA,NA,0.682896081868716,NA,0.682896081868716,NA,NA,0.682896081868716,NA,0.682896081868716,NA,NA,0.682896081868716,0.682896081868716,0.682896081868716,NA,NA,0.682896081868716,0.682896081868716,NA,NA
"1749","B-cells:B2M_Myeloid:CD1C",0.549416069151519,0.549416069151519,0.549416069151519,NA,NA,0.549416069151519,0.549416069151519,0.549416069151519,NA,NA,0.549416069151519,NA,0.549416069151519,NA,NA,0.549416069151519,NA,0.549416069151519,NA,NA,NA,NA
"1750","B-cells:B2M_Myeloid:HLA-F",1.86287608139553,1.86287608139553,1.86287608139553,1.86287608139553,1.86287608139553,1.86287608139553,1.86287608139553,1.86287608139553,NA,NA,1.86287608139553,1.86287608139553,1.86287608139553,NA,NA,1.86287608139553,NA,1.86287608139553,NA,NA,1.86287608139553,NA
"1751","B-cells:B2M_Myeloid:LILRB2",0.366187969508039,NA,0.366187969508039,NA,0.366187969508039,0.366187969508039,NA,0.366187969508039,NA,NA,0.366187969508039,0.366187969508039,NA,NA,NA,0.366187969508039,NA,NA,NA,NA,0.366187969508039,NA
"1752","B-cells:CALR_Myeloid:HLA-F",1.00636369699782,1.00636369699782,1.00636369699782,1.00636369699782,1.00636369699782,1.00636369699782,1.00636369699782,1.00636369699782,NA,1.00636369699782,1.00636369699782,NA,1.00636369699782,NA,NA,1.00636369699782,NA,1.00636369699782,NA,1.00636369699782,NA,NA
"1753","B-cells:CD22_Myeloid:PTPRC",1.24207101152988,NA,NA,1.24207101152988,NA,1.24207101152988,1.24207101152988,1.24207101152988,1.24207101152988,1.24207101152988,1.24207101152988,1.24207101152988,NA,1.24207101152988,1.24207101152988,NA,1.24207101152988,1.24207101152988,1.24207101152988,NA,1.24207101152988,1.24207101152988
"1754","B-cells:CD53_Myeloid:CD37",0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176,0.41330716625176
"1755","B-cells:CD59_Myeloid:STAB1",0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,NA,0.549416069151519,0.549416069151519,NA,0.549416069151519,NA,NA,0.549416069151519,0.549416069151519,0.549416069151519,NA,NA,NA,0.549416069151519,0.549416069151519,NA,0.549416069151519
"1756","B-cells:CD69_Myeloid:SIRPA",0.141459859424829,NA,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,NA,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829
"1757","B-cells:CD74_Myeloid:CXCR4",0.158359204978739,0.158359204978739,NA,0.158359204978739,NA,NA,0.158359204978739,0.158359204978739,NA,0.158359204978739,NA,0.158359204978739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758","B-cells:CD82_Myeloid:CD37",0.274507734849005,NA,NA,NA,NA,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,NA,NA,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005
"1759","B-cells:CD99_Myeloid:CD81",0.0144659286859469,0.0144659286859469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760","B-cells:CD99_Myeloid:PILRA",1.33052148454029,1.33052148454029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761","B-cells:CIRBP_Myeloid:TREM1",0.418623356422374,NA,NA,0.418623356422374,NA,NA,NA,0.418623356422374,NA,NA,0.418623356422374,0.418623356422374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762","B-cells:FAM3C_Myeloid:HLA-C",0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,NA,0.626513815189887,0.626513815189887,0.626513815189887,0.626513815189887,NA,0.626513815189887,0.626513815189887,NA
"1763","B-cells:FAM3C_Myeloid:LAMP1",0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,NA,0.347932857754414,0.347932857754414,0.347932857754414,0.347932857754414,NA,0.347932857754414,0.347932857754414,NA
"1764","B-cells:GRN_Myeloid:TNFRSF1A",1.55025024784736,1.55025024784736,NA,1.55025024784736,NA,NA,1.55025024784736,1.55025024784736,NA,1.55025024784736,NA,NA,NA,NA,NA,1.55025024784736,NA,NA,NA,NA,NA,NA
"1765","B-cells:GRN_Myeloid:TNFRSF1B",2.12403754699578,2.12403754699578,NA,2.12403754699578,NA,NA,2.12403754699578,2.12403754699578,NA,2.12403754699578,NA,NA,NA,NA,NA,2.12403754699578,NA,NA,NA,NA,NA,NA
"1766","B-cells:HLA-A_Myeloid:APLP2",0.8460794734395,NA,0.8460794734395,0.8460794734395,0.8460794734395,0.8460794734395,NA,0.8460794734395,0.8460794734395,NA,0.8460794734395,0.8460794734395,0.8460794734395,NA,NA,0.8460794734395,0.8460794734395,NA,NA,NA,0.8460794734395,0.8460794734395
"1767","B-cells:HLA-A_Myeloid:LILRB2",0.941778542840582,NA,0.941778542840582,NA,0.941778542840582,0.941778542840582,NA,0.941778542840582,0.941778542840582,NA,0.941778542840582,0.941778542840582,NA,NA,NA,0.941778542840582,0.941778542840582,NA,NA,NA,0.941778542840582,0.941778542840582
"1768","B-cells:HLA-C_Myeloid:CD47",0.193458804852147,NA,0.193458804852147,0.193458804852147,NA,NA,NA,0.193458804852147,NA,NA,NA,0.193458804852147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769","B-cells:HLA-C_Myeloid:CD53",0.175891634195009,NA,0.175891634195009,0.175891634195009,NA,NA,NA,0.175891634195009,NA,NA,NA,0.175891634195009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770","B-cells:HLA-C_Myeloid:CD81",0.113768297850405,NA,0.113768297850405,0.113768297850405,NA,NA,NA,0.113768297850405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771","B-cells:HLA-C_Myeloid:LILRB2",0.791458378726708,NA,0.791458378726708,NA,NA,NA,NA,0.791458378726708,NA,NA,NA,0.791458378726708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772","B-cells:JAK1_Myeloid:IFNAR1",0.413646400370492,NA,NA,NA,NA,NA,NA,NA,NA,0.413646400370492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","B-cells:JAK1_Myeloid:IFNAR2",0.284023557002273,NA,NA,NA,NA,NA,NA,NA,NA,0.284023557002273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774","B-cells:LGALS1_Myeloid:CD69",0.736283851272143,0.736283851272143,NA,0.736283851272143,0.736283851272143,0.736283851272143,0.736283851272143,NA,0.736283851272143,0.736283851272143,NA,NA,0.736283851272143,NA,0.736283851272143,0.736283851272143,0.736283851272143,0.736283851272143,0.736283851272143,0.736283851272143,NA,0.736283851272143
"1775","B-cells:LGALS1_Myeloid:PTPRC",1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,NA,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,1.00362974117331,NA,1.00362974117331
"1776","B-cells:LRPAP1_Myeloid:SIRPA",0.141459859424829,NA,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,NA,NA,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,NA,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,0.141459859424829,NA,0.141459859424829,0.141459859424829
"1777","B-cells:LTB_Myeloid:CD40",0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,NA,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,0.602656659805184,NA,0.602656659805184,0.602656659805184
"1778","B-cells:LTB_Myeloid:TNFRSF1A",2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,NA,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,2.65153832795386,NA,2.65153832795386,2.65153832795386
"1779","B-cells:MIF_Myeloid:CD44",0.00538491620249603,0.00538491620249603,0.00538491620249603,0.00538491620249603,NA,NA,0.00538491620249603,0.00538491620249603,NA,0.00538491620249603,NA,0.00538491620249603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780","B-cells:MIF_Myeloid:CD74",2.09306211040588,2.09306211040588,2.09306211040588,2.09306211040588,NA,NA,2.09306211040588,2.09306211040588,NA,2.09306211040588,NA,2.09306211040588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","B-cells:MIF_Myeloid:CXCR4",0.228623007237278,0.228623007237278,0.228623007237278,0.228623007237278,NA,NA,0.228623007237278,0.228623007237278,NA,0.228623007237278,NA,0.228623007237278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782","B-cells:MIF_Myeloid:TNFRSF14",0.47278084062084,0.47278084062084,0.47278084062084,0.47278084062084,NA,NA,0.47278084062084,0.47278084062084,NA,0.47278084062084,NA,0.47278084062084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","B-cells:MS4A1_Myeloid:CD53",0.175891634195009,NA,0.175891634195009,0.175891634195009,NA,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,NA,NA,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009
