Gene;OverallAverageExpression;case_avg;control_avg
DLGAP1-AS1;2,82446631166950e-02;0,030550417885867483;2,47860001678035e-02
DLGAP1-AS2;5,58363247185496e-03;0,006980855812110710;3,48777880047633e-03
DLGAP3;2,55845296257227e-03;0,002165082102770291;3,14851450604637e-03
DLGAP4;4,53626845734475e-02;0,047788092363753872;4,17245404947968e-02
DLGAP5;9,17171565398966e-03;0,010651108063472411;6,95260728133925e-03
DLL1;2,33689245104411e-02;0,025539522692483194;2,01129982473656e-02
DLL4;1,63397639494945e-02;0,016589980823440556;1,59644352967361e-02
DLST;5,25533468682853e-02;0,050341714998179819;5,58708242114924e-02
DMAP1;6,84587806141219e-02;0,061349726812101622;7,91224562640472e-02
DMBT1;7,04496121478999e-02;0,094227577778130303;3,47823461294898e-02
DMD;9,22682606509662e-03;0,010688324586051498;7,03455876422471e-03
DMKN;6,88680264420936e-02;0,064723232061463340;7,50852733699637e-02
DMPK;1,00840201248323e-02;0,009783037007992044;1,05354988199542e-02
DMTF1;2,64154782805758e-02;0,029426554298761339;2,18988240380555e-02
DMTN;1,34669022283539e-02;0,013027417476722931;1,41261352254582e-02
DMWD;1,99279061923612e-02;0,023531402817123952;1,45226131277413e-02
DMXL1;2,92553899796705e-02;0,031636013512726241;2,56844228850241e-02
DMXL2;2,04088934399332e-02;0,023312075539425312;1,60540815164597e-02
DNAAF1;3,83857134530415e-02;0,049519417094249972;2,16850092920322e-02
DNAAF2;5,48652797699096e-02;0,049681681499470561;6,26407464065197e-02
DNAH1;5,43015253572681e-03;0,004482716197505007;6,85131969680232e-03
DNAH14;8,20509928847087e-03;0,009554157840525226;6,18149344267222e-03
DNAJA1;5,84953689206441e-01;0,577026850684920545;5,96844052857761e-01
DNAJA2;9,16743815328606e-02;0,094953182889482290;8,67561357070079e-02
DNAJA3;4,28144887986309e-02;0,041254437662687653;4,51545863382315e-02
DNAJA4;4,30998982286676e-02;0,048832557713499751;3,45008324373320e-02
DNAJB1;6,96892819048026e-01;0,729966830541421863;6,47281360079007e-01
DNAJB11;2,70300326498731e-01;0,269446790230891742;2,71580642300126e-01
DNAJB12;6,44705731230472e-02;0,060521065498903244;7,03948873079826e-02
DNAJB14;6,68442443108630e-02;0,077484163654831892;5,08842231905832e-02
DNAJB2;7,20268706326176e-02;0,073425518680876600;6,99288798802061e-02
DNAJB4;8,11997841541203e-02;0,080347762468621867;8,24778280617745e-02
DNAJB5;2,92688393921047e-03;0,003556904381935962;1,98184486071345e-03
DNAJB6;2,95905356053727e-01;0,322582691358212936;2,55888996800615e-01
DNAJB9;4,88244644405064e-01;0,447077435318889271;5,49996007854145e-01
DNAJC1;2,46110980074273e-01;0,224565404914203959;2,78429630572144e-01
DNAJC10;7,10530542107089e-02;0,089792159482294312;4,29441460281315e-02
DNAJC11;3,47790898826959e-02;0,028467681241030118;4,42462871389233e-02
DNAJC12;2,08937396875377e-02;0,019998397492827509;2,22367649375882e-02
DNAJC13;2,30361728989670e-02;0,024271703369190240;2,11828606921700e-02
DNAJC14;1,83501107306809e-02;0,018451316254995190;1,81983010925318e-02
DNAJC15;3,12428009939038e-01;0,286533548842175856;3,51270047424826e-01
DNAJC16;1,87609277360879e-02;0,021990540986501904;1,39164647264919e-02
DNAJC17;3,32597792508893e-02;0,030536118570314515;3,73453066483399e-02
DNAJC18;1,05301656422582e-02;0,011034701393064032;9,77335527758559e-03
DNAJC19;1,84543120380056e-01;0,172019495315622523;2,03328725239376e-01
DNAJC2;8,27508781532216e-02;0,086514711267417596;7,71050782130343e-02
DNAJC21;5,89226434425894e-02;0,071565314193996643;3,99584684628628e-02
DNAJC22;2,27520158700543e-02;0,020309491423452380;2,64158351617545e-02
DNAJC24;1,99348094586465e-02;0,021393277251290400;1,77470882907188e-02
DNAJC25;3,55042222001341e-02;0,032635079722005848;3,98079742369365e-02
DNAJC27;9,06655747866614e-03;0,010562397334121183;6,82277771738897e-03
DNAJC27-AS1;6,45364192681912e-03;0,006364184812417457;6,58782879319036e-03
DNAJC3;1,91968457399931e-01;0,221646538234498647;1,47450939774428e-01
DNAJC3-AS1;1,70656575360356e-02;0,018818178021041142;1,44368534022648e-02
DNAJC30;4,56724919341298e-02;0,041658621726760374;5,16933508535154e-02
DNAJC4;2,13608204808006e-01;0,210489986638045579;2,18285573709153e-01
DNAJC5;5,28628299478982e-02;0,047378374374642179;6,10895865569151e-02
DNAJC5B;6,25785094078311e-03;0,006803460396998068;5,43942946942570e-03
DNAJC7;1,60841160726196e-01;0,166919752366669255;1,51723192081207e-01
DNAJC8;2,09494022194784e-01;0,207385201371233840;2,12657281595038e-01
DNAJC9;7,59421524581181e-02;0,071913839974935029;8,19846749841119e-02
DNAL1;1,69690658600315e-02;0,017895752984196850;1,55790227971625e-02
DNAL4;2,92483659604701e-02;0,025375447742873748;3,50577950126734e-02
DNALI1;9,02868013775684e-03;0,010343526236895880;7,05639342826484e-03
DNASE1;1,93587884442350e-02;0,020323465752148728;1,79117595983552e-02
DNASE1L1;2,20326547374250e-02;0,021986682710941202;2,21016133911425e-02
DNASE1L3;7,16797567069056e-02;0,062192145760181332;8,59112998413514e-02
DNASE2;8,33350978959692e-02;0,079161547202114421;8,95954796777389e-02
DND1;4,90031253361304e-03;0,004755027488663272;5,11824204143149e-03
DNM1L;4,00764526723185e-02;0,045036302841341476;3,26366111761609e-02
DNM2;1,32830204834128e-01;0,114312024224243858;1,60607723073535e-01
DNMBP;2,96435903239975e-02;0,026929116407550191;3,37153374525606e-02
DNMT1;7,48623903816482e-02;0,082798324231833559;6,29583836158547e-02
DNMT3A;2,28980594068635e-02;0,024209294549147633;2,09311891808810e-02
DNPEP;1,45112330954419e-01;0,127583357459495339;1,71406025309761e-01
DNPH1;4,14635306142648e-01;0,362872689104000501;4,92279923030281e-01
DNTTIP1;8,41778342917134e-02;0,079685441167339763;9,09164839776478e-02
DNTTIP2;7,77842215892392e-02;0,080480498870449543;7,37397696565618e-02
DOCK1;1,83979938232111e-02;0,018316475922492716;1,85202717630231e-02
DOCK10;2,14832645804493e-02;0,024793616573066710;1,65176923792200e-02
DOCK11;1,18476684881893e-02;0,015303285133664211;6,66419736755233e-03
DOCK2;2,41762692350244e-02;0,026979463472180519;1,99714404404698e-02
DOCK4;5,81857183980983e-03;0,006784208722157897;4,37010361946262e-03
DOCK5;3,26845418736851e-02;0,034779064848369103;2,95427294376900e-02
DOCK6;2,30769163984724e-02;0,023449153464261914;2,25185558282752e-02
DOCK7;1,97071915422947e-02;0,021521152890781728;1,69862252927117e-02
DOCK8;4,92994824653756e-02;0,057290463037132949;3,73129048820328e-02
DOCK9;1,29270693331632e-02;0,015826177641881808;8,57836815025843e-03
DOHH;4,66234224665041e-02;0,046552914543251236;4,67291852930711e-02
DOK1;2,95240792646575e-02;0,031267725837971758;2,69085861169417e-02
DOK2;4,65852062105909e-02;0,045811984991361507;4,77450483664005e-02
DOK3;3,15121495489197e-02;0,036020404463089108;2,47497069664452e-02
DOK4;6,00228030830684e-02;0,051298518118252201;7,31093470498452e-02
DOK5;3,74677647934272e-03;0,005041648415537944;1,80445128103680e-03
DOLK;2,11444570625065e-02;0,021013497121118590;2,13408987236595e-02
DOLPP1;2,44608907146706e-02;0,020589775975320468;3,02676145254179e-02
DONSON;1,35388536638311e-02;0,014794430307093938;1,16554719297426e-02
DOPEY1;1,20827084785065e-02;0,012939088875317868;1,07981264456689e-02
DOPEY2;3,38069827358226e-02;0,034927222731392031;3,21266077807996e-02
DOT1L;2,45213676182238e-02;0,023025025250489613;2,67659011546310e-02
DPAGT1;5,61890962756560e-02;0,054024822410326412;5,94355359791966e-02
DPCD;6,20233803747697e-02;0,057227127049930188;6,92178244196903e-02
DPEP1;9,98262425278146e-03;0,007585650172172072;1,35781173871325e-02
DPEP2;1,26591105544918e-02;0,011747206570266679;1,40269787100103e-02
DPF2;4,83160335135401e-02;0,050975495428416569;4,43268051220610e-02
DPF3;8,93361265419619e-03;0,008675991852177906;9,32004729794805e-03
DPH2;2,79953923145452e-02;0,027384764059179442;2,89113428530050e-02
DPH3;7,69746628607059e-02;0,078839833422064881;7,41768821078765e-02
DPH5;4,15786592162088e-02;0,043635621472689519;3,84931883591708e-02
DPH6;2,25989011287348e-02;0,021096457065545884;2,48525872898170e-02
DPH7;4,29972793242539e-02;0,040509540934222453;4,67289201349655e-02
DPM1;1,55165787142634e-01;0,146688806351215201;1,67881371546376e-01
DPM2;1,10788620174783e-01;0,102467430351414548;1,23270516045742e-01
DPM3;2,24009072144253e-01;0,228836488736523319;2,16767882781977e-01
DPP3;6,20679846073440e-02;0,054182828735839864;7,38958237269365e-02
DPP4;2,83264566576278e-02;0,028877984715218238;2,74991572051596e-02
DPP7;2,86285876337927e-01;0,282341526715548019;2,92202453451325e-01
DPP8;4,14164321173440e-02;0,046061438709777559;3,44488601910491e-02
DPP9;3,86976972522727e-02;0,036685922304368512;4,17153865429345e-02
DPT;1,68824558338186e-02;0,013890267788513658;2,13707778647544e-02
DPY19L1;1,47521955781763e-02;0,016757201314307728;1,17446601955815e-02
DPY19L3;9,28896334796405e-03;0,010830748320582449;6,97626529730939e-03
DPY19L4;1,96592887035768e-02;0,021603172799398732;1,67434365977730e-02
DPY30;2,19134828102305e-01;0,203662213226015965;2,42343957065440e-01
DPYD;1,33081041008627e-02;0,013775864381521700;1,26064574325751e-02
DPYSL2;3,71166561968391e-02;0,044579076365877608;2,59229262769063e-02
DPYSL3;1,24175930036245e-02;0,015940793284621956;7,13274552707219e-03
DQX1;1,52394643025319e-02;0,012288978932379563;1,96652317637673e-02
DR1;7,26372145202079e-02;0,079166972533969884;6,28424902896119e-02
DRAM1;2,89294353858321e-02;0,030419632447268464;2,66941198909468e-02
DRAM2;1,56190677836491e-01;0,159295634129499430;1,51533201927894e-01
DRAP1;3,18102975265655e-01;0,303304277112115661;3,40301220143989e-01
DRAXIN;4,31230838041701e-03;0,005406021759781472;2,67172370398484e-03
DRG1;9,14254722883837e-02;0,081972592174970771;1,05604918709005e-01
DRG2;4,83706168204216e-02;0,044100959945817940;5,47751591568866e-02
DROSHA;2,15348904110979e-02;0,020840347727928036;2,25767137120059e-02
DSC2;9,18289110220033e-02;0,090582879807627123;9,36979744852751e-02
DSCC1;7,10575576178684e-03;0,007567008147813499;6,41387102236561e-03
DSCR3;4,76644131073032e-02;0,046167668011567568;4,99095507410915e-02
DSE;1,83729690633630e-02;0,019215768326185132;1,71087589128958e-02
DSEL;1,21448830776591e-02;0,013697708561330856;9,81562411296991e-03
DSG2;1,30293823283125e-01;0,144481181433647160;1,09012596574234e-01
DSN1;2,78263251403852e-02;0,026753394983665593;2,94357347052741e-02
DSP;1,24772964845757e-01;0,136906303106921728;1,06572795403923e-01
DST;9,22067162243408e-02;0,097057194040147468;8,49309347187598e-02
DSTN;5,53455322375558e-01;0,534582474856507006;5,81764845715564e-01
DSTYK;2,04873138242200e-02;0,023176747274903767;1,64531277287369e-02
DTD1;6,97451695536625e-02;0,065262606125916431;7,64690745633724e-02
DTD2;1,42872915721552e-02;0,015522029787764745;1,24351677578600e-02
DTHD1;3,28704517809192e-03;0,004794624787780350;1,02565562867119e-03
DTL;6,14876748814651e-03;0,007019150897714614;4,84318074915284e-03
DTNB;1,17036355870328e-02;0,011748800857245036;1,16358870784974e-02
DTNBP1;6,35178976377230e-02;0,062513349292022610;6,50247335727912e-02
DTWD1;5,78824732108932e-02;0,056605994602834435;5,97972081713375e-02
DTWD2;8,21851456566966e-03;0,007984618264026048;8,56936214200053e-03
DTX2;4,54947913670280e-02;0,041983033273353884;5,07624754097763e-02
DTX2P1-UPK3BP1-PMS2P11;2,91456786818535e-02;0,026399534061686322;3,32649322889830e-02
DTX3;1,38917974524668e-02;0,014214550776049849;1,34076631564727e-02
DTX3L;3,92185034815765e-02;0,042971544255532429;3,35888921958893e-02
DTX4;3,37357706952698e-02;0,025596069074996276;4,59454318376711e-02
DTYMK;1,10592486899130e-01;0,098936847331973610;1,28076101919917e-01
DUOX1;8,67769041011711e-03;0,010725303213078432;5,60624385822737e-03
DUOX2;4,83100610245457e-02;0,079156232699617579;2,04039153753194e-03
DUOXA2;4,72841413536037e-02;0,077847500298583977;1,43869473890932e-03
DUS1L;9,70396706605094e-02;0,103120328992879290;8,79186019500743e-02
DUS2;2,50222565206838e-02;0,025886449860467894;2,37259549690393e-02
DUS3L;2,86754173114395e-02;0,025866613865639841;3,28886599938748e-02
DUS4L;8,83717317225976e-03;0,008799633682932415;8,89348290761960e-03
DUSP1;9,83093680556021e-01;0,920967287921645728;1,07628409925346e+00
DUSP10;3,07953959241071e-02;0,039322688534651415;1,80043431197229e-02
DUSP11;7,44854204113261e-02;0,069617870487313896;8,17868103072266e-02
DUSP12;4,08186619717449e-02;0,039054859088691690;4,34643898532722e-02
DUSP14;1,94807847206341e-02;0,022152504447379859;1,54731694476385e-02
DUSP16;8,79522104985251e-03;0,009020272166545652;8,45764136908161e-03
DUSP18;2,94671418742391e-02;0,032965839590382837;2,42190485722180e-02
DUSP2;3,51366274725128e-01;0,336264927348764064;3,74018497479812e-01
DUSP22;7,84032778057411e-02;0,079397226904291587;7,69123408829589e-02
DUSP23;2,11614327668633e-01;0,167846280291354288;2,77266983290570e-01
DUSP26;1,11505168162264e-02;0,006802313238331492;1,76728802566801e-02
DUSP28;2,98859826917862e-02;0,027119816143275390;3,40352694588394e-02
DUSP3;3,81438104252096e-02;0,040139956793172588;3,51495642131912e-02
DUSP4;8,71093140396104e-02;0,102243263946166993;6,44081870542059e-02
DUSP5;2,97107953676643e-01;0,321255532788685960;2,60886262499041e-01
DUSP6;6,27195308592775e-02;0,069497435449760586;5,25525834494111e-02
DUSP7;6,59649981577758e-03;0,007967579566648623;4,53986187764380e-03
DUSP8;1,78285271740160e-02;0,020136524217000681;1,43665007844590e-02
DUT;3,19585418759067e-01;0,294476191826722189;3,57249594510669e-01
DVL1;2,61319501460396e-02;0,025879397119189258;2,65107830593555e-02
DVL2;3,08620270274659e-02;0,029589616548542929;3,27706597398734e-02
DVL3;3,95565528533582e-02;0,039071260255444967;4,02844982316849e-02
DXO;3,35414355233410e-02;0,032231681655488467;3,55060838178926e-02
DYM;2,41241247592670e-02;0,024622536384067573;2,33765006653945e-02
DYNC1H1;1,06772458901735e-01;0,108549403996504742;1,04107017527110e-01
DYNC1I2;1,15207913881113e-01;0,127080058259485318;9,73995387519133e-02
DYNC1LI1;4,33354415307091e-02;0,046517459301598271;3,85623723760745e-02
DYNC1LI2;1,03345597828690e-01;0,099718449499442155;1,08786368765924e-01
DYNC2H1;6,97283977319473e-03;0,008480615477570484;4,71115607912404e-03
DYNC2LI1;3,05093275070993e-02;0,029674351690366016;3,17618023839450e-02
DYNLL1;1,13514851676626e+00;1,099908884968167300;1,18800843511586e+00
DYNLL1-AS1;1,16977124283120e-02;0,011626352308186620;1,18047535615694e-02
DYNLL2;6,90196667942736e-02;0,072785846827303533;6,33703464444905e-02
DYNLRB1;3,71648246919283e-01;0,338267230885292536;4,21720216799477e-01
DYNLT1;3,75107768222057e-01;0,324382518035990386;4,51196320975983e-01
DYNLT3;7,46828145455372e-02;0,073728336840236983;7,61145438512732e-02
DYRK1A;2,90621196472421e-02;0,034946649900597274;2,02352456747707e-02
DYRK1B;1,76869068737500e-02;0,017002713533365136;1,87132060222570e-02
DYRK2;4,81579380616630e-02;0,049250228582842871;4,65194876915110e-02
DYRK3;5,50152106132139e-03;0,005607436875359063;5,34264592567751e-03
DYRK4;6,28458426489668e-02;0,056955562857281171;7,16813410057233e-02
DYSF;4,23553679910805e-03;0,005437634995595260;2,43237344942897e-03
DZIP1;4,61890435466069e-03;0,005532514700271221;3,24847663427431e-03
DZIP3;2,07308111286177e-02;0,024478808036439360;1,51087657094967e-02
E2F1;1,18160359132630e-02;0,012722755340047494;1,04559446631493e-02
E2F2;1,27392986901636e-02;0,011294779823170731;1,49060962833161e-02
E2F3;1,83784368882788e-02;0,022381211067947476;1,23742221586403e-02
E2F4;7,09931122161289e-02;0,070330249413468063;7,19874152731639e-02
E2F5;3,99777426646881e-02;0,046273247698494092;3,05344010326553e-02
E2F6;2,00885890903147e-02;0,022490842035869037;1,64851775880430e-02
E2F8;6,72035951855681e-03;0,007879515950687510;4,98160938893287e-03
E4F1;3,28121577516218e-02;0,029929858666263329;3,71356448749861e-02
EAF1;2,06301299957398e-02;0,025276575425735030;1,36603997938858e-02
EAF2;2,25797954277069e-01;0,197993771143998742;2,67504600322978e-01
EAPP;2,11605227127142e-01;0,182650535691322280;2,55037650993100e-01
EARS2;1,16702999451139e-02;0,011677528635077369;1,16594568136240e-02
EBAG9;1,18904809406273e-01;0,111738101586793953;1,29654966852399e-01
EBF1;1,17525123984859e-02;0,017823525693275600;2,64591137323794e-03
EBI3;7,40840087043963e-03;0,008093561843430908;6,38065026009964e-03
EBLN2;9,55386483760194e-03;0,009864623756986875;9,08772230809958e-03
EBNA1BP2;1,57569034788115e-01;0,142396468370341339;1,80328087056098e-01
EBP;1,98103200475529e-01;0,179880691386582775;2,25437207484606e-01
EBPL;1,70707392879627e-01;0,150413537217844062;2,01148447412390e-01
ECD;2,48679936795555e-02;0,025190368875187621;2,43844265805380e-02
ECE1;6,87373458833237e-02;0,059119290486155641;8,31645574356214e-02
ECE2;3,49469708370670e-02;0,032465688034197013;3,86689281808169e-02
ECH1;5,50297129434839e-01;0,423473690022580451;7,40533982378044e-01
ECHDC1;1,14642927201137e-01;0,110548230634397948;1,20785026739074e-01
ECHDC2;1,16116842535724e-01;0,094168808138360233;1,49039187264693e-01
ECHDC3;1,40190407652940e-02;0,008519968455945858;2,22677226736669e-02
ECHS1;3,35086368939787e-01;0,247757474923438331;4,66080876309022e-01
ECI1;1,52067049846595e-01;0,142269126914302935;1,66764065103849e-01
ECI2;1,26943202848657e-01;0,098041486364621205;1,70296163579419e-01
ECM1;4,95437235921508e-02;0,047615156640071328;5,24365997777685e-02
ECSCR;2,49151068556378e-02;0,031963781980798946;1,43420000274052e-02
ECSIT;1,21108573945456e-01;0,101675916913476022;1,50257819031544e-01
ECT2;1,53818125514214e-02;0,019471713384696075;9,24690667773024e-03
EDARADD;7,04992405998130e-03;0,006031060835868027;8,57823250385513e-03
EDC3;1,76357274347647e-02;0,016345992429179994;1,95703471685471e-02
EDEM1;5,89677555594092e-02;0,068329901803402537;4,49244111547376e-02
EDEM2;1,07193191095156e-01;0,095814812285751741;1,24260911276285e-01
EDEM3;5,53420136111994e-02;0,065760161473387521;3,97146526755198e-02
EDF1;1,17485432146712e+00;1,089088963700944213;1,30350350357886e+00
EDIL3;4,83173792907094e-02;0,049180560437668844;4,70225960418204e-02
EDN1;5,74361069275475e-02;0,061143793392680119;5,18745277108370e-02
EDN2;1,09455580548967e-02;0,003195047108136676;2,25714279890862e-02
EDN3;2,98763005663079e-02;0,021755411439939348;4,20577427165965e-02
EDNRA;2,95831035557914e-03;0,004374789807630286;8,33572259327194e-04
EDNRB;3,37123270268236e-02;0,031126061954651323;3,75917591766461e-02
EEA1;4,74291043210644e-02;0,051990456831743137;4,05870146346667e-02
EED;3,78719414291983e-02;0,041145547372699452;3,29614887924151e-02
EEF1A1;3,29546975042659e+00;3,299167253483084483;3,28992344645884e+00
EEF1B2;1,44503325885362e+00;1,424696697520067001;1,47553837246440e+00
EEF1D;1,69768482623665e+00;1,681464145263749543;1,72201606433571e+00
EEF1E1;9,45742968227035e-02;0,098479730155780223;8,87160946630150e-02
EEF1G;3,52889425734776e-02;0,026443854836932405;4,85566923112619e-02
EEF2;1,33124401869805e+00;1,320544378061798030;1,34729362255438e+00
EEF2K;1,38091862143892e-02;0,015117491694226277;1,18467105212051e-02
EEFSEC;2,47607863110386e-02;0,024096457004417406;2,57572891436005e-02
EEPD1;1,88378659674784e-02;0,015770119904772603;2,34395260336510e-02
EFCAB11;1,39468056163833e-02;0,012259749782422249;1,64774118992562e-02
EFCAB14;7,94335242415781e-02;0,090456016957426791;6,28996379539162e-02
EFCAB2;1,80425181269851e-02;0,017022446462847767;1,95726392470348e-02
EFCAB4A;8,94923372969839e-02;0,088366325154854708;9,11813705489380e-02
EFCAB4B;1,68862781025477e-02;0,018986687876691055;1,37356353887406e-02
EFCAB7;6,51755406373519e-03;0,006674276833018921;6,28246781665617e-03
EFCC1;6,14182457923519e-03;0,006273323602760164;5,94457428767689e-03
EFEMP1;3,71055424822995e-02;0,034687677250585462;4,07323726223250e-02
EFEMP2;5,13169330220751e-02;0,052497265997375385;4,95464177948676e-02
EFHC1;4,41400561093499e-02;0,045805959916582678;4,16411781490708e-02
EFHC2;4,91481734585046e-03;0,004392421818757572;5,69841761348484e-03
EFHD1;3,31254291439880e-03;0,002465340563600975;4,58335775563616e-03
EFHD2;1,86680160246326e-01;0,191668361390759212;1,79197791908403e-01
EFNA1;1,10299276742054e-01;0,079316050643358851;1,56774529694969e-01
EFNA2;2,93069859825070e-02;0,033825254262691798;2,25295232172732e-02
EFNA3;1,45594428674077e-02;0,015935863183578151;1,24947940099974e-02
EFNA4;3,96902101673437e-02;0,035644059219117841;4,57594906291481e-02
EFNA5;6,25211721122308e-03;0,005618646872938894;7,20233117913415e-03
EFNB1;5,76744338104683e-02;0,049524192205576571;6,98999050705665e-02
EFNB2;4,91236569465517e-02;0,055748140954131227;3,91868424600909e-02
EFR3A;3,85630458742394e-02;0,040435464323317523;3,57543931930302e-02
EFTUD1;1,81959624034697e-02;0,015252956257278653;2,26105109288725e-02
EFTUD2;4,33799537295212e-02;0,042353148652336262;4,49201750590720e-02
EGFL6;2,59460014826884e-03;0,004172863353084814;2,27184262122905e-04
EGFL7;2,91498479689739e-02;0,034941397998069744;2,04624455747141e-02
EGFR;2,43904409609291e-02;0,024518403796801654;2,41984949980779e-02
EGLN1;5,18981941162971e-02;0,053333189367137157;4,97456820745689e-02
EGLN2;1,12934160230337e-01;0,108753425951348306;1,19205317485750e-01
EGLN3;4,90934439696899e-02;0,043703556222080643;5,71783475772105e-02
EGR1;4,71756643306127e-01;0,494300187726912976;4,37941025588530e-01
EGR2;3,81404652613161e-02;0,041631337438913042;3,29041103716313e-02
EGR3;3,03644417253923e-02;0,039022222015560167;1,73776556588094e-02
EGR4;3,98695019980439e-03;0,004355728052100375;3,43377849604785e-03
EHBP1;1,67243879846051e-02;0,019106167172899445;1,31516873916661e-02
EHBP1L1;5,28313284009085e-02;0,052197512619091661;5,37820605387323e-02
EHD1;9,00629446208666e-02;0,093827904163979833;8,44154550222591e-02
EHD2;3,13575096139266e-02;0,033435606989770737;2,82403357955677e-02
EHD3;3,54984913071105e-03;0,004958006716528744;1,43759394495422e-03
EHD4;8,17761177761394e-02;0,086216166935529318;7,51159847367747e-02
EHF;8,09230028296999e-02;0,081458727075782666;8,01194093055654e-02
EHHADH;1,50520201582237e-02;0,012375578335339928;1,90667186384936e-02
EHMT1;6,27763099910634e-02;0,074211330252969679;4,56236268746916e-02
EHMT2;3,47702348162017e-02;0,035534123575310064;3,36243914752158e-02
EI24;1,93259657564559e-01;0,203286997461643443;1,78218513796076e-01
EID1;3,92016648687211e-01;0,366994697837085271;4,29549909149845e-01
EID2;1,39834382544056e-02;0,015720951273363180;1,13771455201432e-02
EID2B;7,55842011104406e-03;0,007355842355370384;7,86228945013670e-03
EID3;1,03653005734314e-02;0,011216663647786300;9,08824459128885e-03
EIF1;2,22449937835130e+00;2,183428108196128647;2,28610683212254e+00
EIF1AD;3,46965850565955e-02;0,038143787908904159;2,95257347380804e-02
EIF1AX;3,32338686723362e-01;0,356587048323270150;2,95965820467934e-01
EIF1AY;8,12246513289794e-02;0,061163517291677870;1,11316620316844e-01
EIF1B;1,99639721775447e-01;0,207300910944520522;1,88147835700748e-01
EIF2A;1,94661658385324e-01;0,193936275420937193;1,95749742519953e-01
EIF2AK1;9,72492035369626e-02;0,101418998260750487;9,09944557604573e-02
EIF2AK2;6,11077133945379e-02;0,066117895733655868;5,35923729710128e-02
EIF2AK3;2,99794398741983e-02;0,035504852391720000;2,16912473017713e-02
EIF2AK4;6,12567983856870e-02;0,069362111927170025;4,90987198207507e-02
EIF2B1;6,21940375865263e-02;0,056326623587242990;7,09952369492893e-02
EIF2B2;4,40945233584275e-02;0,040700199318542428;4,91860547520699e-02
EIF2B3;4,14981375468439e-02;0,037562945026535739;4,74009788848365e-02
EIF2B4;5,09935485066293e-02;0,048803321533176347;5,42789182189787e-02
EIF2B5;6,58717441483033e-02;0,059054411453665502;7,60978342409944e-02
EIF2B5-AS1;4,45778456710448e-03;0,004418048716678366;4,51738887344657e-03
EIF2D;5,73273541902637e-02;0,054001812057111583;6,23157118051712e-02
EIF2S1;1,01827514921050e-01;0,098788535948380940;1,06386023967961e-01
EIF2S2;3,58823349391914e-01;0,360542328701031922;3,56244857469943e-01
EIF2S3;1,45200160799580e-01;0,182684845869170942;8,89726325583238e-02
EIF3A;2,18616041425661e-01;0,241734020219566581;1,83938764476372e-01
EIF3B;8,53192241043294e-02;0,085627321823228478;8,48570734110982e-02
EIF3C;1,13754174349419e-02;0,012191702024892162;1,01509796479064e-02
EIF3D;3,84398917731227e-01;0,369085257483986962;4,07369612627827e-01
EIF3E;6,61579648031655e-01;0,744625124581745457;5,37010324070149e-01
EIF3F;6,62265598467495e-01;0,635748558063364722;7,02041513229209e-01
EIF3G;4,31317458975245e-01;0,417770026924850602;4,51638787987237e-01
EIF3H;5,79080761651357e-01;0,558466333718952157;6,10002678871543e-01
EIF3I;3,36116626025125e-01;0,317044935153839025;3,64724417049189e-01
EIF3J;1,68444824583792e-01;0,187943604105535900;1,39196394879942e-01
EIF3J-AS1;3,88100072020705e-02;0,039432346803646504;3,78764894878812e-02
EIF3K;9,65415103120884e-01;0,862193333059397604;1,12024913681944e+00
EIF3L;6,06262058109471e-01;0,576185782662611556;6,51376872971608e-01
EIF3M;3,28152946870972e-01;0,323182862689422035;3,35608139522603e-01
EIF4A1;6,66720753458819e-02;0,071750906434190964;5,90537608817133e-02
EIF4A2;6,88579316663604e-01;0,685964806576822350;6,92501116712575e-01
EIF4A3;2,45892284776946e-01;0,214142331561069460;2,93517638645867e-01
EIF4B;2,92759009166975e-01;0,324229900372010549;2,45552252041404e-01
EIF4E;2,13389998803178e-01;0,230782598381377657;1,87300867144302e-01
EIF4E2;1,93666306984464e-01;0,165959385873092696;2,35227058698814e-01
EIF4E3;2,29649814364138e-02;0,024168876602397010;2,11591226084909e-02
EIF4EBP1;1,59031544848612e-01;0,149774390177286970;1,72917400492037e-01
EIF4EBP2;1,16791408025939e-01;0,115521556674261602;1,18696202013300e-01
EIF4ENIF1;1,83513792726485e-02;0,018968373018579093;1,74258804133254e-02
EIF4G1;1,27163230981588e-01;0,130950836361152095;1,21481772325851e-01
EIF4G2;3,91241497029103e-01;0,426220031204660399;3,38773228600473e-01
EIF4G3;4,32441309354427e-02;0,047146262358300592;3,73908816851820e-02
EIF4H;1,87223620758089e-01;0,174962038079249232;2,05616158539240e-01
EIF5;4,99467004622116e-01;0,478481718193920103;5,30945214539090e-01
EIF5A;3,68036480108666e-01;0,312409513369306391;4,51477673158735e-01
EIF5A2;9,24285867486245e-03;0,011539464791285991;5,79791882728169e-03
EIF5AL1;3,65150878750234e-02;0,022591083545702630;5,74012803348181e-02
EIF5B;2,89909343381543e-01;0,305795695261294687;2,66079603387438e-01
EIF6;3,34852609760026e-01;0,267533424872488823;4,35832286190951e-01
ELAC1;2,83786693136534e-02;0,024688376972039579;3,39141571127736e-02
ELAC2;4,20131964295886e-02;0,039511335295581616;4,57660215448836e-02
ELANE;5,31881661072572e-03;0,002899870713263027;8,94726776380729e-03
ELAVL1;1,38537467087366e-01;0,142814884916152351;1,32121283215973e-01
