"gene_symbol"	"is_in_LR_database"	"isLigand"	"isReceptor"	"sum_pseudobulkCellType_expr"	"sum_pseudobulkCellType_expr_threshold"	"sum_pseudobulkCellType_expr_filter"
"KAZN"	FALSE	FALSE	FALSE	0.451291228510265	0.25	TRUE
"TMEM51"	FALSE	FALSE	FALSE	0.676772229464307	0.25	TRUE
"AL031283.1"	FALSE	FALSE	FALSE	0.475493951964856	0.25	TRUE
"EFHD2"	FALSE	FALSE	FALSE	81.6867100625874	0.25	TRUE
"CASP9"	FALSE	FALSE	FALSE	4.56357254575084	0.25	TRUE
"DNAJC16"	FALSE	FALSE	FALSE	4.49414034198393	0.25	TRUE
"AGMAT"	FALSE	FALSE	FALSE	0.879948640029683	0.25	TRUE
"DDI2"	FALSE	FALSE	FALSE	13.3034055005878	0.25	TRUE
"PLEKHM2"	FALSE	FALSE	FALSE	19.5288298447605	0.25	TRUE
"SLC25A34"	FALSE	FALSE	FALSE	0.63246931526147	0.25	TRUE
"FBLIM1"	FALSE	FALSE	FALSE	0.56146342825571	0.25	TRUE
"UQCRHL"	FALSE	FALSE	FALSE	3.08913103714932	0.25	TRUE
"AL450998.2"	FALSE	FALSE	FALSE	8.08974273634211	0.25	TRUE
"SPEN"	FALSE	FALSE	FALSE	40.6203091567008	0.25	TRUE
"ZBTB17"	FALSE	FALSE	FALSE	5.29643740245301	0.25	TRUE
"EPHA2"	TRUE	TRUE	TRUE	0.482395371365413	0.25	TRUE
"ARHGEF19"	FALSE	FALSE	FALSE	1.45024002171643	0.25	TRUE
"AL109627.1"	FALSE	FALSE	FALSE	0.45705857246781	0.25	TRUE
"CPLANE2"	FALSE	FALSE	FALSE	0.43834993416867	0.25	TRUE
"FBXO42"	FALSE	FALSE	FALSE	9.34933777718434	0.25	TRUE
"SZRD1"	FALSE	FALSE	FALSE	25.32203202597	0.25	TRUE
"SPATA21"	FALSE	FALSE	FALSE	0.298407024383109	0.25	TRUE
"NECAP2"	FALSE	FALSE	FALSE	21.4708847020875	0.25	TRUE
"LINC01772"	FALSE	FALSE	FALSE	1.00569154030297	0.25	TRUE
"AL137802.2"	FALSE	FALSE	FALSE	0.40541902149012	0.25	TRUE
"NBPF1"	FALSE	FALSE	FALSE	1.31079825720803	0.25	TRUE
"CROCC"	FALSE	FALSE	FALSE	1.65314349998246	0.25	TRUE
"BX284668.5"	FALSE	FALSE	FALSE	5.08700671922713	0.25	TRUE
"BX284668.6"	FALSE	FALSE	FALSE	0.870576117107787	0.25	TRUE
"ATP13A2"	FALSE	FALSE	FALSE	3.89775624937788	0.25	TRUE
"SDHB"	FALSE	FALSE	FALSE	25.9191451910108	0.25	TRUE
"PADI2"	FALSE	FALSE	FALSE	1.46146383548691	0.25	TRUE
"PADI4"	FALSE	FALSE	FALSE	8.42297954546692	0.25	TRUE
"RCC2"	FALSE	FALSE	FALSE	31.083418804877	0.25	TRUE
"ARHGEF10L"	FALSE	FALSE	FALSE	1.63302493450837	0.25	TRUE
"ALDH4A1"	FALSE	FALSE	FALSE	2.03579328327701	0.25	TRUE
"IFFO2"	FALSE	FALSE	FALSE	4.42247803755967	0.25	TRUE
"UBR4"	FALSE	FALSE	FALSE	16.1815849607136	0.25	TRUE
"EMC1-AS1"	FALSE	FALSE	FALSE	0.698747950184299	0.25	TRUE
"EMC1"	TRUE	FALSE	TRUE	6.2853296986552	0.25	TRUE
"MRTO4"	FALSE	FALSE	FALSE	15.7351078526895	0.25	TRUE
"AKR7A2"	FALSE	FALSE	FALSE	22.0522211718247	0.25	TRUE
"SLC66A1"	FALSE	FALSE	FALSE	1.72473626441622	0.25	TRUE
"CAPZB"	FALSE	FALSE	FALSE	65.0577406507888	0.25	TRUE
"MICOS10"	FALSE	FALSE	FALSE	59.5101025456299	0.25	TRUE
"NBL1"	TRUE	TRUE	FALSE	3.17959414598947	0.25	TRUE
"TMCO4"	FALSE	FALSE	FALSE	2.95285540258988	0.25	TRUE
"OTUD3"	FALSE	FALSE	FALSE	4.18333601209422	0.25	TRUE
"UBXN10-AS1"	FALSE	FALSE	FALSE	0.71316526348776	0.25	TRUE
"UBXN10"	FALSE	FALSE	FALSE	1.10669696722312	0.25	TRUE
"CAMK2N1"	FALSE	FALSE	FALSE	1.70687763212054	0.25	TRUE
"MUL1"	FALSE	FALSE	FALSE	5.72589617687041	0.25	TRUE
"CDA"	FALSE	FALSE	FALSE	12.598141386866	0.25	TRUE
"PINK1"	FALSE	FALSE	FALSE	4.48722093731756	0.25	TRUE
"PINK1-AS"	FALSE	FALSE	FALSE	0.658929400477536	0.25	TRUE
"DDOST"	FALSE	FALSE	FALSE	34.6186074424732	0.25	TRUE
"KIF17"	FALSE	FALSE	FALSE	0.940231633718197	0.25	TRUE
"HP1BP3"	FALSE	FALSE	FALSE	69.3106971036996	0.25	TRUE
"EIF4G3"	FALSE	FALSE	FALSE	23.5125948866552	0.25	TRUE
"ECE1"	FALSE	FALSE	FALSE	6.19206244401742	0.25	TRUE
"NBPF3"	FALSE	FALSE	FALSE	0.837571807840472	0.25	TRUE
"RAP1GAP"	FALSE	FALSE	FALSE	0.873094015912045	0.25	TRUE
"USP48"	FALSE	FALSE	FALSE	31.7819482851915	0.25	TRUE
"LDLRAD2"	FALSE	FALSE	FALSE	1.38594686224201	0.25	TRUE
"HSPG2"	TRUE	TRUE	FALSE	1.57785352968671	0.25	TRUE
"LINC01635"	FALSE	FALSE	FALSE	0.282310347920101	0.25	TRUE
"LINC00339"	FALSE	FALSE	FALSE	4.74037937735794	0.25	TRUE
"CDC42"	FALSE	FALSE	FALSE	168.095283885704	0.25	TRUE
"CDC42-AS1"	FALSE	FALSE	FALSE	0.426707605498288	0.25	TRUE
"CDC42-IT1"	FALSE	FALSE	FALSE	3.35533399346339	0.25	TRUE
"ZBTB40"	FALSE	FALSE	FALSE	4.83378338553494	0.25	TRUE
"C1QA"	TRUE	TRUE	FALSE	2.95137547662512	0.25	TRUE
"C1QC"	FALSE	FALSE	FALSE	0.509323871551489	0.25	TRUE
"C1QB"	TRUE	TRUE	TRUE	1.11797647101302	0.25	TRUE
"EPHB2"	TRUE	FALSE	TRUE	0.342291958800154	0.25	TRUE
"KDM1A"	FALSE	FALSE	FALSE	17.7152865159048	0.25	TRUE
"LUZP1"	FALSE	FALSE	FALSE	21.6980434783322	0.25	TRUE
"LINC01355"	FALSE	FALSE	FALSE	0.760517937172376	0.25	TRUE
"HNRNPR"	FALSE	FALSE	FALSE	72.2807477817487	0.25	TRUE
"ZNF436"	FALSE	FALSE	FALSE	0.467025516249987	0.25	TRUE
"ZNF436-AS1"	FALSE	FALSE	FALSE	1.30359375617358	0.25	TRUE
"TCEA3"	FALSE	FALSE	FALSE	0.922284166380765	0.25	TRUE
"E2F2"	FALSE	FALSE	FALSE	4.80231224194038	0.25	TRUE
"ID3"	FALSE	FALSE	FALSE	6.20396918240759	0.25	TRUE
"MDS2"	FALSE	FALSE	FALSE	0.308655365221574	0.25	TRUE
"RPL11"	FALSE	FALSE	FALSE	393.239974063341	0.25	TRUE
"ELOA-AS1"	FALSE	FALSE	FALSE	1.47444293276108	0.25	TRUE
"ELOA"	FALSE	FALSE	FALSE	15.0353434108611	0.25	TRUE
"PITHD1"	FALSE	FALSE	FALSE	30.0158517821738	0.25	TRUE
"LYPLA2"	FALSE	FALSE	FALSE	10.9967535707812	0.25	TRUE
"GALE"	FALSE	FALSE	FALSE	3.17710852712691	0.25	TRUE
"HMGCL"	FALSE	FALSE	FALSE	4.40061470505303	0.25	TRUE
"FUCA1"	FALSE	FALSE	FALSE	4.52421630518298	0.25	TRUE
"CNR2"	TRUE	FALSE	TRUE	1.99797743101835	0.25	TRUE
"PNRC2"	FALSE	FALSE	FALSE	52.7264936595956	0.25	TRUE
"SRSF10"	FALSE	FALSE	FALSE	89.3283619206277	0.25	TRUE
"IFNLR1"	TRUE	FALSE	TRUE	0.677101859467388	0.25	TRUE
"STPG1"	FALSE	FALSE	FALSE	1.36598219248584	0.25	TRUE
"NIPAL3"	FALSE	FALSE	FALSE	5.36842967144632	0.25	TRUE
"RCAN3AS"	FALSE	FALSE	FALSE	0.396525056468785	0.25	TRUE
"RCAN3"	FALSE	FALSE	FALSE	12.7584669355421	0.25	TRUE
"NCMAP-DT"	FALSE	FALSE	FALSE	1.32804979166855	0.25	TRUE
"SRRM1"	FALSE	FALSE	FALSE	135.704388500205	0.25	TRUE
"CLIC4"	FALSE	FALSE	FALSE	9.34605980670508	0.25	TRUE
"RUNX3"	FALSE	FALSE	FALSE	39.7543304288309	0.25	TRUE
"AL031432.1"	FALSE	FALSE	FALSE	0.313385012004613	0.25	TRUE
"SYF2"	FALSE	FALSE	FALSE	82.4653217100136	0.25	TRUE
"AL031432.4"	FALSE	FALSE	FALSE	0.871182842705159	0.25	TRUE
