"","interaction","AML-0024","AML-0160","AML-0693","AML-1371","AML-2123","AML-3133","AML-4340","healthy-1","healthy-2","healthy-3","healthy-4","healthy-4003","healthy-5"
"1","Mono:ADAM10_Mono:CADM1",0.192146011583475,NA,NA,0.192146011583475,NA,0.192146011583475,NA,NA,NA,NA,NA,NA,NA
"2","Mono:ADAM10_Mono:CD44",0.092117423845702,0.092117423845702,0.092117423845702,0.092117423845702,0.092117423845702,0.092117423845702,0.092117423845702,0.092117423845702,0.092117423845702,0.092117423845702,0.092117423845702,0.092117423845702,0.092117423845702
"3","Mono:ADAM10_Mono:IL6R",0.0941642251482484,0.0941642251482484,0.0941642251482484,0.0941642251482484,0.0941642251482484,0.0941642251482484,0.0941642251482484,0.0941642251482484,0.0941642251482484,0.0941642251482484,0.0941642251482484,0.0941642251482484,0.0941642251482484
"4","Mono:ADAM9_Mono:ITGB1",0.36129136051188,0.36129136051188,0.36129136051188,NA,0.36129136051188,0.36129136051188,0.36129136051188,0.36129136051188,0.36129136051188,0.36129136051188,0.36129136051188,NA,NA
"5","Mono:ADM_Mono:ACKR3",0.27477268707526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Mono:ANG_Mono:PLXNB2",0.101367509979215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Mono:AREG_Mono:ICAM1",0.052422007532711,0.052422007532711,NA,NA,NA,0.052422007532711,0.052422007532711,0.052422007532711,0.052422007532711,0.052422007532711,NA,NA,NA
"8","Mono:ARF1_Mono:INSR",0.657310930959642,NA,0.657310930959642,0.657310930959642,0.657310930959642,NA,0.657310930959642,NA,NA,0.657310930959642,0.657310930959642,NA,NA
"9","Mono:ARPC5_Mono:LDLR",0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,NA,NA,0.21487032916891,0.21487032916891,NA,NA,NA,0.21487032916891
"10","Mono:ARRB2_Mono:ENG",0.38285776197139,NA,NA,NA,NA,NA,0.38285776197139,NA,NA,NA,NA,NA,NA
"11","Mono:B2M_Mono:HLA-F",2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,NA,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516,2.16974374338516
"12","Mono:B2M_Mono:LILRB1",1.68751427485006,NA,1.68751427485006,1.68751427485006,1.68751427485006,1.68751427485006,1.68751427485006,1.68751427485006,1.68751427485006,1.68751427485006,1.68751427485006,1.68751427485006,1.68751427485006
"13","Mono:B2M_Mono:LILRB2",0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745,0.710486362363745
"14","Mono:BMP2_Mono:ACTR2",0.134050926536437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Mono:BMP2_Mono:ENG",0.980514661076463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Mono:BTK_Mono:JAK2",0.059944670783648,0.059944670783648,0.059944670783648,0.059944670783648,NA,NA,0.059944670783648,NA,NA,0.059944670783648,0.059944670783648,0.059944670783648,NA
"17","Mono:C1QA_Mono:CD33",0.0730797745471369,0.0730797745471369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Mono:C1QB_Mono:CD33",0.0730797745471369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Mono:CALM1_Mono:SELL",0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762
"20","Mono:CALM2_Mono:SELL",0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762
"21","Mono:CALM3_Mono:SELL",0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762
"22","Mono:CALR_Mono:HLA-F",1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,NA,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206,1.44977692534206
"23","Mono:CD14_Mono:ITGA4",0.433432992734709,0.433432992734709,0.433432992734709,0.433432992734709,0.433432992734709,0.433432992734709,0.433432992734709,0.433432992734709,0.433432992734709,0.433432992734709,0.433432992734709,0.433432992734709,0.433432992734709
"24","Mono:CD1D_Mono:LILRB2",0.56281959782571,0.56281959782571,NA,0.56281959782571,NA,NA,0.56281959782571,0.56281959782571,0.56281959782571,0.56281959782571,0.56281959782571,0.56281959782571,NA
"25","Mono:CD74_Mono:ACKR3",0.27477268707526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Mono:CLEC11A_Mono:ITGB1",0.0223522457707026,0.0223522457707026,0.0223522457707026,NA,0.0223522457707026,NA,NA,NA,NA,0.0223522457707026,0.0223522457707026,0.0223522457707026,NA
"27","Mono:COPA_Mono:CD74",0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832,0.139443159086832
"28","Mono:CSF1R_Mono:PRLR",0.145770835378709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Mono:F13A1_Mono:ITGA4",0.492818148560845,NA,NA,NA,0.492818148560845,NA,0.492818148560845,NA,NA,0.492818148560845,0.492818148560845,NA,NA
"30","Mono:F13A1_Mono:ITGB1",0.325692452937588,NA,NA,NA,0.325692452937588,NA,0.325692452937588,NA,NA,0.325692452937588,0.325692452937588,NA,NA
"31","Mono:FAM126B_Mono:ENG",0.11355117676581,NA,NA,NA,NA,NA,0.11355117676581,NA,NA,NA,NA,NA,NA
"32","Mono:FAM3C_Mono:HLA-C",0.248993933786219,NA,NA,NA,NA,NA,0.248993933786219,NA,NA,NA,NA,NA,NA
"33","Mono:FCGRT_Mono:LILRB2",0.160105958948905,0.160105958948905,0.160105958948905,0.160105958948905,0.160105958948905,0.160105958948905,0.160105958948905,0.160105958948905,0.160105958948905,0.160105958948905,0.160105958948905,0.160105958948905,0.160105958948905
"34","Mono:FN1_Mono:CD44",0.625380275773688,NA,NA,NA,NA,0.625380275773688,NA,NA,NA,NA,NA,NA,NA
"35","Mono:FN1_Mono:ENG",0.11355117676581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Mono:FN1_Mono:ITGA4",0.945528041998463,NA,NA,NA,NA,0.945528041998463,NA,NA,NA,NA,NA,NA,NA
"37","Mono:FN1_Mono:ITGA5",1.1526457123505,NA,NA,NA,NA,1.1526457123505,NA,NA,NA,NA,NA,NA,NA
"38","Mono:FN1_Mono:ITGB1",0.799413568958946,NA,NA,NA,NA,0.799413568958946,NA,NA,NA,NA,NA,NA,NA
"39","Mono:HGF_Mono:CD44",0.56762019914357,NA,0.56762019914357,NA,NA,NA,NA,NA,NA,NA,0.56762019914357,NA,NA
"40","Mono:HGF_Mono:ITGB1",0.0909970943189165,NA,0.0909970943189165,NA,NA,NA,NA,NA,NA,NA,0.0909970943189165,NA,NA
"41","Mono:HLA-A_Mono:LILRA1",0.140669506732029,NA,NA,0.140669506732029,0.140669506732029,0.140669506732029,0.140669506732029,0.140669506732029,0.140669506732029,0.140669506732029,0.140669506732029,0.140669506732029,NA
"42","Mono:HLA-A_Mono:LILRB1",2.4350028561216,NA,2.4350028561216,2.4350028561216,2.4350028561216,2.4350028561216,2.4350028561216,2.4350028561216,2.4350028561216,2.4350028561216,2.4350028561216,2.4350028561216,2.4350028561216
"43","Mono:HLA-A_Mono:LILRB2",1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013,1.51524839204013
"44","Mono:HLA-B_Mono:LILRA1",0.140669506732029,NA,NA,0.140669506732029,0.140669506732029,0.140669506732029,0.140669506732029,0.140669506732029,0.140669506732029,0.140669506732029,0.140669506732029,0.140669506732029,NA
"45","Mono:HLA-B_Mono:LILRB1",2.01813832466883,NA,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883
"46","Mono:HLA-B_Mono:LILRB2",1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276,1.34144548933276
"47","Mono:HLA-C_Mono:LILRB1",2.01813832466883,NA,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883,2.01813832466883
"48","Mono:HLA-C_Mono:LILRB2",1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505,1.31894093764505
"49","Mono:HLA-DQB1_Mono:CD4",0.22262264354736,0.22262264354736,0.22262264354736,0.22262264354736,0.22262264354736,0.22262264354736,0.22262264354736,0.22262264354736,0.22262264354736,0.22262264354736,0.22262264354736,0.22262264354736,0.22262264354736
"50","Mono:HLA-DRA_Mono:CD4",0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918,0.172615216054918
"51","Mono:HLA-DRA_Mono:CD63",0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262
"52","Mono:HLA-DRA_Mono:CD9",0.192353831875371,NA,NA,0.192353831875371,NA,NA,0.192353831875371,0.192353831875371,NA,NA,NA,NA,NA
"53","Mono:HLA-DRB5_Mono:CD4",0.172615216054918,0.172615216054918,NA,NA,NA,NA,0.172615216054918,0.172615216054918,NA,0.172615216054918,NA,0.172615216054918,0.172615216054918
"54","Mono:HLA-F_Mono:LILRB1",0.70764536257854,NA,0.70764536257854,0.70764536257854,NA,0.70764536257854,0.70764536257854,0.70764536257854,0.70764536257854,0.70764536257854,0.70764536257854,0.70764536257854,0.70764536257854
"55","Mono:HLA-F_Mono:LILRB2",0.197906523937517,0.197906523937517,0.197906523937517,0.197906523937517,NA,0.197906523937517,0.197906523937517,0.197906523937517,0.197906523937517,0.197906523937517,0.197906523937517,0.197906523937517,0.197906523937517
"56","Mono:HMGB1_Mono:TLR2",0.309743084220122,NA,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122,0.309743084220122
"57","Mono:HSP90B1_Mono:TLR2",0.737170688575736,NA,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736,0.737170688575736
"58","Mono:HSPA8_Mono:LDLR",0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,0.21487032916891,NA,NA,0.21487032916891,0.21487032916891,NA,NA,NA,0.21487032916891
"59","Mono:ICAM2_Mono:ITGB2",0.862320855755476,0.862320855755476,NA,0.862320855755476,NA,0.862320855755476,NA,NA,NA,0.862320855755476,0.862320855755476,0.862320855755476,NA
"60","Mono:IL16_Mono:CD4",1.31898782296499,NA,1.31898782296499,1.31898782296499,NA,NA,NA,1.31898782296499,NA,1.31898782296499,1.31898782296499,1.31898782296499,NA
"61","Mono:IL16_Mono:CD9",0.436319720360423,NA,NA,0.436319720360423,NA,NA,NA,0.436319720360423,NA,NA,NA,NA,NA
"62","Mono:IL18_Mono:CD48",1.48646309171789,1.48646309171789,1.48646309171789,1.48646309171789,1.48646309171789,1.48646309171789,1.48646309171789,1.48646309171789,1.48646309171789,1.48646309171789,1.48646309171789,NA,NA
"63","Mono:IL1B_Mono:IL1R2",7.26386771005344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Mono:IL1RN_Mono:IL1B",0.239505003457444,0.239505003457444,0.239505003457444,0.239505003457444,NA,0.239505003457444,0.239505003457444,0.239505003457444,0.239505003457444,0.239505003457444,0.239505003457444,NA,NA
"65","Mono:IL1RN_Mono:IL1R2",5.58343575262167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Mono:IL6_Mono:IL6R",3.39457861336344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Mono:IL6_Mono:IL6ST",2.24433300510223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Mono:IL6R_Mono:LILRB1",0.228707398902536,NA,0.228707398902536,0.228707398902536,0.228707398902536,0.228707398902536,0.228707398902536,0.228707398902536,0.228707398902536,0.228707398902536,0.228707398902536,0.228707398902536,0.228707398902536
"69","Mono:ITGA4_Mono:CD9",0.192353831875371,NA,NA,0.192353831875371,NA,NA,0.192353831875371,0.192353831875371,NA,NA,NA,NA,NA
"70","Mono:ITGA5_Mono:CD9",0.325909360492427,NA,NA,0.325909360492427,NA,NA,0.325909360492427,0.325909360492427,NA,NA,NA,NA,NA
"71","Mono:ITGA5_Mono:ENG",0.220455648422868,NA,NA,NA,NA,NA,0.220455648422868,NA,NA,NA,NA,NA,NA
"72","Mono:ITGB1_Mono:ENG",0.220455648422868,NA,NA,NA,NA,NA,0.220455648422868,NA,NA,NA,NA,NA,NA
"73","Mono:LGALS1_Mono:ITGB1",0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921,0.209937217576921
"74","Mono:LGALS1_Mono:PTPRC",0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187,0.399752551502187
"75","Mono:LGALS3_Mono:ANXA2",0.145770835378709,0.145770835378709,0.145770835378709,0.145770835378709,0.145770835378709,0.145770835378709,0.145770835378709,0.145770835378709,0.145770835378709,0.145770835378709,0.145770835378709,0.145770835378709,0.145770835378709
"76","Mono:LGALS3_Mono:ENG",0.11512685167939,NA,NA,NA,NA,NA,0.11512685167939,NA,NA,NA,NA,NA,NA
"77","Mono:LGALS3BP_Mono:CD33",0.112443682915668,NA,0.112443682915668,NA,NA,0.112443682915668,NA,NA,NA,NA,NA,NA,NA
"78","Mono:LGALS3BP_Mono:ITGB1",0.41280861495873,NA,0.41280861495873,NA,NA,0.41280861495873,NA,NA,NA,NA,NA,NA,NA
"79","Mono:LGALS9_Mono:CD44",0.375474434257708,0.375474434257708,0.375474434257708,0.375474434257708,0.375474434257708,0.375474434257708,0.375474434257708,0.375474434257708,0.375474434257708,0.375474434257708,0.375474434257708,0.375474434257708,0.375474434257708
"80","Mono:LGALS9_Mono:CD47",0.208233895674585,0.208233895674585,0.208233895674585,0.208233895674585,0.208233895674585,0.208233895674585,0.208233895674585,0.208233895674585,0.208233895674585,0.208233895674585,0.208233895674585,0.208233895674585,0.208233895674585
"81","Mono:LGALS9_Mono:PTPRC",0.234349388997315,0.234349388997315,0.234349388997315,0.234349388997315,0.234349388997315,0.234349388997315,0.234349388997315,0.234349388997315,0.234349388997315,0.234349388997315,0.234349388997315,0.234349388997315,0.234349388997315
"82","Mono:LILRA1_Mono:IFNGR1",0.129602680065095,NA,NA,0.129602680065095,0.129602680065095,0.129602680065095,0.129602680065095,0.129602680065095,0.129602680065095,0.129602680065095,0.129602680065095,0.129602680065095,NA
"83","Mono:LILRA1_Mono:NETO2",0.326702857633529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Mono:LRPAP1_Mono:LDLR",1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,1.04307605423382,NA,NA,1.04307605423382,1.04307605423382,NA,NA,NA,1.04307605423382
"85","Mono:LRPAP1_Mono:SIRPA",0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542,0.16438726402542
"86","Mono:MIF_Mono:ACKR3",0.460310640744631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Mono:MIF_Mono:CD44",0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884
"88","Mono:MIF_Mono:CD74",1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212,1.61564581166212
"89","Mono:MIF_Mono:TNFRSF14",0.28115829520164,0.28115829520164,0.28115829520164,0.28115829520164,NA,0.28115829520164,0.28115829520164,0.28115829520164,0.28115829520164,0.28115829520164,0.28115829520164,0.28115829520164,0.28115829520164
"90","Mono:MMP14_Mono:CD44",0.268399858437714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Mono:NAMPT_Mono:INSR",0.714560204956158,NA,0.714560204956158,0.714560204956158,0.714560204956158,NA,0.714560204956158,NA,NA,0.714560204956158,0.714560204956158,NA,NA
"92","Mono:PKM_Mono:CD44",0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708
"93","Mono:PSEN1_Mono:CD44",0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,NA,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708,0.346033103725708
"94","Mono:PTAFR_Mono:PRNP",0.132247516834929,NA,0.132247516834929,0.132247516834929,0.132247516834929,0.132247516834929,0.132247516834929,0.132247516834929,NA,0.132247516834929,0.132247516834929,0.132247516834929,NA
"95","Mono:PTPN6_Mono:CD300LF",0.723382802307515,NA,0.723382802307515,0.723382802307515,0.723382802307515,0.723382802307515,0.723382802307515,0.723382802307515,0.723382802307515,0.723382802307515,0.723382802307515,0.723382802307515,0.723382802307515
"96","Mono:RGS19_Mono:ENG",0.11355117676581,NA,NA,NA,NA,NA,0.11355117676581,NA,NA,NA,NA,NA,NA
"97","Mono:RNASE2_Mono:TLR2",0.916844666876741,NA,0.916844666876741,0.916844666876741,0.916844666876741,0.916844666876741,0.916844666876741,0.916844666876741,0.916844666876741,0.916844666876741,0.916844666876741,0.916844666876741,0.916844666876741
"98","Mono:RPS27A_Mono:LDLR",0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,NA,NA,0.133660620734717,0.133660620734717,NA,NA,NA,0.133660620734717
"99","Mono:S100A12_Mono:CD36",0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933
"100","Mono:S100A8_Mono:CD36",0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933
"101","Mono:S100A8_Mono:ITGB2",0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366
"102","Mono:S100A9_Mono:CD36",0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933,0.0812097084341933
"103","Mono:S100A9_Mono:ITGB2",0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366,0.0538943811225366
"104","Mono:SIRPB2_Mono:CD47",0.0709620347630347,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0709620347630347,0.0709620347630347,NA
"105","Mono:SRGN_Mono:CD44",0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975,0.119267670359975
"106","Mono:SYK_Mono:FCGR2A",3.64875684999299,3.64875684999299,3.64875684999299,3.64875684999299,NA,3.64875684999299,3.64875684999299,3.64875684999299,3.64875684999299,3.64875684999299,3.64875684999299,3.64875684999299,3.64875684999299
"107","Mono:TGFB1_Mono:ENG",1.24982124628204,NA,NA,NA,NA,NA,1.24982124628204,NA,NA,NA,NA,NA,NA
"108","Mono:TGFB1_Mono:ITGB1",0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924
"109","Mono:TGOLN2_Mono:BTN3A1",0.424902022457657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Mono:THBS1_Mono:CD36",1.82983462664004,NA,1.82983462664004,NA,1.82983462664004,NA,1.82983462664004,1.82983462664004,1.82983462664004,1.82983462664004,1.82983462664004,1.82983462664004,1.82983462664004
"111","Mono:THBS1_Mono:CD47",2.44138011171777,NA,2.44138011171777,NA,2.44138011171777,NA,2.44138011171777,2.44138011171777,2.44138011171777,2.44138011171777,2.44138011171777,2.44138011171777,2.44138011171777
"112","Mono:THBS1_Mono:ITGA4",0.596429289803071,NA,0.596429289803071,NA,0.596429289803071,NA,0.596429289803071,0.596429289803071,0.596429289803071,0.596429289803071,0.596429289803071,0.596429289803071,0.596429289803071
"113","Mono:TIMP1_Mono:CD63",2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801
"114","Mono:TIMP2_Mono:CD44",0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884,0.0491283010293884
"115","Mono:TIMP2_Mono:ITGB1",0.41280861495873,0.41280861495873,0.41280861495873,0.41280861495873,0.41280861495873,0.41280861495873,0.41280861495873,0.41280861495873,0.41280861495873,0.41280861495873,0.41280861495873,0.41280861495873,0.41280861495873
"116","Mono:TLR2_Mono:CD14",1.08412812243178,NA,1.08412812243178,1.08412812243178,1.08412812243178,1.08412812243178,1.08412812243178,1.08412812243178,1.08412812243178,1.08412812243178,1.08412812243178,1.08412812243178,1.08412812243178
"117","Mono:TLR2_Mono:CD36",0.125716608623673,NA,0.125716608623673,0.125716608623673,0.125716608623673,0.125716608623673,0.125716608623673,0.125716608623673,0.125716608623673,0.125716608623673,0.125716608623673,0.125716608623673,0.125716608623673
"118","Mono:TNFSF13_Mono:TNFRSF14",2.20500259070042,2.20500259070042,2.20500259070042,2.20500259070042,NA,2.20500259070042,2.20500259070042,2.20500259070042,2.20500259070042,2.20500259070042,2.20500259070042,2.20500259070042,2.20500259070042
"119","Mono:TRIP6_Mono:ENG",0.489762233628448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Mono:TSPAN3_Mono:ADAM10",0.217763290425379,NA,0.217763290425379,0.217763290425379,NA,NA,NA,NA,NA,0.217763290425379,NA,0.217763290425379,NA
"121","Mono:TYK2_Mono:IFNAR1",2.47907719113129,2.47907719113129,2.47907719113129,2.47907719113129,2.47907719113129,NA,2.47907719113129,NA,NA,2.47907719113129,2.47907719113129,2.47907719113129,NA
"122","Mono:TYK2_Mono:JAK1",0.205671869481872,0.205671869481872,0.205671869481872,0.205671869481872,0.205671869481872,NA,0.205671869481872,NA,NA,0.205671869481872,0.205671869481872,0.205671869481872,NA
"123","Mono:UBA52_Mono:LDLR",0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,NA,NA,0.133660620734717,0.133660620734717,NA,NA,NA,0.133660620734717
"124","Mono:UBB_Mono:LDLR",0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,NA,NA,0.133660620734717,0.133660620734717,NA,NA,NA,0.133660620734717
"125","Mono:UBC_Mono:LDLR",0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,0.133660620734717,NA,NA,0.133660620734717,0.133660620734717,NA,NA,NA,0.133660620734717
"126","Mono:VCAN_Mono:CD44",0.886937214753979,0.886937214753979,0.886937214753979,0.886937214753979,0.886937214753979,0.886937214753979,0.886937214753979,0.886937214753979,0.886937214753979,0.886937214753979,0.886937214753979,0.886937214753979,0.886937214753979
"127","Mono:VCAN_Mono:ITGA4",0.590814995009749,0.590814995009749,0.590814995009749,0.590814995009749,0.590814995009749,0.590814995009749,0.590814995009749,0.590814995009749,0.590814995009749,0.590814995009749,0.590814995009749,0.590814995009749,0.590814995009749
"128","Mono:VCAN_Mono:SELL",1.15583494855921,1.15583494855921,1.15583494855921,1.15583494855921,1.15583494855921,1.15583494855921,1.15583494855921,1.15583494855921,1.15583494855921,1.15583494855921,1.15583494855921,1.15583494855921,1.15583494855921
"129","Mono:VCAN_Mono:SELPLG",0.789366735239431,0.789366735239431,NA,0.789366735239431,NA,0.789366735239431,0.789366735239431,NA,NA,0.789366735239431,0.789366735239431,0.789366735239431,0.789366735239431
"130","Mono:VEGFA_Mono:CD44",0.0760530176987695,NA,0.0760530176987695,NA,0.0760530176987695,NA,0.0760530176987695,0.0760530176987695,0.0760530176987695,0.0760530176987695,0.0760530176987695,NA,NA
"131","Mono:VEGFA_Mono:ITGB1",0.242239482263886,NA,0.242239482263886,NA,0.242239482263886,NA,0.242239482263886,0.242239482263886,0.242239482263886,0.242239482263886,0.242239482263886,NA,NA
"132","Mono:VEGFA_Mono:SIRPA",0.7294850860212,NA,0.7294850860212,NA,0.7294850860212,NA,0.7294850860212,0.7294850860212,0.7294850860212,0.7294850860212,0.7294850860212,NA,NA
"133","Mono:VEGFA_Mono:VCAN",0.192353831875371,NA,0.192353831875371,NA,0.192353831875371,NA,0.192353831875371,0.192353831875371,0.192353831875371,0.192353831875371,0.192353831875371,NA,NA
"134","Mono:VIM_Mono:CD44",0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147,0.33312819707147
"135","Mono:ZYX_Mono:ENG",0.366496839527574,NA,NA,NA,NA,NA,0.366496839527574,NA,NA,NA,NA,NA,NA
