Elapsed_time,CPU,Real_MB,Virtual_MB
1.013,93.8,126.789,9450.41
2.034,99.0,206.859,9531.406
3.053,92.2,226.766,9551.75
4.073,91.2,320.52,9646.484
5.093,82.4,336.574,9669.496
6.113,86.3,359.266,9695.0
7.133,90.2,387.754,9793.121
8.153,100.0,403.684,9802.785
9.173,99.0,403.684,9802.785
10.193,100.0,403.812,9802.785
11.213,100.0,422.648,9822.113
12.233,100.0,422.898,9822.113
13.253,99.0,422.898,9822.113
14.273,99.0,422.898,9822.113
15.293,100.0,422.898,9822.113
16.313,100.0,422.898,9822.113
17.333,100.0,422.898,9822.113
18.354,99.0,422.898,9822.113
19.374,100.0,422.898,9822.113
20.394,100.0,422.898,9822.113
21.414,99.0,422.898,9822.113
22.434,100.0,422.898,9822.113
23.454,99.0,422.898,9822.113
24.474,100.0,422.898,9822.113
25.494,99.0,422.898,9822.113
26.515,100.0,422.898,9822.113
27.535,99.0,422.898,9822.113
28.555,100.0,459.973,15107.648
29.575,100.0,672.203,15107.648
30.593,100.2,834.758,15133.648
31.61,100.3,840.43,15294.648
32.627,99.3,850.227,15573.648
33.645,100.3,860.672,15864.648
34.662,100.3,884.812,16558.648
35.68,101.2,946.945,18325.648
36.698,99.2,1034.344,20811.648
37.715,99.3,1185.422,25106.648
38.732,101.3,6694.059,38342.219
39.751,101.3,15138.879,38342.219
40.772,101.3,8546.441,22512.656
41.792,100.0,9200.148,23165.785
42.812,99.0,10430.957,24397.281
43.833,100.0,11688.305,25654.281
44.853,100.9,13659.902,27625.281
45.873,100.0,14748.195,28714.281
46.894,100.0,16412.406,30377.91
47.914,100.0,16553.023,30466.586
48.934,100.0,17035.773,38280.527
49.955,100.0,18709.773,38280.527
50.975,100.0,20387.773,38280.527
51.995,100.0,22073.773,38280.527
53.016,100.9,23757.773,38280.527
54.036,99.0,24367.055,38280.527
55.057,100.9,24449.84,39389.684
56.077,100.0,24913.84,39389.684
57.097,100.0,25437.84,39389.684
58.117,101.0,17688.738,31575.742
59.137,99.0,17688.738,31575.742
60.157,100.0,17823.504,31945.461
61.177,100.0,18428.285,32315.18
62.198,99.0,18900.281,32781.184
63.218,100.0,19587.156,33557.859
64.238,100.0,19243.59,33201.453
65.258,100.9,19874.824,33750.43
66.278,94.1,19907.711,33767.387
67.298,100.1,19944.77,33767.387
68.318,100.0,19989.312,33767.387
69.338,100.0,20255.027,34012.605
70.358,100.0,19242.785,32968.973
71.379,100.9,19309.68,33035.863
72.399,100.0,19421.277,33147.465
73.419,100.0,19840.684,33566.812
74.44,100.0,20268.816,34086.84
75.46,100.0,20907.094,34662.344
76.48,100.0,21238.293,34964.34
77.501,100.0,21495.668,35221.926
78.521,100.0,21496.004,35221.926
79.541,100.0,21496.055,35221.926
80.561,100.0,21496.055,35221.926
