id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy
1255,CPI-SS00CB38D49,373,484,OmniPath,user_curated
1256,CPI-SS0998F008E,44,484,OmniPath,user_curated
1257,CPI-SS08588B2FE,479,484,OmniPath,user_curated
1258,CPI-SS0B9B23540,157,484,OmniPath,user_curated
1259,CPI-SS09A84040F,123,130,OmniPath,user_curated
1260,CPI-SS0FB210F6A,51,130,OmniPath,user_curated
1261,CPI-SS044A47A87,72,130,OmniPath,user_curated
1262,CPI-SS0C8F158E1,123,682,OmniPath,user_curated
1263,CPI-SS0957D5929,261,682,OmniPath,user_curated
1264,CPI-SS0B9B3870A,646,682,OmniPath,user_curated
1265,CPI-SS0BC12ECC5,405,682,OmniPath,user_curated
1266,CPI-SS09CE5663D,80,682,OmniPath,user_curated
1267,CPI-SS078762D32,174,682,OmniPath,user_curated
1268,CPI-SS0ABE5549C,123,609,OmniPath,user_curated
1269,CPI-SS0DB9B9B49,255,609,OmniPath,user_curated
1270,CPI-SS0917DCF52,352,609,OmniPath,user_curated
1271,CPI-SS081035DEE,388,609,OmniPath,user_curated
1272,CPI-SS0FF69CCD4,546,609,OmniPath,user_curated
1273,CPI-SS09B7E7E15,608,609,OmniPath,user_curated
1274,CPI-SS0C2FD6EFC,463,609,OmniPath,user_curated
1275,CPI-SS0F59EBEC8,157,609,OmniPath,user_curated
1276,CPI-SS0F9801B17,158,609,OmniPath,user_curated
1277,CPI-SS044700115,476,609,OmniPath,user_curated
1278,CPI-SS0D883FFF1,123,963,OmniPath,user_curated
1279,CPI-SS06B0CA015,334,963,OmniPath,user_curated
1280,CPI-SS0C526246C,352,963,OmniPath,user_curated
1281,CPI-SS09BACC939,466,963,OmniPath,user_curated
1282,CPI-SS09C917D22,310,963,OmniPath,user_curated
1283,CPI-SS0EBA5A4D8,123,964,OmniPath,user_curated
1284,CPI-SS00C076379,373,964,OmniPath,user_curated
1285,CPI-SS0C03F7CDC,646,964,OmniPath,user_curated
1286,CPI-SS0299C2C5E,541,964,OmniPath,user_curated
1287,CPI-SS0742B5F42,457,964,OmniPath,user_curated
1288,CPI-SS07D017787,136,964,OmniPath,user_curated
1289,CPI-SS09A638F84,682,964,OmniPath,user_curated
1290,CPI-SS0181ABCB7,962,964,OmniPath,user_curated
1291,CPI-SS07A2F0D8D,130,964,OmniPath,user_curated
1292,CPI-SS06BDE0880,963,964,OmniPath,user_curated
1293,CPI-SS02742BD08,168,1564,OmniPath,user_curated
1294,CPI-SS06B97F542,242,1564,OmniPath,user_curated
1295,CPI-SS04AB3D0BA,1097,1564,OmniPath,user_curated
1296,CPI-SS0249150BE,227,1564,OmniPath,user_curated
1297,CPI-SS08FBD1FA5,1268,1564,OmniPath,user_curated
1298,CPI-SS064C2B37F,98,1564,OmniPath,user_curated
1299,CPI-SS089A9F2CB,622,1564,OmniPath,user_curated
1300,CPI-SS0B235C80F,261,408,OmniPath,user_curated
1301,CPI-SS0DAFE24B6,263,408,OmniPath,user_curated
1302,CPI-SS05E16F240,344,408,OmniPath,user_curated
1303,CPI-SS0809F05D6,345,408,OmniPath,user_curated
1304,CPI-SS03D9AD8CD,346,408,OmniPath,user_curated
1305,CPI-SS09E1892A8,44,408,OmniPath,user_curated
1306,CPI-SS008DD1B5A,264,408,OmniPath,user_curated
1307,CPI-SS04F28628D,273,408,OmniPath,user_curated
1308,CPI-SS08EACB843,378,408,OmniPath,user_curated
1309,CPI-SS0043E6EAE,276,408,OmniPath,user_curated
1310,CPI-SS032131570,258,408,OmniPath,user_curated
1311,CPI-SS07A5E92CC,260,408,OmniPath,user_curated
1312,CPI-SS028F0D726,374,408,OmniPath,user_curated
1313,CPI-SS0892C3DB8,261,565,OmniPath,user_curated
1314,CPI-SS01562ACBC,263,565,OmniPath,user_curated
1315,CPI-SS08C049026,344,565,OmniPath,user_curated
1316,CPI-SS0428F7DF8,345,565,OmniPath,user_curated
1317,CPI-SS06F0643CC,44,565,OmniPath,user_curated
1318,CPI-SS026AF1BB4,264,565,OmniPath,user_curated
1319,CPI-SS028712007,273,565,OmniPath,user_curated
1320,CPI-SS00F0CB904,378,565,OmniPath,user_curated
1321,CPI-SS092D962CA,276,565,OmniPath,user_curated
1322,CPI-SS06E09C1AF,475,565,OmniPath,user_curated
1323,CPI-SS0A6D0A416,482,565,OmniPath,user_curated
1324,CPI-SS069A7D8CC,258,565,OmniPath,user_curated
1325,CPI-SS0DAD7F500,260,565,OmniPath,user_curated
1326,CPI-SS014B6C7D1,374,565,OmniPath,user_curated
1327,CPI-SS06DD43A6C,418,565,OmniPath,user_curated
1328,CPI-SS01FD0889C,261,1135,OmniPath,user_curated
1329,CPI-SS041A22E65,257,1135,OmniPath,user_curated
1330,CPI-SS0A3521DA5,452,1135,OmniPath,user_curated
1331,CPI-SS0A106718F,453,1135,OmniPath,user_curated
1332,CPI-SS0A91D432B,472,1135,OmniPath,user_curated
1333,CPI-SS0024CA9FD,587,1135,OmniPath,user_curated
1334,CPI-SS07F90A50E,716,1135,OmniPath,user_curated
1335,CPI-SS0A6674B21,940,1135,OmniPath,user_curated
1336,CPI-SS0E6CA0B42,261,1734,OmniPath,user_curated
1337,CPI-SS0CBFF3136,257,1734,OmniPath,user_curated
1338,CPI-SS0834C07CE,452,1734,OmniPath,user_curated
1339,CPI-SS0CFD95F10,453,1734,OmniPath,user_curated
1340,CPI-SS09D75EE76,472,1734,OmniPath,user_curated
1341,CPI-SS018FFAD1E,587,1734,OmniPath,user_curated
1342,CPI-SS0086084D6,940,1734,OmniPath,user_curated
1343,CPI-SS04AEFAE55,261,1843,OmniPath,user_curated
1344,CPI-SS0BDC2B411,257,1843,OmniPath,user_curated
1345,CPI-SS0289C0529,452,1843,OmniPath,user_curated
1346,CPI-SS07D2705DD,453,1843,OmniPath,user_curated
1347,CPI-SS0710B1B3A,472,1843,OmniPath,user_curated
1348,CPI-SS0415C4BFF,587,1843,OmniPath,user_curated
1349,CPI-SS0F815C36F,940,1843,OmniPath,user_curated
1350,CPI-SS01DD9688D,261,613,OmniPath,user_curated
1351,CPI-SS032D02146,549,613,OmniPath,user_curated
1352,CPI-SS0CF8662A6,260,613,OmniPath,user_curated
1353,CPI-SS0EDE630FF,416,613,OmniPath,user_curated
1354,CPI-SS057828206,487,613,OmniPath,user_curated
1355,CPI-SS02D190278,261,352,OmniPath,user_curated
1356,CPI-SS0D95A8077,261,480,OmniPath,user_curated
1357,CPI-SS0A9262AB4,362,480,OmniPath,user_curated
1358,CPI-SS0219D6EA2,261,573,OmniPath,user_curated
1359,CPI-SS09F05AC40,263,573,OmniPath,user_curated
1360,CPI-SS042A6F835,307,573,OmniPath,user_curated
1361,CPI-SS07608C650,403,573,OmniPath,user_curated
1362,CPI-SS02F415E21,540,573,OmniPath,user_curated
1363,CPI-SS0B62C2E69,261,1256,OmniPath,user_curated
1364,CPI-SS036B08188,263,1256,OmniPath,user_curated
1365,CPI-SS02F5DADEB,344,1256,OmniPath,user_curated
1366,CPI-SS0DD209E94,352,1256,OmniPath,user_curated
1367,CPI-SS06AA269C9,373,1256,OmniPath,user_curated
1368,CPI-SS062080A7E,413,1256,OmniPath,user_curated
1369,CPI-SS0FBDDF8A7,276,1256,OmniPath,user_curated
1370,CPI-SS0E5593D5C,932,1256,OmniPath,user_curated
1371,CPI-SS07A18D26F,983,1256,OmniPath,user_curated
1372,CPI-SS0960560D1,261,1970,OmniPath,user_curated
1373,CPI-SS04A83D488,263,2092,OmniPath,user_curated
1374,CPI-SS048346C2B,17,2092,OmniPath,user_curated
1375,CPI-SS0014DB67C,236,2092,OmniPath,user_curated
1376,CPI-SS0EB53BF7A,263,685,OmniPath,user_curated
1377,CPI-SS08F3D8D72,282,685,OmniPath,user_curated
1378,CPI-SS03F8DAFCE,373,685,OmniPath,user_curated
1379,CPI-SS067BD00DC,44,685,OmniPath,user_curated
1380,CPI-SS0E26A3DFD,120,685,OmniPath,user_curated
1381,CPI-SS00A58DA7A,413,685,OmniPath,user_curated
1382,CPI-SS0B8435C5A,477,685,OmniPath,user_curated
1383,CPI-SS0323794A9,546,685,OmniPath,user_curated
1384,CPI-SS05F6C781B,548,685,OmniPath,user_curated
1385,CPI-SS0EC9ED967,263,2215,OmniPath,user_curated
1386,CPI-SS0404C4A88,625,2215,OmniPath,user_curated
1387,CPI-SS014198AD3,102,2215,OmniPath,user_curated
1388,CPI-SS07460D480,263,1218,OmniPath,user_curated
1389,CPI-SS0B5C3984C,440,1218,OmniPath,user_curated
1390,CPI-SS0952204AA,549,1218,OmniPath,user_curated
1391,CPI-SS0A977E10A,339,1218,OmniPath,user_curated
1392,CPI-SS01F70EF54,378,1218,OmniPath,user_curated
1393,CPI-SS0C07D783B,405,1218,OmniPath,user_curated
1394,CPI-SS08ED148A9,885,1218,OmniPath,user_curated
1395,CPI-SS057D7BC43,341,1218,OmniPath,user_curated
1396,CPI-SS0A92EAB24,1131,1218,OmniPath,user_curated
1397,CPI-SS06DF3325D,1198,1218,OmniPath,user_curated
1398,CPI-SS048C65172,282,678,OmniPath,user_curated
1399,CPI-SS0C439B0AE,352,678,OmniPath,user_curated
1400,CPI-SS0B85869A8,421,678,OmniPath,user_curated
1401,CPI-SS0E57A2C25,23,678,OmniPath,user_curated
1402,CPI-SS0883C0DFB,484,678,OmniPath,user_curated
1403,CPI-SS07C240D78,588,678,OmniPath,user_curated
1404,CPI-SS015C41B79,210,678,OmniPath,user_curated
1405,CPI-SS051BD6FDB,217,678,OmniPath,user_curated
1406,CPI-SS0848AE5FF,473,678,OmniPath,user_curated
1407,CPI-SS0235FF039,474,678,OmniPath,user_curated
1408,CPI-SS06E8D5675,505,678,OmniPath,user_curated
1409,CPI-SS0CD453744,548,678,OmniPath,user_curated
1410,CPI-SS09167A3EC,282,709,OmniPath,user_curated
1411,CPI-SS0E7013A5E,23,709,OmniPath,user_curated
1412,CPI-SS0291E5296,473,709,OmniPath,user_curated
1413,CPI-SS0417810F0,548,709,OmniPath,user_curated
1414,CPI-SS0ED4F1A09,506,709,OmniPath,user_curated
1415,CPI-SS07636301B,282,407,OmniPath,user_curated
1416,CPI-SS059C8D8C0,344,407,OmniPath,user_curated
1417,CPI-SS0221153FF,345,407,OmniPath,user_curated
1418,CPI-SS0DB058B7C,346,407,OmniPath,user_curated
1419,CPI-SS0C42B3C45,352,407,OmniPath,user_curated
1420,CPI-SS07B2B8424,373,407,OmniPath,user_curated
1421,CPI-SS0FBF14A21,388,407,OmniPath,user_curated
1422,CPI-SS015E41B16,44,407,OmniPath,user_curated
1423,CPI-SS0A96BE97F,120,407,OmniPath,user_curated
1424,CPI-SS09CB92873,157,407,OmniPath,user_curated
1425,CPI-SS02288E1CF,282,971,OmniPath,user_curated
1426,CPI-SS0D859AD4E,248,971,OmniPath,user_curated
1427,CPI-SS02E3A754B,548,971,OmniPath,user_curated
1428,CPI-SS07C043455,129,971,OmniPath,user_curated
1429,CPI-SS015B21261,837,971,OmniPath,user_curated
1430,CPI-SS01D3F1C9B,522,971,OmniPath,user_curated
1431,CPI-SS0C27B14E9,523,971,OmniPath,user_curated
1432,CPI-SS04341A7DF,664,971,OmniPath,user_curated
1433,CPI-SS094F522F1,282,930,OmniPath,user_curated
1434,CPI-SS08DC4F855,352,930,OmniPath,user_curated
1435,CPI-SS064EAE4FB,379,930,OmniPath,user_curated
1436,CPI-SS0AA4A26A9,497,930,OmniPath,user_curated
1437,CPI-SS09F61BD5D,625,930,OmniPath,user_curated
1438,CPI-SS064B55685,541,930,OmniPath,user_curated
1439,CPI-SS000066B1C,815,930,OmniPath,user_curated
1440,CPI-SS08A159F6C,735,930,OmniPath,user_curated
1441,CPI-SS0C0849037,747,930,OmniPath,user_curated
1442,CPI-SS0E2572751,471,930,OmniPath,user_curated
1443,CPI-SS014026D43,269,930,OmniPath,user_curated
1444,CPI-SS07E14602C,339,930,OmniPath,user_curated
1445,CPI-SS051B5CAC1,343,930,OmniPath,user_curated
1446,CPI-SS0675BB03E,360,930,OmniPath,user_curated
1447,CPI-SS04691E607,276,930,OmniPath,user_curated
1448,CPI-SS0C96968F4,277,930,OmniPath,user_curated
1449,CPI-SS0864DEC0D,186,930,OmniPath,user_curated
1450,CPI-SS05986C76F,777,930,OmniPath,user_curated
1451,CPI-SS02D0CA86A,282,974,OmniPath,user_curated
1452,CPI-SS0F2F9984D,684,974,OmniPath,user_curated
1453,CPI-SS07201D714,588,974,OmniPath,user_curated
1454,CPI-SS0C51275B5,589,974,OmniPath,user_curated
1455,CPI-SS0B701B862,217,974,OmniPath,user_curated
1456,CPI-SS0C54C0699,548,974,OmniPath,user_curated
1457,CPI-SS003395A9F,760,974,OmniPath,user_curated
1458,CPI-SS04D8A5652,761,974,OmniPath,user_curated
1459,CPI-SS031A70AC5,932,974,OmniPath,user_curated
1460,CPI-SS0D955E96D,282,1172,OmniPath,user_curated
1461,CPI-SS0B8A15AB9,623,1172,OmniPath,user_curated
1462,CPI-SS02D8C019F,504,1172,OmniPath,user_curated
1463,CPI-SS0964D6C2E,456,1172,OmniPath,user_curated
1464,CPI-SS0A28DCA72,1057,1172,OmniPath,user_curated
1465,CPI-SS0E48F3F42,1010,1172,OmniPath,user_curated
1466,CPI-SS021890770,325,1172,OmniPath,user_curated
1467,CPI-SS0CD13811C,385,1172,OmniPath,user_curated
1468,CPI-SS00F7A14A2,811,1172,OmniPath,user_curated
1469,CPI-SS0669CC233,230,1172,OmniPath,user_curated
1470,CPI-SS0A3C4FF08,706,1172,OmniPath,user_curated
1471,CPI-SS0F8A30276,948,1172,OmniPath,user_curated
1472,CPI-SS08135D8C8,951,1172,OmniPath,user_curated
1473,CPI-SS07B94B3F3,282,692,OmniPath,user_curated
1474,CPI-SS0E0647201,352,692,OmniPath,user_curated
1475,CPI-SS0B1CAAB49,373,692,OmniPath,user_curated
1476,CPI-SS0A01E0A8F,546,692,OmniPath,user_curated
1477,CPI-SS0E88C6F44,548,692,OmniPath,user_curated
1478,CPI-SS09754FBDE,282,975,OmniPath,user_curated
1479,CPI-SS083B69C53,548,975,OmniPath,user_curated
1480,CPI-SS0043760B1,522,975,OmniPath,user_curated
1481,CPI-SS0018AB026,523,975,OmniPath,user_curated
1482,CPI-SS00991FC19,282,1214,OmniPath,user_curated
1483,CPI-SS03AE5A2DA,473,1214,OmniPath,user_curated
1484,CPI-SS0AAC899E7,506,1214,OmniPath,user_curated
1485,CPI-SS05A4E3131,837,1214,OmniPath,user_curated
1486,CPI-SS0F901DD76,521,1214,OmniPath,user_curated
1487,CPI-SS0FC692E65,600,1214,OmniPath,user_curated
1488,CPI-SS036F515BE,522,1214,OmniPath,user_curated
1489,CPI-SS0030F688B,523,1214,OmniPath,user_curated
1490,CPI-SS00B6953AD,1184,1214,OmniPath,user_curated
1491,CPI-SS03AD2FCED,1185,1214,OmniPath,user_curated
1492,CPI-SS085EE60B1,282,1254,OmniPath,user_curated
1493,CPI-SS068C742A1,415,1254,OmniPath,user_curated
1494,CPI-SS0B7DC608F,473,1254,OmniPath,user_curated
1495,CPI-SS0D46E2B45,548,1254,OmniPath,user_curated
1496,CPI-SS0FB37E079,410,1254,OmniPath,user_curated
1497,CPI-SS0178F5C45,1179,1254,OmniPath,user_curated
1498,CPI-SS07E1DE1EC,282,1271,OmniPath,user_curated
1499,CPI-SS0C89377AF,548,1271,OmniPath,user_curated
1500,CPI-SS03BE1DBAB,1179,1271,OmniPath,user_curated
1501,CPI-SS07B2C0241,282,1391,OmniPath,user_curated
1502,CPI-SS02C50975A,548,1391,OmniPath,user_curated
1503,CPI-SS0BD5E113C,1179,1391,OmniPath,user_curated
1504,CPI-SS08F12601A,685,1391,OmniPath,user_curated
1505,CPI-SS0585E80CD,282,1514,OmniPath,user_curated
1506,CPI-SS0A02D0D93,282,1574,OmniPath,user_curated
1507,CPI-SS09E85F083,282,1776,OmniPath,user_curated
1508,CPI-SS013346DBE,282,2222,OmniPath,user_curated
1509,CPI-SS032C4F174,548,2222,OmniPath,user_curated
1510,CPI-SS0838B21B9,1179,2222,OmniPath,user_curated
1511,CPI-SS00EAB71E2,334,1285,OmniPath,user_curated
1512,CPI-SS0BA7A1BA0,335,1285,OmniPath,user_curated
1513,CPI-SS0BB962C70,336,1285,OmniPath,user_curated
1514,CPI-SS0258A4A3F,337,1285,OmniPath,user_curated
1515,CPI-SS0CB37E360,58,1285,OmniPath,user_curated
1516,CPI-SS0DEB41023,466,1285,OmniPath,user_curated
1517,CPI-SS0448B11AE,477,1285,OmniPath,user_curated
1518,CPI-SS0EC956617,634,1285,OmniPath,user_curated
1519,CPI-SS0B22DFE32,422,1285,OmniPath,user_curated
1520,CPI-SS0AC384337,578,1285,OmniPath,user_curated
1521,CPI-SS0B8B2D58D,871,1285,OmniPath,user_curated
1522,CPI-SS07F609513,733,1285,OmniPath,user_curated
1523,CPI-SS0DAB61E8A,818,1285,OmniPath,user_curated
1524,CPI-SS09B52586F,838,1285,OmniPath,user_curated
1525,CPI-SS0FC0B6B1F,1117,1285,OmniPath,user_curated
1526,CPI-SS0252DDC63,1238,1285,OmniPath,user_curated
1527,CPI-SS010B9618F,471,1285,OmniPath,user_curated
1528,CPI-SS0463DAD95,545,1285,OmniPath,user_curated
1529,CPI-SS021A1DF4F,786,1285,OmniPath,user_curated
1530,CPI-SS040023DA8,803,1285,OmniPath,user_curated
1531,CPI-SS032A47873,962,1285,OmniPath,user_curated
1532,CPI-SS049FC52CE,1088,1285,OmniPath,user_curated
1533,CPI-SS06E3745AD,1095,1285,OmniPath,user_curated
1534,CPI-SS05E5FB976,1096,1285,OmniPath,user_curated
1535,CPI-SS07C25EA31,334,668,OmniPath,user_curated
1536,CPI-SS09647218F,466,668,OmniPath,user_curated
1537,CPI-SS0C93E48D7,463,668,OmniPath,user_curated
1538,CPI-SS05056C314,138,668,OmniPath,user_curated
1539,CPI-SS0BDFA18AA,524,668,OmniPath,user_curated
1540,CPI-SS0EB136379,394,668,OmniPath,user_curated
1541,CPI-SS0BE7A43A7,409,668,OmniPath,user_curated
1542,CPI-SS0E60C1A74,431,668,OmniPath,user_curated
1543,CPI-SS09A44E1CE,334,2006,OmniPath,user_curated
1544,CPI-SS047A95F7E,335,2006,OmniPath,user_curated
1545,CPI-SS095FB3035,336,2006,OmniPath,user_curated
1546,CPI-SS040FC67D5,337,2006,OmniPath,user_curated
1547,CPI-SS0F4B21380,352,2006,OmniPath,user_curated
1548,CPI-SS07C75B6E2,466,2006,OmniPath,user_curated
1549,CPI-SS09AFB7612,477,2006,OmniPath,user_curated
1550,CPI-SS0C807D60B,422,2006,OmniPath,user_curated
1551,CPI-SS03E63DA0D,871,2006,OmniPath,user_curated
1552,CPI-SS0DE025E19,733,2006,OmniPath,user_curated
1553,CPI-SS06EC5AD32,818,2006,OmniPath,user_curated
1554,CPI-SS0124F39F1,1117,2006,OmniPath,user_curated
1555,CPI-SS0205645E3,1238,2006,OmniPath,user_curated
1556,CPI-SS0B1DF031C,1364,2006,OmniPath,user_curated
1557,CPI-SS0B2AFAA7B,566,2006,OmniPath,user_curated
1558,CPI-SS06F3B5D08,276,2006,OmniPath,user_curated
1559,CPI-SS0FCE792BC,350,2006,OmniPath,user_curated
1560,CPI-SS02F0D773A,262,2006,OmniPath,user_curated
1561,CPI-SS0EA54D94D,1636,2006,OmniPath,user_curated
1562,CPI-SS09D132222,1960,2006,OmniPath,user_curated
1563,CPI-SS005340243,334,1077,OmniPath,user_curated
1564,CPI-SS0A404EA80,466,1077,OmniPath,user_curated
1565,CPI-SS047DC3107,421,1077,OmniPath,user_curated
1566,CPI-SS0E93C03BA,668,1077,OmniPath,user_curated
1567,CPI-SS0043E1081,484,1077,OmniPath,user_curated
1568,CPI-SS0798FD7D5,905,1077,OmniPath,user_curated
1569,CPI-SS01AAFACD5,820,1077,OmniPath,user_curated
1570,CPI-SS01FF3D466,694,1077,OmniPath,user_curated
1571,CPI-SS0CD62DAD4,438,1077,OmniPath,user_curated
1572,CPI-SS07F73CC91,407,1077,OmniPath,user_curated
1573,CPI-SS0C67CADC3,334,1461,OmniPath,user_curated
1574,CPI-SS0C91ADB21,335,1461,OmniPath,user_curated
1575,CPI-SS0504531DA,336,1461,OmniPath,user_curated
1576,CPI-SS0A64EC097,337,1461,OmniPath,user_curated
1577,CPI-SS0EC803741,466,1461,OmniPath,user_curated
1578,CPI-SS0A4716EFB,477,1461,OmniPath,user_curated
1579,CPI-SS079328DC9,422,1461,OmniPath,user_curated
1580,CPI-SS05BD65A31,871,1461,OmniPath,user_curated
1581,CPI-SS0DC732EF0,733,1461,OmniPath,user_curated
1582,CPI-SS08D1766C9,818,1461,OmniPath,user_curated
1583,CPI-SS011BD2959,1117,1461,OmniPath,user_curated
1584,CPI-SS0B71EF51E,1238,1461,OmniPath,user_curated
1585,CPI-SS08BB7DA26,1364,1461,OmniPath,user_curated
1586,CPI-SS045B7AEFA,334,1516,OmniPath,user_curated
1587,CPI-SS053A048EE,335,1516,OmniPath,user_curated
1588,CPI-SS0ACEB5FB7,336,1516,OmniPath,user_curated
1589,CPI-SS052E9D7EA,466,1516,OmniPath,user_curated
1590,CPI-SS03C5867BC,422,1516,OmniPath,user_curated
1591,CPI-SS047BA17EA,766,1516,OmniPath,user_curated
1592,CPI-SS060239672,733,1516,OmniPath,user_curated
1593,CPI-SS054342A0A,945,1516,OmniPath,user_curated
1594,CPI-SS0BC4DB072,1258,1516,OmniPath,user_curated
1595,CPI-SS00A3B0453,334,1625,OmniPath,user_curated
1596,CPI-SS0C86EF251,352,1625,OmniPath,user_curated
1597,CPI-SS020718728,815,1625,OmniPath,user_curated
1598,CPI-SS076F8F6EC,335,474,OmniPath,user_curated
1599,CPI-SS01E7C8D7C,344,474,OmniPath,user_curated
1600,CPI-SS0E807C604,345,474,OmniPath,user_curated
1601,CPI-SS0B0254363,346,474,OmniPath,user_curated
1602,CPI-SS0ABEA8AB7,352,474,OmniPath,user_curated
1603,CPI-SS03458D069,373,474,OmniPath,user_curated
1604,CPI-SS05E90015E,388,474,OmniPath,user_curated
1605,CPI-SS0DB8FF1FC,466,474,OmniPath,user_curated
1606,CPI-SS06EEF3EB3,463,474,OmniPath,user_curated
1607,CPI-SS0DD8E147E,257,474,OmniPath,user_curated
1608,CPI-SS0DC1E0C54,335,757,OmniPath,user_curated
1609,CPI-SS05A720857,421,757,OmniPath,user_curated
1610,CPI-SS054A142D9,654,757,OmniPath,user_curated
1611,CPI-SS0D3FB46E4,335,896,OmniPath,user_curated
1612,CPI-SS01B43AD63,337,1291,OmniPath,user_curated
1613,CPI-SS0AB6689A6,373,1291,OmniPath,user_curated
1614,CPI-SS014958F32,17,1291,OmniPath,user_curated
1615,CPI-SS004035077,463,1291,OmniPath,user_curated
1616,CPI-SS01B8068AD,871,1291,OmniPath,user_curated
1617,CPI-SS0CC0F4E84,1117,1291,OmniPath,user_curated
1618,CPI-SS01C13A403,1238,1291,OmniPath,user_curated
1619,CPI-SS00E9992E9,955,1291,OmniPath,user_curated
1620,CPI-SS07DA3AA5E,956,1291,OmniPath,user_curated
1621,CPI-SS04F1E8E4B,1076,1291,OmniPath,user_curated
1622,CPI-SS06645D700,1077,1291,OmniPath,user_curated
1623,CPI-SS020928426,344,726,OmniPath,user_curated
1624,CPI-SS0D013DED0,479,726,OmniPath,user_curated
1625,CPI-SS0A9B4C05B,273,726,OmniPath,user_curated
1626,CPI-SS0725F2A85,418,726,OmniPath,user_curated
1627,CPI-SS05289921D,344,700,OmniPath,user_curated
1628,CPI-SS053F71C4C,345,700,OmniPath,user_curated
1629,CPI-SS067B924AD,346,700,OmniPath,user_curated
1630,CPI-SS0A3A6F446,373,700,OmniPath,user_curated
1631,CPI-SS08DB58E32,421,700,OmniPath,user_curated
1632,CPI-SS0F27F2BF2,357,700,OmniPath,user_curated
1633,CPI-SS0F78C6BCD,418,700,OmniPath,user_curated
1634,CPI-SS03199797E,609,700,OmniPath,user_curated
1635,CPI-SS0FA11597F,344,927,OmniPath,user_curated
1636,CPI-SS048795813,345,927,OmniPath,user_curated
1637,CPI-SS050ED991F,678,927,OmniPath,user_curated
1638,CPI-SS08FC680C0,344,1332,OmniPath,user_curated
1639,CPI-SS03DA5719F,700,1332,OmniPath,user_curated
1640,CPI-SS08203678C,923,1332,OmniPath,user_curated
1641,CPI-SS0923DD3D9,352,1749,OmniPath,user_curated
1642,CPI-SS020848C9B,194,1749,OmniPath,user_curated
1643,CPI-SS044F1F33F,10,1749,OmniPath,user_curated
1644,CPI-SS0DD746987,161,1749,OmniPath,user_curated
1645,CPI-SS0123B7094,450,1749,OmniPath,user_curated
1646,CPI-SS07318104A,352,836,OmniPath,user_curated
1647,CPI-SS03F7256B7,604,836,OmniPath,user_curated
1648,CPI-SS0FDAB7BA8,361,836,OmniPath,user_curated
1649,CPI-SS0CC738ABC,55,836,OmniPath,user_curated
1650,CPI-SS046613EC3,305,836,OmniPath,user_curated
1651,CPI-SS0FAE7ABEF,537,836,OmniPath,user_curated
1652,CPI-SS0CDAC688B,707,836,OmniPath,user_curated
1653,CPI-SS000F75733,303,836,OmniPath,user_curated
1654,CPI-SS002EA0958,721,836,OmniPath,user_curated
1655,CPI-SS0AEC33FF1,45,836,OmniPath,user_curated
1656,CPI-SS0C5D2E4C2,266,836,OmniPath,user_curated
1657,CPI-SS006FB5198,301,836,OmniPath,user_curated
1658,CPI-SS0F9BBC31B,302,836,OmniPath,user_curated
1659,CPI-SS0AE21B38F,478,836,OmniPath,user_curated
1660,CPI-SS018B35889,511,836,OmniPath,user_curated
1661,CPI-SS0F3C30371,573,836,OmniPath,user_curated
1662,CPI-SS0652F5D15,669,836,OmniPath,user_curated
1663,CPI-SS0D377BBBF,690,836,OmniPath,user_curated
1664,CPI-SS0C80895AD,695,836,OmniPath,user_curated
1665,CPI-SS0CA60FE77,352,575,OmniPath,user_curated
1666,CPI-SS0DD78D742,541,575,OmniPath,user_curated
1667,CPI-SS09B2B4441,352,743,OmniPath,user_curated
1668,CPI-SS0A75A778A,352,821,OmniPath,user_curated
1669,CPI-SS03E47A115,546,821,OmniPath,user_curated
1670,CPI-SS045B95ECD,700,821,OmniPath,user_curated
1671,CPI-SS058D7C38E,592,821,OmniPath,user_curated
1672,CPI-SS008A39C13,352,1119,OmniPath,user_curated
1673,CPI-SS0976FE4CF,373,1119,OmniPath,user_curated
1674,CPI-SS02534D5DD,546,1119,OmniPath,user_curated
1675,CPI-SS015C866D4,762,1119,OmniPath,user_curated
1676,CPI-SS04D94C067,796,1119,OmniPath,user_curated
1677,CPI-SS0DA6AF363,352,1503,OmniPath,user_curated
1678,CPI-SS0BDE946A9,628,1503,OmniPath,user_curated
1679,CPI-SS005CC1D67,1219,1503,OmniPath,user_curated
1680,CPI-SS007F65DA6,1367,1503,OmniPath,user_curated
1681,CPI-SS082C0BC61,352,1686,OmniPath,user_curated
1682,CPI-SS0DD539CDC,1443,1686,OmniPath,user_curated
1683,CPI-SS0C8814C22,373,638,OmniPath,user_curated
1684,CPI-SS00D385383,373,1757,OmniPath,user_curated
1685,CPI-SS07988AFDD,1140,1757,OmniPath,user_curated
1686,CPI-SS07687E2DB,990,1757,OmniPath,user_curated
1687,CPI-SS06207F70E,1429,1757,OmniPath,user_curated
1688,CPI-SS092E57263,379,449,OmniPath,user_curated
1689,CPI-SS03981D0E4,379,643,OmniPath,user_curated
1690,CPI-SS00EFF7596,509,643,OmniPath,user_curated
1691,CPI-SS053FB6D9F,412,643,OmniPath,user_curated
1692,CPI-SS0DFB46C82,486,643,OmniPath,user_curated
1693,CPI-SS0BBACB46E,515,643,OmniPath,user_curated
1694,CPI-SS037DAEE70,379,831,OmniPath,user_curated
1695,CPI-SS04B64BF49,486,831,OmniPath,user_curated
