"interaction_ID","community","CPDB","NicheNet","CellChat"
"T:CD69_Gran:SIRPA",FALSE,TRUE,TRUE,FALSE
"B:CD69_Mono:SIRPA",FALSE,TRUE,TRUE,FALSE
"T:CD69_Mono:SIRPA",FALSE,TRUE,TRUE,FALSE
"Gran:CD14_Gran:ITGB2",FALSE,TRUE,FALSE,FALSE
"Gran:CD14_HSPC:ITGB2",FALSE,TRUE,FALSE,FALSE
"Gran:CD14_Mono:ITGB2",FALSE,TRUE,TRUE,TRUE
"Mono:CD14_NK:ITGB2",FALSE,TRUE,FALSE,FALSE
"Gran:CD14_Gran:ITGB1",FALSE,TRUE,FALSE,FALSE
"Gran:CD14_HSPC:ITGB1",FALSE,TRUE,FALSE,FALSE
"Gran:CD14_Mono:ITGB1",FALSE,TRUE,TRUE,FALSE
"Gran:CD14_Gran:TLR4",FALSE,TRUE,FALSE,FALSE
"Gran:CD14_Mono:TLR4",FALSE,TRUE,TRUE,TRUE
"NK:SPON2_NK:ITGB2",FALSE,TRUE,TRUE,TRUE
"NK:SPON2_Gran:ITGA4",FALSE,TRUE,TRUE,TRUE
"Gran:S100A8_DC:ITGB2",FALSE,TRUE,FALSE,TRUE
"Gran:S100A8_Gran:ITGB2",FALSE,TRUE,TRUE,TRUE
"Gran:S100A8_HSPC:ITGB2",FALSE,TRUE,TRUE,FALSE
"Gran:S100A8_Mono:ITGB2",FALSE,TRUE,TRUE,TRUE
"DC:S100A8_NK:ITGB2",FALSE,TRUE,FALSE,FALSE
"Gran:S100A8_NK:ITGB2",FALSE,TRUE,FALSE,TRUE
"Mono:S100A8_NK:ITGB2",FALSE,TRUE,FALSE,FALSE
"Gran:S100A8_T:ITGB2",FALSE,TRUE,TRUE,FALSE
"Gran:S100A8_Gran:TLR4",FALSE,TRUE,TRUE,TRUE
"Gran:S100A8_Mono:TLR4",FALSE,TRUE,TRUE,TRUE
"Gran:S100A9_DC:ITGB2",FALSE,TRUE,FALSE,TRUE
"Gran:S100A9_Gran:ITGB2",FALSE,TRUE,FALSE,TRUE
"Gran:S100A9_HSPC:ITGB2",FALSE,TRUE,TRUE,FALSE
"Gran:S100A9_Mono:ITGB2",FALSE,TRUE,TRUE,TRUE
"DC:S100A9_NK:ITGB2",FALSE,TRUE,TRUE,FALSE
"Gran:S100A9_NK:ITGB2",FALSE,TRUE,TRUE,TRUE
"Mono:S100A9_NK:ITGB2",FALSE,TRUE,TRUE,FALSE
"NK:S100A9_NK:ITGB2",FALSE,TRUE,TRUE,FALSE
"Gran:S100A9_T:ITGB2",FALSE,TRUE,TRUE,FALSE
"Gran:S100A9_Gran:TLR4",FALSE,TRUE,FALSE,TRUE
"Gran:S100A9_Mono:TLR4",FALSE,TRUE,TRUE,TRUE
"B:FCER2_NK:ITGB2",FALSE,TRUE,FALSE,FALSE
"HSPC:ICAM2_NK:ITGB2",FALSE,TRUE,FALSE,FALSE
"B:ICAM3_NK:ITGB2",FALSE,TRUE,FALSE,FALSE
"DC:ICAM3_NK:ITGB2",FALSE,TRUE,FALSE,FALSE
"Ery:ICAM3_NK:ITGB2",FALSE,TRUE,FALSE,FALSE
"Gran:ICAM3_NK:ITGB2",FALSE,TRUE,FALSE,FALSE
"HSPC:ICAM3_NK:ITGB2",FALSE,TRUE,FALSE,FALSE
"Mono:ICAM3_NK:ITGB2",FALSE,TRUE,FALSE,FALSE
"NK:ICAM3_NK:ITGB2",FALSE,TRUE,FALSE,TRUE
"T:ICAM3_NK:ITGB2",FALSE,TRUE,FALSE,FALSE
"B:ICAM3_DC:ITGAL",FALSE,TRUE,FALSE,FALSE
"DC:ICAM3_DC:ITGAL",FALSE,TRUE,FALSE,FALSE
"Gran:ICAM3_DC:ITGAL",FALSE,TRUE,FALSE,FALSE
"Mono:ICAM3_DC:ITGAL",FALSE,TRUE,FALSE,FALSE
"DC:LYZ_DC:ITGAL",FALSE,TRUE,FALSE,FALSE
"Gran:LYZ_DC:ITGAL",FALSE,TRUE,FALSE,FALSE
"HSPC:LYZ_DC:ITGAL",FALSE,TRUE,FALSE,FALSE
"Mono:LYZ_DC:ITGAL",FALSE,TRUE,FALSE,FALSE
"B:LYZ_Gran:ITGAL",FALSE,TRUE,FALSE,FALSE
"HSPC:LYZ_Gran:ITGAL",FALSE,TRUE,FALSE,FALSE
"Mono:LYZ_Gran:ITGAL",FALSE,TRUE,FALSE,FALSE
"T:LYZ_Gran:ITGAL",FALSE,TRUE,FALSE,FALSE
"B:LYZ_Mono:ITGAL",FALSE,TRUE,FALSE,FALSE
"HSPC:LYZ_Mono:ITGAL",FALSE,TRUE,FALSE,FALSE
"Mono:LYZ_Mono:ITGAL",FALSE,TRUE,FALSE,FALSE
"T:LYZ_Mono:ITGAL",FALSE,TRUE,FALSE,FALSE
"HSPC:LYZ_NK:ITGAL",FALSE,TRUE,FALSE,FALSE
"Mono:LYZ_NK:ITGAL",FALSE,TRUE,FALSE,FALSE
"HSPC:LYZ_T:ITGAL",FALSE,TRUE,FALSE,FALSE
"Mono:LYZ_T:ITGAL",FALSE,TRUE,FALSE,FALSE
"B:FAM3C_NK:LAMP1",FALSE,TRUE,FALSE,FALSE
"HSPC:FAM3C_NK:LAMP1",FALSE,TRUE,FALSE,FALSE
"B:CD53_B:CD37",FALSE,TRUE,TRUE,FALSE
"DC:CD53_B:CD37",FALSE,TRUE,TRUE,TRUE
"Gran:CD53_B:CD37",FALSE,TRUE,TRUE,TRUE
"HSPC:CD53_B:CD37",FALSE,TRUE,TRUE,FALSE
"Mono:CD53_B:CD37",FALSE,TRUE,TRUE,TRUE
"NK:CD53_B:CD37",FALSE,TRUE,TRUE,FALSE
"T:CD53_B:CD37",FALSE,TRUE,TRUE,FALSE
"B:CD53_DC:CD37",FALSE,TRUE,TRUE,FALSE
"Gran:CD53_DC:CD37",FALSE,TRUE,TRUE,FALSE
"Mono:CD53_DC:CD37",FALSE,TRUE,TRUE,FALSE
"B:CD53_Ery:CD37",FALSE,TRUE,TRUE,FALSE
"Gran:CD53_Ery:CD37",FALSE,TRUE,TRUE,FALSE
"Mono:CD53_Ery:CD37",FALSE,TRUE,TRUE,FALSE
"B:CD53_Gran:CD37",FALSE,TRUE,TRUE,FALSE
"Gran:CD53_Gran:CD37",FALSE,TRUE,TRUE,FALSE
"Mono:CD53_Gran:CD37",FALSE,TRUE,TRUE,FALSE
"B:CD53_HSPC:CD37",FALSE,TRUE,TRUE,FALSE
"Gran:CD53_HSPC:CD37",FALSE,TRUE,TRUE,FALSE
"Mono:CD53_HSPC:CD37",FALSE,TRUE,TRUE,FALSE
"B:CD53_Mono:CD37",FALSE,TRUE,TRUE,FALSE
"Gran:CD53_Mono:CD37",FALSE,TRUE,TRUE,FALSE
"Mono:CD53_Mono:CD37",FALSE,TRUE,TRUE,FALSE
"B:CD53_NK:CD37",FALSE,TRUE,TRUE,FALSE
"Gran:CD53_NK:CD37",FALSE,TRUE,TRUE,FALSE
"Mono:CD53_NK:CD37",FALSE,TRUE,TRUE,FALSE
"B:CD53_T:CD37",FALSE,TRUE,TRUE,FALSE
"Gran:CD53_T:CD37",FALSE,TRUE,TRUE,FALSE
"Mono:CD53_T:CD37",FALSE,TRUE,TRUE,FALSE
"Gran:CLEC11A_Ery:ITGB1",FALSE,TRUE,FALSE,FALSE
"Gran:CLEC11A_Gran:ITGB1",FALSE,TRUE,FALSE,FALSE
"Gran:CLEC11A_HSPC:ITGB1",FALSE,TRUE,FALSE,FALSE
"Gran:CLEC11A_Mono:ITGB1",FALSE,TRUE,FALSE,FALSE
"Gran:CLEC11A_T:ITGB1",FALSE,TRUE,FALSE,FALSE
"B:LGALS1_B:ITGB1",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_B:ITGB1",FALSE,TRUE,FALSE,FALSE
"NK:LGALS1_B:ITGB1",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_DC:ITGB1",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_DC:ITGB1",FALSE,TRUE,TRUE,FALSE
"NK:LGALS1_DC:ITGB1",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_Ery:ITGB1",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_Ery:ITGB1",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_Ery:ITGB1",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_Gran:ITGB1",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_Gran:ITGB1",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_Gran:ITGB1",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_HSPC:ITGB1",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_HSPC:ITGB1",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_HSPC:ITGB1",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_Mono:ITGB1",FALSE,TRUE,FALSE,FALSE
"Gran:LGALS1_Mono:ITGB1",FALSE,TRUE,FALSE,TRUE
"NK:LGALS1_Mono:ITGB1",FALSE,TRUE,FALSE,FALSE
"B:LGALS1_NK:ITGB1",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_NK:ITGB1",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_NK:ITGB1",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_T:ITGB1",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_T:ITGB1",FALSE,TRUE,TRUE,FALSE
"NK:LGALS1_T:ITGB1",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_B:PTPRC",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_B:PTPRC",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_B:PTPRC",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_DC:PTPRC",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_DC:PTPRC",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_DC:PTPRC",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_Ery:PTPRC",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_Ery:PTPRC",FALSE,TRUE,TRUE,FALSE
"NK:LGALS1_Ery:PTPRC",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_Gran:PTPRC",FALSE,TRUE,TRUE,FALSE
"DC:LGALS1_Gran:PTPRC",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_Gran:PTPRC",FALSE,TRUE,TRUE,TRUE
"HSPC:LGALS1_Gran:PTPRC",FALSE,TRUE,TRUE,FALSE
"Mono:LGALS1_Gran:PTPRC",FALSE,TRUE,TRUE,FALSE
"NK:LGALS1_Gran:PTPRC",FALSE,TRUE,TRUE,FALSE
"T:LGALS1_Gran:PTPRC",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_HSPC:PTPRC",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_HSPC:PTPRC",FALSE,TRUE,TRUE,FALSE
"NK:LGALS1_HSPC:PTPRC",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_Mono:PTPRC",FALSE,TRUE,FALSE,FALSE
"Gran:LGALS1_Mono:PTPRC",FALSE,TRUE,FALSE,TRUE
"NK:LGALS1_Mono:PTPRC",FALSE,TRUE,FALSE,FALSE
"B:LGALS1_NK:PTPRC",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_NK:PTPRC",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_NK:PTPRC",FALSE,TRUE,TRUE,FALSE
"B:LGALS1_T:PTPRC",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_T:PTPRC",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_T:PTPRC",FALSE,TRUE,TRUE,FALSE
"B:CD82_B:CD37",FALSE,TRUE,TRUE,FALSE
"DC:CD82_B:CD37",FALSE,TRUE,TRUE,FALSE
"Ery:CD82_B:CD37",FALSE,TRUE,TRUE,TRUE
"Gran:CD82_B:CD37",FALSE,TRUE,TRUE,FALSE
"HSPC:CD82_B:CD37",FALSE,TRUE,TRUE,TRUE
"Mono:CD82_B:CD37",FALSE,TRUE,TRUE,FALSE
"Ery:CD82_Ery:CD37",FALSE,TRUE,TRUE,FALSE
"Ery:CD82_HSPC:CD37",FALSE,TRUE,TRUE,TRUE
"Ery:CD82_NK:CD37",FALSE,TRUE,TRUE,TRUE
"Ery:CD82_T:CD37",FALSE,TRUE,TRUE,TRUE
"Ery:TIMP3_B:CD44",FALSE,TRUE,FALSE,FALSE
"Ery:TIMP3_DC:CD44",FALSE,TRUE,FALSE,FALSE
"Ery:TIMP3_HSPC:CD44",FALSE,TRUE,FALSE,FALSE
"Ery:TIMP3_NK:CD44",FALSE,TRUE,FALSE,FALSE
"Ery:TIMP3_T:CD44",FALSE,TRUE,FALSE,FALSE
"Gran:RETN_Gran:TLR4",FALSE,TRUE,FALSE,TRUE
"Mono:RETN_Gran:TLR4",FALSE,TRUE,FALSE,TRUE
"Gran:RETN_Mono:TLR4",FALSE,TRUE,FALSE,TRUE
"Mono:RETN_Mono:TLR4",FALSE,TRUE,FALSE,TRUE
"Gran:RETN_Gran:CAP1",FALSE,TRUE,FALSE,TRUE
"Gran:RETN_HSPC:CAP1",FALSE,TRUE,FALSE,TRUE
"Mono:RETN_HSPC:CAP1",FALSE,TRUE,FALSE,TRUE
"Gran:RETN_Mono:CAP1",FALSE,TRUE,FALSE,TRUE
"B:HMGB1_Mono:THBD",FALSE,TRUE,FALSE,FALSE
"Gran:HMGB1_Mono:THBD",FALSE,TRUE,FALSE,FALSE
"HSPC:HMGB1_Mono:THBD",FALSE,TRUE,FALSE,FALSE
"Mono:HMGB1_Mono:THBD",FALSE,TRUE,FALSE,FALSE
"T:HMGB1_Mono:THBD",FALSE,TRUE,FALSE,FALSE
"Gran:S100A12_Gran:TLR4",FALSE,TRUE,TRUE,TRUE
"Gran:S100A12_Mono:TLR4",FALSE,TRUE,TRUE,TRUE
"DC:S100A12_DC:CD36",FALSE,TRUE,FALSE,FALSE
"Gran:S100A12_DC:CD36",FALSE,TRUE,FALSE,FALSE
"Mono:S100A12_DC:CD36",FALSE,TRUE,FALSE,TRUE
"Gran:S100A12_Gran:CD36",FALSE,TRUE,TRUE,TRUE
"DC:S100A12_Mono:CD36",FALSE,TRUE,TRUE,FALSE
"Gran:S100A12_Mono:CD36",FALSE,TRUE,TRUE,TRUE
"Mono:S100A12_Mono:CD36",FALSE,TRUE,TRUE,TRUE
"Mono:FCGR1A_Gran:LILRB3",FALSE,TRUE,FALSE,FALSE
"Mono:FCGR1A_Mono:LILRB3",FALSE,TRUE,FALSE,FALSE
"B:B2M_NK:HLA-F",FALSE,TRUE,FALSE,TRUE
"DC:B2M_NK:HLA-F",FALSE,TRUE,FALSE,TRUE
"Ery:B2M_NK:HLA-F",FALSE,TRUE,FALSE,FALSE
"Gran:B2M_NK:HLA-F",FALSE,TRUE,FALSE,FALSE
"HSPC:B2M_NK:HLA-F",FALSE,TRUE,FALSE,FALSE
"Mono:B2M_NK:HLA-F",FALSE,TRUE,FALSE,FALSE
"NK:B2M_NK:HLA-F",FALSE,TRUE,FALSE,FALSE
"T:B2M_NK:HLA-F",FALSE,TRUE,FALSE,FALSE
"B:B2M_Ery:TFRC",FALSE,TRUE,FALSE,TRUE
"DC:B2M_Ery:TFRC",FALSE,TRUE,FALSE,TRUE
"Ery:B2M_Ery:TFRC",FALSE,TRUE,FALSE,FALSE
"Gran:B2M_Ery:TFRC",FALSE,TRUE,FALSE,FALSE
"HSPC:B2M_Ery:TFRC",FALSE,TRUE,FALSE,FALSE
"Mono:B2M_Ery:TFRC",FALSE,TRUE,FALSE,FALSE
"NK:B2M_Ery:TFRC",FALSE,TRUE,FALSE,FALSE
"T:B2M_Ery:TFRC",FALSE,TRUE,FALSE,FALSE
"B:B2M_Gran:TFRC",FALSE,TRUE,FALSE,FALSE
"DC:B2M_Gran:TFRC",FALSE,TRUE,FALSE,FALSE
"Ery:B2M_Gran:TFRC",FALSE,TRUE,FALSE,FALSE
"Gran:B2M_Gran:TFRC",FALSE,TRUE,FALSE,FALSE
"HSPC:B2M_Gran:TFRC",FALSE,TRUE,FALSE,FALSE
"Mono:B2M_Gran:TFRC",FALSE,TRUE,FALSE,FALSE
"NK:B2M_Gran:TFRC",FALSE,TRUE,FALSE,FALSE
"T:B2M_Gran:TFRC",FALSE,TRUE,FALSE,FALSE
"B:B2M_HSPC:TFRC",FALSE,TRUE,FALSE,TRUE
"DC:B2M_HSPC:TFRC",FALSE,TRUE,FALSE,TRUE
"Ery:B2M_HSPC:TFRC",FALSE,TRUE,FALSE,FALSE
"Gran:B2M_HSPC:TFRC",FALSE,TRUE,FALSE,FALSE
"HSPC:B2M_HSPC:TFRC",FALSE,TRUE,FALSE,FALSE
"Mono:B2M_HSPC:TFRC",FALSE,TRUE,FALSE,FALSE
"NK:B2M_HSPC:TFRC",FALSE,TRUE,FALSE,FALSE
"T:B2M_HSPC:TFRC",FALSE,TRUE,FALSE,FALSE
"B:B2M_NK:KLRC1",FALSE,TRUE,FALSE,TRUE
"DC:B2M_NK:KLRC1",FALSE,TRUE,FALSE,TRUE
"Ery:B2M_NK:KLRC1",FALSE,TRUE,FALSE,TRUE
"Gran:B2M_NK:KLRC1",FALSE,TRUE,FALSE,TRUE
"HSPC:B2M_NK:KLRC1",FALSE,TRUE,FALSE,TRUE
"Mono:B2M_NK:KLRC1",FALSE,TRUE,FALSE,TRUE
"NK:B2M_NK:KLRC1",FALSE,TRUE,FALSE,TRUE
"T:B2M_NK:KLRC1",FALSE,TRUE,FALSE,TRUE
"HSPC:B2M_DC:CD1C",FALSE,TRUE,FALSE,TRUE
"Mono:TNFSF13B_B:CD40",FALSE,TRUE,FALSE,FALSE
"DC:TNFSF13B_Ery:TFRC",FALSE,TRUE,FALSE,FALSE
"Ery:TNFSF13B_Ery:TFRC",FALSE,TRUE,FALSE,FALSE
"Gran:TNFSF13B_Ery:TFRC",FALSE,TRUE,FALSE,FALSE
"HSPC:TNFSF13B_Ery:TFRC",FALSE,TRUE,FALSE,FALSE
"Mono:TNFSF13B_Ery:TFRC",FALSE,TRUE,FALSE,FALSE
"DC:TNFSF13B_Gran:TFRC",FALSE,TRUE,TRUE,FALSE
"Ery:TNFSF13B_Gran:TFRC",FALSE,TRUE,TRUE,FALSE
"Gran:TNFSF13B_Gran:TFRC",FALSE,TRUE,TRUE,FALSE
"HSPC:TNFSF13B_Gran:TFRC",FALSE,TRUE,TRUE,FALSE
"Mono:TNFSF13B_Gran:TFRC",FALSE,TRUE,TRUE,FALSE
"DC:TNFSF13B_HSPC:TFRC",FALSE,TRUE,FALSE,FALSE
"Ery:TNFSF13B_HSPC:TFRC",FALSE,TRUE,FALSE,FALSE
"Gran:TNFSF13B_HSPC:TFRC",FALSE,TRUE,FALSE,FALSE
"HSPC:TNFSF13B_HSPC:TFRC",FALSE,TRUE,FALSE,FALSE
"Mono:TNFSF13B_HSPC:TFRC",FALSE,TRUE,FALSE,FALSE
"Mono:TNFSF13B_Mono:TFRC",FALSE,TRUE,FALSE,FALSE
"Mono:TNFSF13B_T:TFRC",FALSE,TRUE,FALSE,FALSE
"Mono:TNFSF13B_B:TNFRSF13B",FALSE,TRUE,FALSE,FALSE
"DC:TNFSF13B_B:HLA-DPB1",FALSE,TRUE,FALSE,TRUE
"Ery:TNFSF13B_B:HLA-DPB1",FALSE,TRUE,FALSE,FALSE
"Gran:TNFSF13B_B:HLA-DPB1",FALSE,TRUE,FALSE,TRUE
"HSPC:TNFSF13B_B:HLA-DPB1",FALSE,TRUE,FALSE,TRUE
"Mono:TNFSF13B_B:HLA-DPB1",FALSE,TRUE,FALSE,TRUE
"Mono:TNFSF13B_DC:HLA-DPB1",FALSE,TRUE,FALSE,TRUE
"Mono:TNFSF13B_Ery:HLA-DPB1",FALSE,TRUE,FALSE,FALSE
"DC:TNFSF13B_Gran:HLA-DPB1",FALSE,TRUE,TRUE,FALSE
"Ery:TNFSF13B_Gran:HLA-DPB1",FALSE,TRUE,TRUE,FALSE
"Gran:TNFSF13B_Gran:HLA-DPB1",FALSE,TRUE,TRUE,TRUE
"HSPC:TNFSF13B_Gran:HLA-DPB1",FALSE,TRUE,TRUE,FALSE
"Mono:TNFSF13B_Gran:HLA-DPB1",FALSE,TRUE,TRUE,TRUE
"DC:TNFSF13B_HSPC:HLA-DPB1",FALSE,TRUE,FALSE,FALSE
"Ery:TNFSF13B_HSPC:HLA-DPB1",FALSE,TRUE,FALSE,FALSE
"Gran:TNFSF13B_HSPC:HLA-DPB1",FALSE,TRUE,FALSE,TRUE
"HSPC:TNFSF13B_HSPC:HLA-DPB1",FALSE,TRUE,FALSE,FALSE
"Mono:TNFSF13B_HSPC:HLA-DPB1",FALSE,TRUE,FALSE,TRUE
"DC:TNFSF13B_Mono:HLA-DPB1",FALSE,TRUE,TRUE,FALSE
"Ery:TNFSF13B_Mono:HLA-DPB1",FALSE,TRUE,TRUE,FALSE
"Gran:TNFSF13B_Mono:HLA-DPB1",FALSE,TRUE,TRUE,TRUE
"HSPC:TNFSF13B_Mono:HLA-DPB1",FALSE,TRUE,TRUE,FALSE
"Mono:TNFSF13B_Mono:HLA-DPB1",FALSE,TRUE,TRUE,TRUE
"Mono:TNFSF13B_NK:HLA-DPB1",FALSE,TRUE,FALSE,FALSE
"Mono:TNFSF13B_T:HLA-DPB1",FALSE,TRUE,FALSE,FALSE
"Mono:TNFSF13B_B:TNFRSF13C",FALSE,TRUE,FALSE,FALSE
"B:LTB_B:CD40",FALSE,TRUE,TRUE,TRUE
"B:LTB_DC:TNFRSF1A",FALSE,TRUE,TRUE,FALSE
"B:LTB_Gran:TNFRSF1A",FALSE,TRUE,TRUE,TRUE
"B:LTB_HSPC:TNFRSF1A",FALSE,TRUE,TRUE,FALSE
"B:LTB_Mono:TNFRSF1A",FALSE,TRUE,TRUE,TRUE
"B:LTB_Gran:LTBR",FALSE,TRUE,TRUE,TRUE
"B:LTB_HSPC:LTBR",FALSE,TRUE,TRUE,FALSE
"B:LTB_Mono:LTBR",FALSE,TRUE,TRUE,FALSE
"Ery:LGALS3_Ery:ENG",FALSE,TRUE,FALSE,TRUE
"DC:LGALS3_B:ANXA2",FALSE,TRUE,FALSE,FALSE
"DC:LGALS3_DC:ANXA2",FALSE,TRUE,FALSE,FALSE
"DC:LGALS3_Gran:ANXA2",FALSE,TRUE,FALSE,TRUE
"DC:LGALS3_HSPC:ANXA2",FALSE,TRUE,FALSE,FALSE
"DC:LGALS3_Mono:ANXA2",FALSE,TRUE,FALSE,FALSE
"Gran:ZYX_Ery:ENG",FALSE,TRUE,FALSE,TRUE
"HSPC:ZYX_Ery:ENG",FALSE,TRUE,FALSE,TRUE
"NK:CASP8_Ery:FAS",FALSE,TRUE,TRUE,FALSE
"NK:CASP8_Ery:FADD",FALSE,TRUE,TRUE,FALSE
"B:HLA-B_T:CD8A",FALSE,TRUE,FALSE,FALSE
"DC:HLA-B_T:CD8A",FALSE,TRUE,FALSE,TRUE
"Ery:HLA-B_T:CD8A",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-B_T:CD8A",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-B_T:CD8A",FALSE,TRUE,FALSE,FALSE
"Mono:HLA-B_T:CD8A",FALSE,TRUE,FALSE,FALSE
"NK:HLA-B_T:CD8A",FALSE,TRUE,FALSE,FALSE
"T:HLA-B_T:CD8A",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-A_Mono:LILRA1",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-A_T:CD3D",FALSE,TRUE,FALSE,TRUE
"B:HLA-A_T:CD8A",FALSE,TRUE,FALSE,FALSE
"DC:HLA-A_T:CD8A",FALSE,TRUE,FALSE,FALSE
"Ery:HLA-A_T:CD8A",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-A_T:CD8A",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-A_T:CD8A",FALSE,TRUE,FALSE,FALSE
"Mono:HLA-A_T:CD8A",FALSE,TRUE,FALSE,FALSE
"NK:HLA-A_T:CD8A",FALSE,TRUE,FALSE,FALSE
"T:HLA-A_T:CD8A",FALSE,TRUE,FALSE,FALSE
"Mono:LILRB4_Gran:LAIR1",FALSE,TRUE,TRUE,FALSE
"Mono:LILRB4_HSPC:LAIR1",FALSE,TRUE,TRUE,FALSE
"DC:LILRB4_Mono:LAIR1",FALSE,TRUE,TRUE,FALSE
"Gran:LILRB4_Mono:LAIR1",FALSE,TRUE,TRUE,FALSE
"Mono:LILRB4_Mono:LAIR1",FALSE,TRUE,TRUE,FALSE
"B:CTNNB1_Ery:AQP1",FALSE,TRUE,TRUE,FALSE
"DC:CTNNB1_Ery:AQP1",FALSE,TRUE,FALSE,FALSE
"Ery:CTNNB1_Ery:AQP1",FALSE,TRUE,FALSE,FALSE
"Gran:CTNNB1_Ery:AQP1",FALSE,TRUE,FALSE,FALSE
"HSPC:CTNNB1_Ery:AQP1",FALSE,TRUE,FALSE,FALSE
"Mono:CTNNB1_Ery:AQP1",FALSE,TRUE,FALSE,FALSE
"NK:CTNNB1_Ery:AQP1",FALSE,TRUE,TRUE,FALSE
"T:CTNNB1_Ery:AQP1",FALSE,TRUE,TRUE,FALSE
"B:CD22_Gran:PTPRC",FALSE,TRUE,TRUE,FALSE
"DC:IL18_DC:CD48",FALSE,TRUE,FALSE,TRUE
"Gran:IL18_DC:CD48",FALSE,TRUE,FALSE,FALSE
"HSPC:IL18_DC:CD48",FALSE,TRUE,FALSE,TRUE
"Mono:IL18_DC:CD48",FALSE,TRUE,FALSE,TRUE
"Ery:IL18_Gran:CD48",FALSE,TRUE,FALSE,FALSE
"Gran:IL18_Gran:CD48",FALSE,TRUE,FALSE,FALSE
"HSPC:IL18_Gran:CD48",FALSE,TRUE,FALSE,TRUE
"Mono:IL18_Gran:CD48",FALSE,TRUE,FALSE,FALSE
"DC:IL18_Mono:CD48",FALSE,TRUE,FALSE,TRUE
"Ery:IL18_Mono:CD48",FALSE,TRUE,FALSE,FALSE
"Gran:IL18_Mono:CD48",FALSE,TRUE,FALSE,FALSE
"HSPC:IL18_Mono:CD48",FALSE,TRUE,FALSE,TRUE
"Mono:IL18_Mono:CD48",FALSE,TRUE,FALSE,TRUE
"DC:IL18_NK:CD48",FALSE,TRUE,FALSE,FALSE
"Ery:IL18_NK:CD48",FALSE,TRUE,FALSE,FALSE
"Gran:IL18_NK:CD48",FALSE,TRUE,FALSE,FALSE
"HSPC:IL18_NK:CD48",FALSE,TRUE,FALSE,FALSE
"Mono:IL18_NK:CD48",FALSE,TRUE,FALSE,FALSE
"DC:IL13RA1_B:IL4R",FALSE,TRUE,FALSE,TRUE
"Gran:IL13RA1_B:IL4R",FALSE,TRUE,FALSE,TRUE
"Mono:IL13RA1_B:IL4R",FALSE,TRUE,FALSE,TRUE
"Mono:IFNGR2_Ery:EPOR",FALSE,TRUE,FALSE,FALSE
"B:ADAM28_B:ITGA4",FALSE,TRUE,TRUE,TRUE
"B:ADAM28_DC:ITGA4",FALSE,TRUE,TRUE,TRUE
"B:ADAM28_Ery:ITGA4",FALSE,TRUE,FALSE,TRUE
"B:ADAM28_Gran:ITGA4",FALSE,TRUE,FALSE,TRUE
"DC:ADAM28_Gran:ITGA4",FALSE,TRUE,FALSE,FALSE
"HSPC:ADAM28_Gran:ITGA4",FALSE,TRUE,FALSE,FALSE
"B:ADAM28_HSPC:ITGA4",FALSE,TRUE,FALSE,TRUE
"B:ADAM28_Mono:ITGA4",FALSE,TRUE,FALSE,FALSE
"B:ADAM28_NK:ITGA4",FALSE,TRUE,FALSE,TRUE
"B:ADAM28_T:ITGA4",FALSE,TRUE,FALSE,TRUE
