"interaction_ID","community","CPDB","NicheNet","CellChat"
"Gran:LGALS1_Ery:CD69",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_Gran:CD69",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_HSPC:CD69",FALSE,TRUE,TRUE,TRUE
"Gran:LGALS1_Mono:CD69",FALSE,TRUE,TRUE,FALSE
"Gran:LGALS1_NK:CD69",FALSE,TRUE,TRUE,TRUE
"Gran:LGALS1_T:CD69",FALSE,TRUE,TRUE,TRUE
"HSPC:LGALS1_B:CD69",FALSE,TRUE,TRUE,TRUE
"HSPC:LGALS1_T:CD69",FALSE,TRUE,TRUE,TRUE
"Mono:LGALS1_B:CD69",FALSE,TRUE,TRUE,TRUE
"Mono:LGALS1_T:CD69",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_B:CD69",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_DC:CD69",FALSE,TRUE,TRUE,FALSE
"NK:LGALS1_Ery:CD69",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_Gran:CD69",FALSE,TRUE,TRUE,FALSE
"NK:LGALS1_HSPC:CD69",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_Mono:CD69",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_NK:CD69",FALSE,TRUE,TRUE,TRUE
"NK:LGALS1_T:CD69",FALSE,TRUE,TRUE,TRUE
"T:LGALS1_B:CD69",FALSE,TRUE,TRUE,TRUE
"T:LGALS1_T:CD69",FALSE,TRUE,TRUE,TRUE
"HSPC:MYL9_B:CD69",FALSE,TRUE,FALSE,TRUE
"HSPC:MYL9_T:CD69",FALSE,TRUE,FALSE,TRUE
"DC:APOA1_Gran:CD14",FALSE,TRUE,FALSE,FALSE
"Gran:APOA1_Gran:CD14",FALSE,TRUE,FALSE,FALSE
"HSPC:APOA1_Gran:CD14",FALSE,TRUE,FALSE,FALSE
"DC:TLR2_Gran:CD14",FALSE,TRUE,FALSE,TRUE
"Ery:TLR2_Gran:CD14",FALSE,TRUE,TRUE,FALSE
"HSPC:TLR2_Gran:CD14",FALSE,TRUE,FALSE,FALSE
"Mono:TLR2_Gran:CD14",FALSE,TRUE,TRUE,TRUE
"B:HLA-A_NK:CD8B",FALSE,TRUE,FALSE,FALSE
"DC:HLA-A_NK:CD8B",FALSE,TRUE,FALSE,FALSE
"Ery:HLA-A_NK:CD8B",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-A_NK:CD8B",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-A_Gran:CD8B",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-A_NK:CD8B",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-A_T:CD8B",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-A_NK:CD8B",FALSE,TRUE,FALSE,FALSE
"NK:HLA-A_NK:CD8B",FALSE,TRUE,FALSE,FALSE
"T:HLA-A_NK:CD8B",FALSE,TRUE,FALSE,FALSE
"B:HLA-C_B:CD53",FALSE,TRUE,TRUE,FALSE
"B:HLA-C_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-C_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"DC:HLA-C_B:CD53",FALSE,TRUE,TRUE,FALSE
"DC:HLA-C_Gran:CD53",FALSE,TRUE,FALSE,TRUE
"DC:HLA-C_Mono:CD53",FALSE,TRUE,FALSE,TRUE
"Ery:HLA-C_B:CD53",FALSE,TRUE,TRUE,FALSE
"Ery:HLA-C_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"Ery:HLA-C_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-C_B:CD53",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-C_Gran:CD53",FALSE,TRUE,FALSE,TRUE
"Gran:HLA-C_Mono:CD53",FALSE,TRUE,FALSE,TRUE
"HSPC:HLA-C_B:CD53",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-C_Gran:CD53",FALSE,TRUE,FALSE,TRUE
"HSPC:HLA-C_Mono:CD53",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-C_B:CD53",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-C_Gran:CD53",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-C_Mono:CD53",FALSE,TRUE,FALSE,TRUE
"NK:HLA-C_B:CD53",FALSE,TRUE,TRUE,TRUE
"NK:HLA-C_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"NK:HLA-C_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"T:HLA-C_B:CD53",FALSE,TRUE,TRUE,TRUE
"T:HLA-C_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"T:HLA-C_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_DC:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_Ery:CD53",FALSE,TRUE,TRUE,FALSE
"B:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_HSPC:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_NK:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_T:CD53",FALSE,TRUE,TRUE,TRUE
"DC:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,TRUE
"DC:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"DC:HLA-DRA_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"Ery:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,FALSE
"Ery:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,FALSE
"Ery:HLA-DRA_Mono:CD53",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRA_DC:CD53",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRA_Ery:CD53",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRA_HSPC:CD53",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRA_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRA_NK:CD53",FALSE,TRUE,FALSE,TRUE
"Gran:HLA-DRA_T:CD53",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRA_DC:CD53",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRA_Ery:CD53",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRA_HSPC:CD53",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRA_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRA_NK:CD53",FALSE,TRUE,FALSE,TRUE
"HSPC:HLA-DRA_T:CD53",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRA_DC:CD53",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRA_Ery:CD53",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRA_HSPC:CD53",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRA_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRA_NK:CD53",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-DRA_T:CD53",FALSE,TRUE,TRUE,TRUE
"NK:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,FALSE
"NK:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"NK:HLA-DRA_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"T:HLA-DRA_B:CD53",FALSE,TRUE,TRUE,FALSE
"T:HLA-DRA_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"T:HLA-DRA_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRB1_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"DC:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,TRUE
"DC:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"DC:HLA-DRB1_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"Ery:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,FALSE
"Ery:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,FALSE
"Ery:HLA-DRB1_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRB1_DC:CD53",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRB1_Ery:CD53",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRB1_HSPC:CD53",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRB1_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRB1_NK:CD53",FALSE,TRUE,FALSE,TRUE
"Gran:HLA-DRB1_T:CD53",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRB1_DC:CD53",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRB1_Ery:CD53",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRB1_HSPC:CD53",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRB1_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRB1_NK:CD53",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-DRB1_T:CD53",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRB1_DC:CD53",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRB1_Ery:CD53",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRB1_HSPC:CD53",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRB1_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRB1_NK:CD53",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-DRB1_T:CD53",FALSE,TRUE,TRUE,TRUE
"NK:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,FALSE
"NK:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"NK:HLA-DRB1_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"T:HLA-DRB1_B:CD53",FALSE,TRUE,TRUE,FALSE
"T:HLA-DRB1_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"T:HLA-DRB1_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"DC:CD2_B:CD53",FALSE,TRUE,TRUE,FALSE
"DC:CD2_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"DC:CD2_Mono:CD53",FALSE,TRUE,FALSE,TRUE
"Gran:CD2_B:CD53",FALSE,TRUE,TRUE,FALSE
"Gran:CD2_Gran:CD53",FALSE,TRUE,TRUE,FALSE
"Gran:CD2_Mono:CD53",FALSE,TRUE,FALSE,FALSE
"NK:CD2_B:CD53",FALSE,TRUE,TRUE,TRUE
"NK:CD2_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"NK:CD2_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"T:CD2_B:CD53",FALSE,TRUE,TRUE,TRUE
"T:CD2_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"T:CD2_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_B:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_DC:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_Ery:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_HSPC:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_NK:CD53",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_T:CD53",FALSE,TRUE,TRUE,TRUE
"DC:MS4A1_Gran:CD53",FALSE,TRUE,TRUE,TRUE
"DC:MS4A1_Mono:CD53",FALSE,TRUE,TRUE,TRUE
"Mono:FCGR1A_DC:PILRA",FALSE,TRUE,TRUE,TRUE
"Mono:FCGR1A_Ery:PILRA",FALSE,TRUE,FALSE,FALSE
"Mono:FCGR1A_Gran:PILRA",FALSE,TRUE,TRUE,TRUE
"Mono:FCGR1A_Mono:PILRA",FALSE,TRUE,TRUE,TRUE
"NK:CD99_DC:PILRA",FALSE,TRUE,TRUE,TRUE
"NK:CD99_Ery:PILRA",FALSE,TRUE,FALSE,FALSE
"NK:CD99_Gran:PILRA",FALSE,TRUE,TRUE,TRUE
"NK:CD99_Mono:PILRA",FALSE,TRUE,TRUE,TRUE
"NK:CD99_B:PILRB",FALSE,TRUE,FALSE,FALSE
"NK:CD99_DC:PILRB",FALSE,TRUE,TRUE,FALSE
"NK:CD99_Ery:PILRB",FALSE,TRUE,FALSE,FALSE
"NK:CD99_Gran:PILRB",FALSE,TRUE,FALSE,TRUE
"NK:CD99_HSPC:PILRB",FALSE,TRUE,FALSE,TRUE
"NK:CD99_Mono:PILRB",FALSE,TRUE,TRUE,TRUE
"NK:CD99_NK:PILRB",FALSE,TRUE,FALSE,TRUE
"NK:CD99_T:PILRB",FALSE,TRUE,FALSE,TRUE
"B:ITGA4_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"Ery:ITGA4_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA4_B:CD82",FALSE,TRUE,TRUE,TRUE
"Gran:ITGA4_DC:CD82",FALSE,TRUE,TRUE,FALSE
"Gran:ITGA4_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA4_Gran:CD82",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA4_HSPC:CD82",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA4_Mono:CD82",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA4_T:CD82",FALSE,TRUE,FALSE,FALSE
"HSPC:ITGA4_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"NK:ITGA4_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"T:ITGA4_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"B:HLA-DRA_B:CD82",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_DC:CD82",FALSE,TRUE,TRUE,FALSE
"B:HLA-DRA_Ery:CD82",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_Gran:CD82",FALSE,TRUE,TRUE,FALSE
"B:HLA-DRA_HSPC:CD82",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_Mono:CD82",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_T:CD82",FALSE,TRUE,TRUE,FALSE
"Ery:HLA-DRA_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"Gran:HLA-DRA_B:CD82",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRA_DC:CD82",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRA_Gran:CD82",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRA_HSPC:CD82",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRA_Mono:CD82",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRA_T:CD82",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRA_B:CD82",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRA_DC:CD82",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRA_Ery:CD82",FALSE,TRUE,FALSE,TRUE
"HSPC:HLA-DRA_Gran:CD82",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRA_HSPC:CD82",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRA_Mono:CD82",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRA_T:CD82",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRA_B:CD82",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRA_DC:CD82",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRA_Gran:CD82",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRA_HSPC:CD82",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRA_Mono:CD82",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRA_T:CD82",FALSE,TRUE,FALSE,FALSE
"NK:HLA-DRA_Ery:CD82",FALSE,TRUE,TRUE,TRUE
"T:HLA-DRA_Ery:CD82",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRB1_Ery:CD82",FALSE,TRUE,TRUE,TRUE
"Ery:HLA-DRB1_Ery:CD82",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRB1_B:CD82",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRB1_DC:CD82",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRB1_Gran:CD82",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRB1_HSPC:CD82",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRB1_Mono:CD82",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRB1_T:CD82",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRB1_B:CD82",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRB1_DC:CD82",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRB1_Ery:CD82",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRB1_Gran:CD82",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRB1_HSPC:CD82",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRB1_Mono:CD82",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRB1_T:CD82",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRB1_B:CD82",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRB1_DC:CD82",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRB1_Gran:CD82",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRB1_HSPC:CD82",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRB1_Mono:CD82",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-DRB1_T:CD82",FALSE,TRUE,TRUE,FALSE
"NK:HLA-DRB1_Ery:CD82",FALSE,TRUE,TRUE,TRUE
"T:HLA-DRB1_Ery:CD82",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_B:CD82",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_DC:CD82",FALSE,TRUE,TRUE,FALSE
"B:MS4A1_Ery:CD82",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_Gran:CD82",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_HSPC:CD82",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_Mono:CD82",FALSE,TRUE,TRUE,TRUE
"B:MS4A1_T:CD82",FALSE,TRUE,TRUE,FALSE
"DC:MS4A1_Ery:CD82",FALSE,TRUE,TRUE,FALSE
"DC:ITGA5_DC:CD9",FALSE,TRUE,FALSE,TRUE
"DC:ITGA5_Mono:CD9",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA5_DC:CD9",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA5_Mono:CD9",FALSE,TRUE,FALSE,TRUE
"HSPC:ITGA5_Mono:CD9",FALSE,TRUE,FALSE,FALSE
"Mono:ITGA5_DC:CD9",FALSE,TRUE,FALSE,TRUE
"Mono:ITGA5_Mono:CD9",FALSE,TRUE,FALSE,TRUE
"NK:ITGA5_DC:CD9",FALSE,TRUE,FALSE,TRUE
"NK:ITGA5_Mono:CD9",FALSE,TRUE,FALSE,TRUE
"T:ITGA5_Mono:CD9",FALSE,TRUE,FALSE,FALSE
"B:ITGA4_DC:CD9",FALSE,TRUE,FALSE,TRUE
"B:ITGA4_Mono:CD9",FALSE,TRUE,TRUE,TRUE
"DC:ITGA4_DC:CD9",FALSE,TRUE,FALSE,TRUE
"DC:ITGA4_Mono:CD9",FALSE,TRUE,FALSE,TRUE
"Ery:ITGA4_DC:CD9",FALSE,TRUE,FALSE,TRUE
"Ery:ITGA4_Mono:CD9",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA4_B:CD9",FALSE,TRUE,TRUE,TRUE
"Gran:ITGA4_DC:CD9",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA4_Ery:CD9",FALSE,TRUE,FALSE,FALSE
"Gran:ITGA4_Gran:CD9",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA4_HSPC:CD9",FALSE,TRUE,FALSE,TRUE
"Gran:ITGA4_Mono:CD9",FALSE,TRUE,FALSE,TRUE
"HSPC:ITGA4_DC:CD9",FALSE,TRUE,FALSE,TRUE
"HSPC:ITGA4_Mono:CD9",FALSE,TRUE,FALSE,TRUE
"Mono:ITGA4_DC:CD9",FALSE,TRUE,FALSE,TRUE
"Mono:ITGA4_Mono:CD9",FALSE,TRUE,FALSE,TRUE
"NK:ITGA4_DC:CD9",FALSE,TRUE,FALSE,TRUE
"NK:ITGA4_Mono:CD9",FALSE,TRUE,TRUE,TRUE
"T:ITGA4_DC:CD9",FALSE,TRUE,FALSE,TRUE
"T:ITGA4_Mono:CD9",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_B:CD9",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_DC:CD9",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_Ery:CD9",FALSE,TRUE,FALSE,FALSE
"B:HLA-DRA_Gran:CD9",FALSE,TRUE,TRUE,FALSE
"B:HLA-DRA_HSPC:CD9",FALSE,TRUE,TRUE,TRUE
"B:HLA-DRA_Mono:CD9",FALSE,TRUE,TRUE,TRUE
"DC:HLA-DRA_DC:CD9",FALSE,TRUE,TRUE,TRUE
"DC:HLA-DRA_Mono:CD9",FALSE,TRUE,FALSE,TRUE
"Ery:HLA-DRA_DC:CD9",FALSE,TRUE,TRUE,TRUE
"Ery:HLA-DRA_Mono:CD9",FALSE,TRUE,FALSE,TRUE
"Gran:HLA-DRA_B:CD9",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRA_DC:CD9",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRA_Ery:CD9",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-DRA_Gran:CD9",FALSE,TRUE,TRUE,FALSE
"Gran:HLA-DRA_HSPC:CD9",FALSE,TRUE,TRUE,TRUE
"Gran:HLA-DRA_Mono:CD9",FALSE,TRUE,FALSE,TRUE
"HSPC:HLA-DRA_B:CD9",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRA_DC:CD9",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRA_Ery:CD9",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-DRA_Gran:CD9",FALSE,TRUE,TRUE,FALSE
"HSPC:HLA-DRA_HSPC:CD9",FALSE,TRUE,TRUE,TRUE
"HSPC:HLA-DRA_Mono:CD9",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRA_B:CD9",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRA_DC:CD9",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRA_Ery:CD9",FALSE,TRUE,FALSE,FALSE
"Mono:HLA-DRA_Gran:CD9",FALSE,TRUE,TRUE,FALSE
"Mono:HLA-DRA_HSPC:CD9",FALSE,TRUE,TRUE,TRUE
"Mono:HLA-DRA_Mono:CD9",FALSE,TRUE,FALSE,TRUE
"NK:HLA-DRA_DC:CD9",FALSE,TRUE,TRUE,TRUE
"NK:HLA-DRA_Mono:CD9",FALSE,TRUE,TRUE,TRUE
"T:HLA-DRA_DC:CD9",FALSE,TRUE,TRUE,TRUE
"T:HLA-DRA_Mono:CD9",FALSE,TRUE,TRUE,TRUE
"B:HLA-A_NK:CD3G",FALSE,TRUE,FALSE,TRUE
"DC:HLA-A_NK:CD3G",FALSE,TRUE,FALSE,FALSE
"Ery:HLA-A_NK:CD3G",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-A_NK:CD3G",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-A_Gran:CD3G",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-A_NK:CD3G",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-A_T:CD3G",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-A_NK:CD3G",FALSE,TRUE,FALSE,FALSE
"NK:HLA-A_NK:CD3G",FALSE,TRUE,FALSE,TRUE
"T:HLA-A_NK:CD3G",FALSE,TRUE,FALSE,TRUE
"B:HLA-B_Ery:CANX",FALSE,TRUE,FALSE,TRUE
"Ery:HLA-B_Ery:CANX",FALSE,TRUE,FALSE,FALSE
"Gran:HLA-B_Ery:CANX",FALSE,TRUE,FALSE,TRUE
"HSPC:HLA-B_Ery:CANX",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-B_Ery:CANX",FALSE,TRUE,FALSE,TRUE
"NK:HLA-B_Ery:CANX",FALSE,TRUE,FALSE,TRUE
"T:HLA-B_Ery:CANX",FALSE,TRUE,FALSE,TRUE
"B:HLA-B_NK:KLRD1",FALSE,TRUE,TRUE,TRUE
"DC:HLA-B_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"Ery:HLA-B_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"Gran:HLA-B_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"HSPC:HLA-B_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-B_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"NK:HLA-B_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"T:HLA-B_NK:KLRD1",FALSE,TRUE,TRUE,TRUE
"B:HLA-A_NK:KLRD1",FALSE,TRUE,TRUE,TRUE
"DC:HLA-A_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"Ery:HLA-A_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"Gran:HLA-A_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"HSPC:HLA-A_Gran:KLRD1",FALSE,TRUE,FALSE,FALSE
"HSPC:HLA-A_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"HSPC:HLA-A_T:KLRD1",FALSE,TRUE,FALSE,TRUE
"Mono:HLA-A_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"NK:HLA-A_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"T:HLA-A_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"DC:HLA-G_NK:KLRD1",FALSE,TRUE,FALSE,FALSE
"B:B2M_NK:KLRD1",FALSE,TRUE,TRUE,TRUE
"DC:B2M_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
"Ery:B2M_NK:KLRD1",FALSE,TRUE,FALSE,TRUE
