"","interaction_ID","AML-0024","AML-0160","AML-0693","AML-1371","AML-2123","AML-3133","AML-4340","healthy-1","healthy-2","healthy-3","healthy-4","healthy-4003","healthy-5"
"79","B:ALCAM_NK:CD6",0,0,0,0.211,0,0,0,0,0,0,0,0,0
"80","DC:ALCAM_NK:CD6",0.291,0,0,0.356,0,0.205,0.403,0,0,0,0,0,0
"81","Gran:ALCAM_NK:CD6",0.191,0,0,0.347,0.234,0.233,0.239,0,0,0,0,0,0
"82","HSPC:ALCAM_NK:CD6",0,0,0,0.227,0.215,0.242,0.316,0,0,0,0,0,0
"83","Mono:ALCAM_NK:CD6",0.137,0,0,0.198,0.271,0,0.242,0,0,0,0,0,0
"84","B:ALCAM_T:CD6",0,0,0.313,0.278,0,0,0,0,0,0,0,0,0
"85","DC:ALCAM_T:CD6",0.424,0.356,0.387,0.424,0,0.279,0.711,0.314,0.328,0.324,0.303,0.322,0.33
"86","Gran:ALCAM_T:CD6",0.324,0.273,0.413,0.414,0.429,0.307,0.547,0.308,0.266,0.244,0.202,0.238,0.217
"87","HSPC:ALCAM_T:CD6",0,0.297,0.408,0.295,0.41,0.316,0.624,0.269,0.25,0.218,0.22,0.271,0.232
"88","Mono:ALCAM_T:CD6",0.27,0.253,0.308,0.266,0.466,0,0.55,0,0,0,0,0,0
"211","HSPC:GP1BB_B:ITGB2",0,0,0,0,0,0,0,0,0,0.433,0.37,0,0
"212","HSPC:GP1BB_DC:ITGB2",0,0,0.644,0,0,0.464,0,0.669,0.774,1.003,0.896,0.843,0.774
"213","HSPC:GP1BB_Ery:ITGB2",0,0,0,0,0,0,0,0,0,0.362,0,0,0
"214","HSPC:GP1BB_Gran:ITGB2",0,0,0.556,0,0,0.909,0,0.981,0.991,1.016,1.183,1.009,0.984
"215","HSPC:GP1BB_HSPC:ITGB2",0,0,0.249,0,0,0.239,0,0.281,0.413,0.445,0.326,0.421,0.459
"216","HSPC:GP1BB_Mono:ITGB2",0,0,0.695,0,0,0.9,0,1.05,0.985,1.089,1.29,1.007,0.976
"217","Ery:GP1BB_NK:ITGB2",0,0,0.618,0,0,0.725,0,0.524,0.577,0.883,0.965,0.635,0.655
"218","HSPC:GP1BB_NK:ITGB2",0,0,0.669,0,0,0.69,0,0.569,0.804,0.982,1.091,0.88,0.814
"219","HSPC:GP1BB_T:ITGB2",0,0,0.33,0,0,0.293,0,0.368,0.447,0.653,0.598,0.612,0.621
"220","Ery:GP1BB_DC:ITGAM",0,0.139,0,0,0,0.183,0,0,0,0,0.138,0,0
"221","HSPC:GP1BB_DC:ITGAM",0,0,0,0,0,0.149,0,0,0,0,0.264,0,0
"222","HSPC:GP1BB_Gran:ITGAM",0,0,0,0,0,0.317,0,0.301,0.461,0.568,0.453,0.439,0.437
"223","HSPC:GP1BB_Mono:ITGAM",0,0,0.276,0,0,0.303,0,0.383,0.484,0.594,0.528,0.468,0.523
"224","HSPC:GP1BB_NK:ITGAM",0,0,0,0,0,0.265,0,0,0,0.517,0.415,0.473,0
"651","HSPC:SORL1_B:APP",0,0,0,0.18,0,0,0.302,0,0,0.212,0,0,0
"652","B:SORL1_DC:APP",0,0,0,0,0,0,0.639,0,0,0,0,0,0
"653","DC:SORL1_DC:APP",0,0.314,0.594,0,0,0,0.604,0.446,0.299,0.213,0.642,0.352,0.709
"654","Ery:SORL1_DC:APP",0,0,0,0,0,0,0,0,0,0,0,0.287,0
"655","Gran:SORL1_DC:APP",0,0.314,0.7,0,0,0,0.633,0.516,0.337,0.294,0.659,0.383,0.785
"656","HSPC:SORL1_DC:APP",0,0.42,0.714,0,0,0,0.809,0.495,0.337,0.287,0.691,0.484,0.788
"657","Mono:SORL1_DC:APP",0,0.331,0.555,0,0,0,0.721,0.526,0.358,0.313,0.708,0.443,0.815
"658","NK:SORL1_DC:APP",0,0,0.775,0,0,0,0.987,0.609,0.601,0.364,0.729,0.587,0.901
"659","T:SORL1_DC:APP",0,0.306,0.567,0,0,0,0.779,0.561,0.425,0.311,0.688,0.477,0.814
"660","HSPC:SORL1_Ery:APP",0,0.283,0,0,0,0,0,0,0,0.177,0,0,0
"661","HSPC:SORL1_Gran:APP",0,0.528,0.444,0,0.45,0,0.391,0.296,0.264,0.333,0.412,0.307,0.315
"662","HSPC:SORL1_HSPC:APP",0,0.413,0.446,0,0.394,0,0.486,0.26,0.212,0.307,0.386,0.312,0.291
"663","HSPC:SORL1_Mono:APP",0,0.437,0,0,0.472,0,0.445,0.289,0.235,0.291,0.369,0.298,0
"685","Ery:CD320_DC:JAML",0,0.394,0.226,0,0,0.087,0,0.356,0.508,0.861,0.81,0.823,0.764
"686","Ery:CD320_Gran:JAML",0,0.255,0,0,0.202,0,0,0,0,0.402,0.317,0.397,0.294
"687","Ery:CD320_HSPC:JAML",0,0,0,0,0,0,0,0,0,0.306,0.239,0.276,0.31
"688","B:CD320_Mono:JAML",0,0,0,0.564,0,0,0,0,0,0,0,0,0
"689","DC:CD320_Mono:JAML",0,0,0,0,0,0.251,0,0,0,0,0,0,0
"690","Ery:CD320_Mono:JAML",0,0.255,0.198,0,0.307,0.129,0,0.348,0.432,0.706,0.747,0.636,0.612
"691","HSPC:CD320_Mono:JAML",0,0.232,0,0,0,0,0,0.222,0.236,0.533,0.646,0.497,0.464
"692","NK:CD320_Mono:JAML",0,0,0,0.655,0.362,0.214,0,0,0,0.57,0,0,0
"693","T:CD320_Mono:JAML",0.266,0.293,0,0.64,0.361,0,0,0,0,0.57,0.662,0,0
"694","Ery:CD320_T:JAML",0,0,0,0,0,0,0,0,0,0,0.247,0,0
"695","Ery:CD320_B:TMEM167A",0,0,0,0,0,0.157,0,0.362,0.356,0.348,0.271,0,0
"696","Ery:CD320_DC:TMEM167A",0,0.219,0.179,0,0,0.121,0,0.403,0.424,0.544,0.488,0.462,0.397
"697","Ery:CD320_Ery:TMEM167A",0,0.342,0.273,0,0.239,0.329,0,0.513,0.537,0.504,0.422,0.519,0.431
"698","Ery:CD320_Gran:TMEM167A",0,0.279,0.276,0,0.199,0.281,0,0.547,0.607,0.652,0.554,0.541,0.467
"699","Ery:CD320_HSPC:TMEM167A",0,0.212,0.221,0,0.146,0.216,0,0.389,0.46,0.481,0.407,0.408,0.423
"700","Ery:CD320_Mono:TMEM167A",0,0.292,0.251,0,0.324,0.234,0,0.55,0.542,0.665,0.597,0.538,0.447
"701","Ery:CD320_NK:TMEM167A",0,0,0,0,0.155,0.179,0,0.295,0.375,0.37,0.308,0,0
"702","Ery:CD320_T:TMEM167A",0,0.198,0,0,0.141,0.145,0,0.353,0.379,0.335,0.265,0.312,0
"706","B:HLA-C_NK:CD3D",0,0,0,2.219,1.694,0,0,0,0,0,0,0,0
"707","DC:HLA-C_NK:CD3D",0,0,0,1.886,0,0,0,0,0,0,0,0,0
"708","Ery:HLA-C_NK:CD3D",0,0,0,1.096,0.618,0,0,0,0,0,0,0,0
"709","Gran:HLA-C_NK:CD3D",0,0,0,1.733,1.594,0,0,0,0,0,0,0,0
"710","HSPC:HLA-C_NK:CD3D",0,0,0,1.451,1.064,0,0,0,0,0,0,0,0
"711","Mono:HLA-C_NK:CD3D",0,0,0,2.063,1.551,0,0,0,0,0,0,0,0
"712","NK:HLA-C_NK:CD3D",0,0,0,2.743,2.114,0,0,0,0,0,0,0,0
"713","T:HLA-C_NK:CD3D",0,0,0,2.655,1.969,0,0,0,0,0,0,0,0
"714","B:HLA-C_NK:CD3G",0,0,0,2.151,1.539,0,0,0,0,0,0,0,0
"715","DC:HLA-C_NK:CD3G",0,0,0,1.818,0,0,0,0,0,0,0,0,0
"716","Ery:HLA-C_NK:CD3G",0,0,0,1.028,0.463,0,0,0,0,0,0,0,0
"717","Gran:HLA-C_NK:CD3G",0,0,0,1.664,1.439,0,0,0,0,0,0,0,0
"718","HSPC:HLA-C_NK:CD3G",0,0,0,1.383,0.909,0,0,0,0,0,0,0,0
"719","Mono:HLA-C_NK:CD3G",0,0,0,1.995,1.396,0,0,0,0,0,0,0,0
"720","NK:HLA-C_NK:CD3G",0,0,0,2.675,1.959,0,0,0,0,0,0,0,0
"721","T:HLA-C_NK:CD3G",0,0,0,2.586,1.814,0,0,0,0,0,0,0,0
"722","B:HLA-C_NK:CD8A",0,0,0,1.807,1.51,0,1.349,0,0,0,0,0,0
"723","DC:HLA-C_NK:CD8A",0,0,0,1.473,0,0,1.093,0,0,0,0,0,0
"724","Ery:HLA-C_NK:CD8A",0,0,0,0.683,0.434,0,0,0,0,0,0,0,0
"725","Gran:HLA-C_NK:CD8A",0,0,0,1.32,1.41,0,1.016,0,0,0,0,0,0
"726","HSPC:HLA-C_NK:CD8A",0,0,0,1.038,0.879,0,0.814,0,0,0,0,0,0
"727","Mono:HLA-C_NK:CD8A",0,0,0,1.65,1.366,0,1.227,0,0,0,0,0,0
"728","NK:HLA-C_NK:CD8A",0,0,0,2.331,1.929,0,1.905,0,0,0,0,0,0
"729","T:HLA-C_NK:CD8A",0,0,0,2.242,1.785,0,1.587,0,0,0,0,0,0
"730","B:HLA-C_T:CD8A",1.706,1.061,0.83,2,1.924,1.353,1.643,1.086,1.029,1.447,1.153,1.224,1.558
"731","DC:HLA-C_T:CD8A",1.768,1.129,0.937,1.667,0,1.296,1.387,1.15,1.104,1.439,1.208,1.308,1.717
"732","Ery:HLA-C_T:CD8A",0.945,0.618,0.633,0.877,0.848,0.852,0,0.471,0.458,0.807,0.47,0.441,0.84
"733","Gran:HLA-C_T:CD8A",1.697,1.135,0.912,1.514,1.824,1.25,1.311,1.208,1.226,1.363,1.211,1.263,1.328
"734","HSPC:HLA-C_T:CD8A",1.293,0.759,0.979,1.232,1.294,1.067,1.109,0.764,0.689,0.987,0.832,0.82,1.244
"735","Mono:HLA-C_T:CD8A",2.031,1.15,1.039,1.844,1.781,1.498,1.521,1.372,1.444,1.607,1.369,1.503,1.555
"736","NK:HLA-C_T:CD8A",2.215,0,1.838,2.525,2.344,1.757,2.2,1.566,1.524,1.83,1.674,1.652,2.076
"737","T:HLA-C_T:CD8A",2.147,1.195,1.231,2.436,2.199,1.536,1.882,1.187,1.239,1.744,1.462,1.592,1.974
"738","Mono:HBEGF_B:CD9",0,0,0,0,0,0,0,0.428,0.448,0,0.258,0,0
"739","Mono:HBEGF_DC:CD9",0,0,0,0.437,0,0,0,0,0,0,0,0,0
"740","Mono:HBEGF_Ery:CD9",0,0.135,0,0,0,0,0,0,0,0,0,0,0
"741","Mono:HBEGF_Gran:CD9",0.577,0,0,0.26,0.563,0,0.637,0,0,0,0,0,0
"742","Mono:HBEGF_HSPC:CD9",0,0.224,0,0.244,0,0,0,0,0.415,0,0,0.204,0.268
"743","DC:HBEGF_Mono:CD9",0.629,0,0,0,0,0,0.32,0.217,0,0,0,0,0
"744","Gran:HBEGF_Mono:CD9",0.587,0,0,0,0,0,0.395,0.25,0,0,0,0,0
"745","HSPC:HBEGF_Mono:CD9",0,0,0,0,0,0,0.197,0,0,0,0,0,0
"746","Mono:HBEGF_Mono:CD9",0.791,0,0,0.184,0,0,0.715,0.375,0,0,0,0,0
"747","DC:HBEGF_B:CD44",0.635,0.529,0,0,0,0,0.739,0.529,0.528,0.53,0.218,0.394,0
"748","Ery:HBEGF_B:CD44",0,0.534,0,0,0,0,0,0,0,0,0,0,0
"749","Gran:HBEGF_B:CD44",0.594,0.548,0.401,0,0.974,0.713,0.814,0.562,0.57,0.568,0.226,0.396,0.302
"750","HSPC:HBEGF_B:CD44",0,0,0,0,0,0,0.616,0,0,0,0,0,0
"751","Mono:HBEGF_B:CD44",0.797,0.542,0.58,0.503,0.948,0.805,1.134,0.687,0.67,0.573,0.268,0.445,0.383
"752","DC:HBEGF_DC:CD44",1.141,0.646,0,0,0,0,0.777,0.797,0.808,0.84,0.48,0.537,0
"753","Ery:HBEGF_DC:CD44",0,0.651,0,0,0,0,0,0,0,0,0,0,0
"754","Gran:HBEGF_DC:CD44",1.1,0.664,0.467,0,0,0.832,0.852,0.83,0.851,0.877,0.488,0.538,0.537
"755","HSPC:HBEGF_DC:CD44",0,0,0,0,0,0,0.654,0,0,0,0,0,0
"756","Mono:HBEGF_DC:CD44",1.304,0.659,0.646,1.2,0,0.924,1.172,0.956,0.95,0.883,0.531,0.588,0.617
"757","Mono:HBEGF_Ery:CD44",0.736,0.39,0.417,0.117,0.686,0.457,0,0.617,0.602,0.419,0.241,0.293,0.382
"758","Mono:HBEGF_Gran:CD44",1.083,0.782,0.981,1.183,1.255,1.268,1.489,1.084,1.022,0.889,0.63,0.806,0.746
"759","DC:HBEGF_HSPC:CD44",0.682,1.088,0,0,0,0,0.89,0.508,0.521,0.54,0.387,0.442,0
"760","Ery:HBEGF_HSPC:CD44",0,1.093,0,0,0,0,0,0,0,0,0,0,0
"761","Gran:HBEGF_HSPC:CD44",0.641,1.106,0.648,0,1.2,0.835,0.965,0.541,0.564,0.577,0.395,0.444,0.432
"762","HSPC:HBEGF_HSPC:CD44",0,0,0,0,0,0,0.767,0,0,0,0,0,0
"763","Mono:HBEGF_HSPC:CD44",0.845,1.101,0.827,1.28,1.174,0.928,1.285,0.666,0.663,0.582,0.437,0.493,0.512
"764","Mono:HBEGF_Mono:CD44",1.247,0.774,1.154,1.274,1.375,1.473,1.662,1.272,1.131,1.025,0.833,0.941,1.001
"765","DC:HBEGF_NK:CD44",0.592,0,0,0,0,0,0.496,0.745,0.437,0.489,0.297,0.327,0
"766","Gran:HBEGF_NK:CD44",0.55,0,0.251,0,1.08,0.666,0.571,0.779,0.48,0.526,0.305,0.329,0.301
"767","HSPC:HBEGF_NK:CD44",0,0,0,0,0,0,0.373,0,0,0,0,0,0
"768","Mono:HBEGF_NK:CD44",0.754,0,0.43,0.569,1.053,0.759,0.891,0.904,0.58,0.532,0.348,0.378,0.381
"769","DC:HBEGF_T:CD44",0.823,0.563,0,0,0,0,0.988,0.771,0.702,0.607,0.349,0.522,0
"770","Ery:HBEGF_T:CD44",0,0.568,0,0,0,0,0,0,0,0,0,0,0
"771","Gran:HBEGF_T:CD44",0.782,0.581,0.616,0,1.127,0.806,1.063,0.804,0.745,0.645,0.357,0.523,0.444
"772","HSPC:HBEGF_T:CD44",0,0,0,0,0,0,0.865,0,0,0,0,0,0
"773","Mono:HBEGF_T:CD44",0.985,0.576,0.795,0.747,1.1,0.899,1.383,0.929,0.844,0.65,0.4,0.572,0.525
"774","DC:HBEGF_NK:CD6",0.376,0,0,0,0,0,0.364,0,0,0,0,0,0
"775","Gran:HBEGF_NK:CD6",0.335,0,0,0,0.611,0.352,0.439,0,0,0,0,0,0
"776","HSPC:HBEGF_NK:CD6",0,0,0,0,0,0,0.241,0,0,0,0,0,0
"777","Mono:HBEGF_NK:CD6",0.538,0,0,0.226,0.585,0.444,0.759,0,0,0,0,0,0
"778","DC:HBEGF_T:CD6",0.509,0.261,0,0,0,0,0.672,0.37,0.422,0.347,0.147,0.268,0
"779","Ery:HBEGF_T:CD6",0,0.266,0,0,0,0,0,0,0,0,0,0,0
"780","Gran:HBEGF_T:CD6",0.468,0.279,0.281,0,0.806,0.426,0.747,0.404,0.464,0.384,0.155,0.269,0.249
"781","HSPC:HBEGF_T:CD6",0,0,0,0,0,0,0.549,0,0,0,0,0,0
"782","Mono:HBEGF_T:CD6",0.671,0.274,0.46,0.293,0.779,0.518,1.067,0.529,0.564,0.39,0.198,0.319,0.329
"783","Mono:HBEGF_Ery:PRLR",0.529,0,0,0,0,0,0,0,0,0,0,0,0
"784","Mono:HBEGF_Gran:PRLR",0.649,0,0,0.149,0,0,0,0.389,0.413,0.403,0.179,0.22,0.29
"785","Mono:HBEGF_HSPC:PRLR",0.561,0,0,0,0,0,0,0,0,0,0,0,0
"786","Mono:HBEGF_Mono:PRLR",0.543,0,0,0,0,0,0,0,0,0,0,0,0
"787","Mono:HBEGF_B:CD82",0.601,0.219,0,0.368,0.648,0,0.908,0,0,0.448,0.206,0.288,0
"788","Mono:HBEGF_DC:CD82",0.534,0.141,0,0.129,0,0.427,0.802,0,0,0,0,0,0
"789","DC:HBEGF_Ery:CD82",0.372,0.095,0,0,0,0,0,0.626,0.68,0.593,0.41,0.614,0
"790","Ery:HBEGF_Ery:CD82",0,0.1,0,0,0,0,0,0,0,0,0,0,0
"791","Gran:HBEGF_Ery:CD82",0.33,0.113,0.249,0,0.784,0.364,0,0.659,0.723,0.63,0.418,0.615,0.496
"792","Mono:HBEGF_Ery:CD82",0.534,0.108,0.427,0,0.757,0.457,0,0.785,0.823,0.636,0.461,0.664,0.576
"793","Mono:HBEGF_Gran:CD82",0.643,0,0.386,0.208,0.619,0,0.635,0.382,0.426,0,0,0,0
"794","Mono:HBEGF_HSPC:CD82",0.566,0.317,0.444,0.396,0.854,0.584,0.837,0.516,0.531,0.432,0.254,0.321,0.332
"795","Mono:HBEGF_Mono:CD82",0.564,0.165,0.462,0,0.661,0.504,0.741,0.467,0.442,0,0,0,0
"796","Mono:HBEGF_T:CD82",0,0,0,0,0,0,0.659,0,0,0,0,0,0
"805","DC:ADAM17_DC:NOTCH1",0,0,0,0.356,0,0,0.229,0,0,0,0.149,0,0
"806","Gran:ADAM17_DC:NOTCH1",0,0,0,0.312,0,0,0.405,0,0,0,0.148,0,0
"807","HSPC:ADAM17_DC:NOTCH1",0,0,0,0.506,0,0,0.256,0,0,0,0.132,0,0
"808","Mono:ADAM17_DC:NOTCH1",0,0,0,0.392,0,0,0.369,0,0,0,0.17,0,0
"809","DC:ADAM17_Gran:NOTCH1",0,0,0,0,0,0,0.238,0,0,0,0,0,0
"810","Gran:ADAM17_Gran:NOTCH1",0,0,0,0,0.243,0,0.414,0,0,0,0,0,0
"811","HSPC:ADAM17_Gran:NOTCH1",0,0,0,0,0.304,0,0.265,0,0,0,0,0,0
"812","Mono:ADAM17_Gran:NOTCH1",0,0,0,0,0.219,0,0.378,0,0,0,0,0,0
"813","DC:ADAM17_HSPC:NOTCH1",0,0,0,0,0,0,0.289,0,0.185,0.152,0.165,0.14,0.153
"814","Gran:ADAM17_HSPC:NOTCH1",0,0,0,0,0.23,0,0.465,0,0.178,0.131,0.163,0.173,0.184
"815","HSPC:ADAM17_HSPC:NOTCH1",0,0,0,0,0.291,0,0.317,0,0.142,0.137,0.147,0.153,0.156
"816","Mono:ADAM17_HSPC:NOTCH1",0,0,0,0,0.206,0,0.429,0,0.211,0.178,0.185,0.219,0.237
"817","DC:ADAM17_Mono:NOTCH1",0,0,0,0.352,0,0,0.27,0,0,0,0,0,0
"818","Gran:ADAM17_Mono:NOTCH1",0,0,0,0.309,0,0,0.445,0,0,0,0,0,0
"819","HSPC:ADAM17_Mono:NOTCH1",0,0,0,0.503,0,0,0.297,0,0,0,0,0,0
"820","Mono:ADAM17_Mono:NOTCH1",0,0,0,0.388,0,0,0.409,0,0,0,0,0,0
"821","DC:ADAM17_NK:NOTCH1",0,0,0,0.385,0,0,0.253,0,0,0,0,0,0
"822","Gran:ADAM17_NK:NOTCH1",0,0,0,0.341,0.253,0,0.429,0,0,0,0,0,0
"823","HSPC:ADAM17_NK:NOTCH1",0,0,0,0.535,0.314,0,0.281,0,0,0,0,0,0
"824","Mono:ADAM17_NK:NOTCH1",0,0,0,0.421,0.229,0,0.393,0,0,0,0,0,0
"829","DC:ADAM17_B:ITGB1",0.198,0.38,0.333,0.538,0,0,0.252,0.242,0,0.194,0.245,0.189,0
"830","Gran:ADAM17_B:ITGB1",0.334,0.42,0.451,0.495,0.28,0,0.428,0.279,0,0.172,0.244,0.222,0
"831","HSPC:ADAM17_B:ITGB1",0.254,0.283,0.385,0.689,0.341,0,0.279,0.22,0,0.178,0.228,0.202,0
"832","Mono:ADAM17_B:ITGB1",0.417,0.475,0.526,0.574,0.255,0,0.392,0.31,0,0.22,0.265,0.268,0
"833","DC:ADAM17_DC:ITGB1",0,0.456,0.453,0.466,0,0.176,0.389,0.327,0.341,0.326,0.339,0.306,0.258
"834","Gran:ADAM17_DC:ITGB1",0,0.496,0.571,0.422,0,0.217,0.565,0.364,0.333,0.304,0.338,0.339,0.288
"835","HSPC:ADAM17_DC:ITGB1",0,0.359,0.504,0.617,0,0.254,0.417,0.305,0.298,0.31,0.322,0.319,0.26
"836","Mono:ADAM17_DC:ITGB1",0,0.551,0.646,0.502,0,0.387,0.529,0.394,0.366,0.352,0.36,0.385,0.342
"837","DC:ADAM17_Ery:ITGB1",0.342,0.517,0.76,0.642,0,0.497,0,0.7,0.631,0.531,0.651,0.629,0.623
"838","Gran:ADAM17_Ery:ITGB1",0.477,0.557,0.878,0.599,0.515,0.539,0,0.737,0.623,0.509,0.649,0.662,0.654
"839","HSPC:ADAM17_Ery:ITGB1",0.398,0.421,0.812,0.793,0.576,0.575,0,0.678,0.588,0.515,0.634,0.642,0.626
"840","Mono:ADAM17_Ery:ITGB1",0.561,0.613,0.953,0.678,0.491,0.708,0,0.767,0.656,0.557,0.671,0.708,0.707
"841","DC:ADAM17_Gran:ITGB1",0.318,0.497,0.558,0.5,0,0.348,0.588,0.425,0.402,0.316,0.293,0.225,0.289
"842","Gran:ADAM17_Gran:ITGB1",0.454,0.537,0.676,0.457,0.607,0.389,0.764,0.462,0.394,0.294,0.292,0.258,0.319
"843","HSPC:ADAM17_Gran:ITGB1",0.374,0.4,0.61,0.651,0.668,0.426,0.616,0.403,0.359,0.3,0.276,0.238,0.291
"844","Mono:ADAM17_Gran:ITGB1",0.537,0.592,0.751,0.536,0.582,0.559,0.728,0.492,0.427,0.341,0.314,0.304,0.373
"845","DC:ADAM17_HSPC:ITGB1",0.257,0.388,0.521,0.539,0,0.315,0.37,0.301,0.374,0.312,0.359,0.327,0.323
"846","Gran:ADAM17_HSPC:ITGB1",0.393,0.428,0.639,0.496,0.395,0.357,0.546,0.338,0.366,0.291,0.357,0.36,0.354
"847","HSPC:ADAM17_HSPC:ITGB1",0.313,0.291,0.573,0.69,0.456,0.393,0.398,0.279,0.331,0.297,0.342,0.34,0.326
"848","Mono:ADAM17_HSPC:ITGB1",0.477,0.483,0.714,0.575,0.37,0.526,0.51,0.368,0.399,0.338,0.379,0.406,0.407
"849","DC:ADAM17_Mono:ITGB1",0.335,0.489,0.83,0.584,0,0.618,0.726,0.597,0.469,0.352,0.344,0.375,0.279
"850","Gran:ADAM17_Mono:ITGB1",0.471,0.529,0.948,0.54,0.665,0.66,0.902,0.634,0.462,0.33,0.342,0.408,0.309
"851","HSPC:ADAM17_Mono:ITGB1",0.391,0.392,0.881,0.734,0.726,0.697,0.754,0.575,0.426,0.337,0.327,0.388,0.281
"852","Mono:ADAM17_Mono:ITGB1",0.554,0.584,1.023,0.62,0.641,0.83,0.866,0.665,0.494,0.378,0.364,0.454,0.363
"853","DC:ADAM17_NK:ITGB1",0.391,0,0.613,0.794,0,0.379,0.387,0.402,0.279,0.433,0.408,0.259,0.429
"854","Gran:ADAM17_NK:ITGB1",0.527,0,0.731,0.751,0.578,0.42,0.563,0.439,0.272,0.412,0.406,0.292,0.459
"855","HSPC:ADAM17_NK:ITGB1",0.447,0,0.665,0.945,0.639,0.457,0.415,0.38,0.236,0.418,0.391,0.272,0.431
"856","Mono:ADAM17_NK:ITGB1",0.61,0,0.806,0.83,0.554,0.59,0.527,0.469,0.304,0.459,0.428,0.338,0.513
"857","DC:ADAM17_T:ITGB1",0.355,0.33,0.45,0.926,0,0.44,0.392,0.271,0.351,0.534,0.283,0.559,0.516
"858","Gran:ADAM17_T:ITGB1",0.491,0.37,0.568,0.882,0.528,0.482,0.567,0.308,0.344,0.512,0.281,0.592,0.546
"859","HSPC:ADAM17_T:ITGB1",0.411,0.233,0.501,1.076,0.59,0.519,0.419,0.249,0.308,0.519,0.266,0.572,0.518
"860","Mono:ADAM17_T:ITGB1",0.574,0.425,0.643,0.962,0.504,0.652,0.532,0.339,0.377,0.56,0.303,0.638,0.6
"861","Gran:ADAM17_Mono:MET",0,0,0,0,0.258,0,0,0,0,0,0,0,0
"862","HSPC:ADAM17_Mono:MET",0,0,0,0,0.319,0,0,0,0,0,0,0,0
"863","Mono:ADAM17_Mono:MET",0,0,0,0,0.233,0,0,0,0,0,0,0,0
"864","DC:ADAM17_DC:ITGA5",0,0.339,0.294,0.422,0,0.188,0.45,0.245,0.205,0,0,0.14,0
"865","Gran:ADAM17_DC:ITGA5",0,0.379,0.413,0.378,0,0.23,0.626,0.283,0.198,0,0,0.173,0
"866","HSPC:ADAM17_DC:ITGA5",0,0.242,0.346,0.573,0,0.267,0.477,0.224,0.162,0,0,0.153,0
"867","Mono:ADAM17_DC:ITGA5",0,0.434,0.487,0.458,0,0.4,0.59,0.313,0.231,0,0,0.219,0
"868","DC:ADAM17_Gran:ITGA5",0.174,0.304,0.344,0.467,0,0.25,0.694,0.284,0.232,0.165,0,0,0
"869","Gran:ADAM17_Gran:ITGA5",0.31,0.344,0.462,0.424,0.487,0.292,0.87,0.321,0.225,0.143,0,0,0
"870","HSPC:ADAM17_Gran:ITGA5",0.23,0.207,0.395,0.618,0.548,0.328,0.722,0.262,0.19,0.149,0,0,0
"871","Mono:ADAM17_Gran:ITGA5",0.394,0.399,0.537,0.503,0.462,0.461,0.834,0.351,0.258,0.19,0,0,0
"872","DC:ADAM17_HSPC:ITGA5",0.135,0.275,0.332,0,0,0.174,0.322,0.183,0,0,0.152,0.127,0
"873","Gran:ADAM17_HSPC:ITGA5",0.271,0.316,0.451,0,0.298,0.216,0.498,0.22,0,0,0.151,0.16,0
"874","HSPC:ADAM17_HSPC:ITGA5",0.191,0.179,0.384,0,0.36,0.253,0.35,0.161,0,0,0.135,0.14,0
"875","Mono:ADAM17_HSPC:ITGA5",0.355,0.371,0.525,0,0.274,0.386,0.462,0.251,0,0,0.173,0.206,0
"876","DC:ADAM17_Mono:ITGA5",0.159,0.317,0.428,0.398,0,0.261,0.606,0.358,0.24,0,0.175,0,0
"877","Gran:ADAM17_Mono:ITGA5",0.295,0.357,0.546,0.354,0.33,0.303,0.782,0.395,0.232,0,0.173,0,0
"878","HSPC:ADAM17_Mono:ITGA5",0.215,0.22,0.479,0.548,0.391,0.34,0.634,0.336,0.197,0,0.158,0,0
"879","Mono:ADAM17_Mono:ITGA5",0.378,0.412,0.621,0.434,0.306,0.473,0.746,0.426,0.265,0,0.195,0,0
"880","DC:ADAM17_NK:ITGA5",0,0,0,0.357,0,0,0.291,0,0,0,0,0,0
"881","Gran:ADAM17_NK:ITGA5",0,0,0,0.313,0.278,0,0.466,0,0,0,0,0,0
"882","HSPC:ADAM17_NK:ITGA5",0,0,0,0.507,0.339,0,0.318,0,0,0,0,0,0
"883","Mono:ADAM17_NK:ITGA5",0,0,0,0.393,0.254,0,0.43,0,0,0,0,0,0
"884","DC:ADAM17_T:ITGA5",0,0,0,0,0,0,0.279,0,0,0,0,0,0
"885","Gran:ADAM17_T:ITGA5",0,0,0,0,0,0,0.455,0,0,0,0,0,0
"886","HSPC:ADAM17_T:ITGA5",0,0,0,0,0,0,0.307,0,0,0,0,0,0
"887","Mono:ADAM17_T:ITGA5",0,0,0,0,0,0,0.419,0,0,0,0,0,0
"888","DC:ADAM17_DC:IL6R",0,0.381,0.423,0.504,0,0.203,0.235,0,0.185,0.258,0.286,0.29,0.237
"889","Gran:ADAM17_DC:IL6R",0,0.421,0.541,0.461,0,0.245,0.411,0,0.178,0.237,0.284,0.323,0.268
"890","HSPC:ADAM17_DC:IL6R",0,0.284,0.474,0.655,0,0.282,0.263,0,0.142,0.243,0.269,0.303,0.24
"891","Mono:ADAM17_DC:IL6R",0,0.476,0.616,0.54,0,0.415,0.375,0,0.21,0.284,0.306,0.369,0.322
"892","DC:ADAM17_Gran:IL6R",0,0.351,0.462,0.431,0,0,0,0.215,0.201,0.383,0.435,0.349,0.431
