,ID,community,CPDB,NicheNet
1161,TIMP3,True,False,False
1162,IL15,True,True,True
1163,CCL18,True,True,False
1164,NMU,True,True,True
1165,GPER1,False,True,False
1166,DEFB4B,True,False,True
1167,HSPA4,True,False,False
1168,EPB41L1,False,True,False
1169,CEACAM6,True,True,False
1170,ITGAV,True,True,True
1171,BAG6,True,True,False
1172,HCST,True,True,False
1173,ADIPOR1,True,True,True
1174,TDGF1,True,True,True
1175,SEMA3B,True,False,True
1176,GNRHR2,False,True,False
1177,ATRN,True,False,True
1178,MCFD2,True,False,False
1179,BMP2,True,True,True
1180,IL1R2,True,True,True
1181,FGF13,True,False,True
1182,IL17RB,True,True,True
1183,EPHB1,True,True,True
1184,COL7A1,True,True,False
1185,SRD5A3,False,True,False
1186,CDON,True,True,True
1187,CYTL1,True,False,False
1188,FTH1,False,True,False
1189,DCN,True,False,False
1190,COL15A1,False,True,False
1191,SFRP2,True,True,False
1192,BMP8B,True,True,True
1193,CCL3L1,True,True,False
1194,CD96,True,True,False
1195,RARRES1,True,False,False
1196,PSG7,True,False,False
1197,CALCR,True,True,True
1198,CCL4L2,False,True,False
1199,PLSCR4,True,False,False
1200,MFNG,True,False,False
1201,CKLF,True,False,False
1202,CHRNA7,True,True,False
1203,HLA-DRB4,True,False,False
1204,AVPR2,True,True,True
1205,SIGLEC6,True,False,False
1206,GNRHR,True,True,True
1207,CALM2,True,False,True
1208,FGF12,True,False,True
1209,COL17A1,True,True,False
1210,TLR7,True,False,False
1211,P2RY14,True,False,True
1212,PI3,True,False,False
1213,DBP,True,False,False
1214,NR0B2,True,False,False
1215,CIRBP,True,False,False
1216,HLA-DMA,False,False,True
1217,SIGLEC10,True,True,False
1218,NRSN1,True,False,False
1219,IL7R,True,True,True
1220,NPR1,True,True,True
1221,S100A12,True,False,False
1222,S1PR4,True,False,False
1223,CATSPER4,False,True,False
1224,PODXL,True,True,False
1225,CHRNA5,False,True,False
1226,PPARG,False,True,False
1227,WNT11,True,True,True
1228,TRPV6,True,False,False
1229,TRADD,True,False,False
1230,IL9,True,True,True
1231,CD320,True,False,False
1232,SEMA5B,True,False,False
1233,MXRA5,True,False,False
1234,RBP4,True,True,False
1235,IFNW1,True,True,True
1236,CCL3,True,True,True
1237,SDC3,True,False,True
1238,TNFSF13B,True,True,True
1239,COPA,False,True,True
1240,VTN,True,True,True
1241,MTMR4,True,False,False
1242,MERTK,True,True,True
1243,APELA,True,True,False
1244,TLR4,True,False,False
1245,ITGAX,True,True,True
1246,PLAUR,True,True,True
1247,TSPAN5,True,False,False
1248,OPRL1,True,True,True
1249,COL27A1,False,True,False
1250,GPR35,True,True,False
1251,CCL4,True,True,True
1252,AVPR1A,True,True,True
1253,BPI,True,False,False
1254,IL13RA2,True,True,True
1255,ITGB4,True,True,True
1256,HSD17B6,False,True,False
1257,RYR1,True,False,False
1258,TIE1,True,False,True
1259,IL17RC,True,True,True
1260,CHRNA4,True,True,False
1261,CD19,True,False,False
1262,CD160,True,True,False
1263,NLGN4X,True,False,False
1264,WNT7A,True,True,True
1265,PLXNB2,True,True,True
1266,RTN4RL1,True,False,False
1267,STX4,True,False,False
1268,CD247,True,False,False
1269,APLNR,True,True,True
1270,IL15RA,True,True,True
1271,KIR2DS1,True,False,False
1272,L1CAM,True,True,True
1273,FCRL1,True,False,False
1274,ADIPOR2,True,True,True
1275,NCAN,True,False,False
1276,MYOC,True,False,False
1277,WNT5A,True,True,True
1278,CCL27,True,True,True
1279,AMELX,True,False,False
1280,OGN,False,True,False
1281,FGF23,True,True,True
1282,FGFR2,True,True,True
1283,GRIN2D,True,True,False
1284,PKM,True,False,False
1285,BGN,True,False,False
1286,ETV5,True,False,False
1287,COL2A1,True,True,True
1288,LRIG1,True,False,False
1289,MSTN,True,True,False
1290,IGDCC3,True,False,False
1291,CCR6,True,True,True
1292,ALKAL1,True,False,False
1293,ROBO4,True,False,True
1294,PTPRC,True,True,True
1295,OR1G1,True,False,False
1296,EGFR,True,True,True
1297,COLEC12,False,True,False
1298,LDLR,True,True,True
1299,CALML3,True,False,False
1300,ADAMTS3,True,False,False
1301,IL3RA,True,True,True
1302,FAM213B,False,True,False
1303,LRRC4,True,False,True
1304,DLL4,True,True,True
1305,CSF1,True,True,True
1306,KCNJ15,True,False,False
1307,CHRNB2,True,True,False
1308,SRD5A1,False,True,False
1309,GP9,True,False,True
1310,SERPINE1,True,False,True
1311,APLN,True,True,True
1312,IL36G,True,True,False
1313,CCL21,True,True,True
1314,DIO3,False,True,False
1315,GAS6,True,True,True
1316,IGF1R,True,True,True
1317,TRPM2,True,False,False
1318,BMP6,True,True,True
1319,C4A,True,True,False
1320,GPR135,True,False,True
1321,CD6,True,True,True
1322,PTPRR,False,True,False
1323,SIGLEC8,True,False,False
1324,CEACAM1,True,True,False
1325,LIPC,True,False,False
1326,PTH2R,True,True,True
1327,RNASET2,False,True,False
1328,FGG,True,True,False
1329,CDH1,True,True,True
1330,PLTP,True,False,False
1331,HP,True,False,False
1332,VDR,False,True,False
1333,AREG,True,True,True
1334,CD276,False,True,False
1335,ALDH1A2,False,True,False
1336,IL6,True,True,True
1337,PROCR,True,True,True
1338,WNT3A,True,True,True
1339,TACR2,True,True,True
1340,FZD6,True,True,True
1341,COL4A4,True,True,False
1342,GPR101,False,True,False
1343,CELSR1,True,False,False
1344,NPNT,True,False,True
1345,CXCL10,True,True,True
1346,CLEC3A,True,False,False
1347,CYP3A4,False,True,False
1348,CXCL8,True,True,True
1349,SDC2,True,False,True
1350,CSH1,True,False,True
1351,STRA6,True,True,False
1352,GPR55,False,True,False
1353,TREM2,True,True,False
1354,NPPA,True,True,True
1355,FSTL1,True,False,False
1356,COL5A3,True,True,True
1357,FZD3,True,True,True
1358,TACR1,True,True,True
1359,CNTN3,True,False,False
1360,CXCL12,True,True,True
1361,TRPV1,True,False,False
1362,LRP6,True,True,True
1363,MYLK2,True,False,True
1364,NPY1R,True,True,True
1365,GLP1R,True,True,True
1366,APOBR,False,True,False
1367,GNAS,True,False,False
1368,LTB4R,False,True,False
1369,IL5RA,True,True,True
1370,CNTNAP2,True,False,True
1371,ADRA1D,False,True,False
1372,GRPR,True,True,True
1373,GP6,True,False,True
1374,LILRB2,True,True,False
1375,IGF1,True,True,True
1376,MPIG6B,True,False,False
1377,CCL23,True,True,True
