,ID,community,CPDB,NicheNet
1932,IL22RA1,True,True,True
1933,ROR1,True,True,True
1934,PCDHB3,True,False,True
1935,SIGLEC15,True,True,False
1936,KIR2DS3,True,False,False
1937,TLR1,True,False,True
1938,XCR1,True,True,True
1939,IZUMO1,True,False,False
1940,SFRP5,True,True,False
1941,S100A4,True,False,False
1942,ADORA2B,True,True,True
1943,GABRA3,False,False,True
1944,RPSA,True,False,True
1945,GIP,True,True,True
1946,GRP,True,True,True
1947,CD8B2,True,False,False
1948,MT-RNR2,True,True,False
1949,PRSS1,True,False,False
1950,LTBR,True,True,True
1951,GLYCAM1,True,False,False
1952,CD5L,True,False,False
1953,HLA-DRA,True,False,True
1954,HSD17B6,False,True,False
1955,IGSF5,True,False,False
1956,CHRNB3,True,True,False
1957,FZD4,True,True,True
1958,LAMB1,True,False,True
1959,IGDCC3,True,False,False
1960,DCBLD2,True,False,False
1961,FADD,True,False,False
1962,FCRL6,True,False,False
1963,PIK3CB,False,False,True
1964,COMP,True,False,True
1965,COL16A1,True,True,False
1966,NTN1,True,True,True
1967,LRP3,True,False,False
1968,DLG3,False,False,True
1969,HCRTR2,True,True,True
1970,CAV1,True,False,False
1971,IL31RA,True,False,True
1972,HSD17B12,False,True,False
1973,TPSG1,True,False,False
1974,CRTAM,True,True,True
1975,FZD8,True,True,True
1976,SST,True,True,True
1977,IGF2,True,True,True
1978,IL20RB,True,True,True
1979,KL,True,True,True
1980,LRFN3,True,False,False
1981,NRCAM,True,False,True
1982,SCN4A,True,False,False
1983,CADM1,True,True,True
1984,CTSG,True,False,True
1985,TSPAN12,True,False,False
1986,IAPP,True,True,True
1987,EDN1,True,False,True
1988,PCDHA8,False,False,True
1989,HDC,True,True,True
1990,MMP1,True,False,False
1991,RPS19,True,True,True
1992,ACVRL1,True,True,True
1993,PDCD2,True,False,False
1994,LGI1,True,False,False
1995,TNFSF13,True,True,True
1996,TIE1,True,False,True
1997,CLDN14,True,False,False
1998,SLITRK3,True,False,False
1999,FLRT1,True,False,False
2000,CD3D,True,False,True
2001,GSTO1,True,False,False
2002,CA2,True,False,False
2003,SYT1,True,False,False
2004,SHBG,True,False,False
2005,FCAR,True,False,False
2006,HTR1A,True,True,True
2007,P2RY4,False,False,True
2008,FAM187A,True,False,False
2009,VCL,True,False,False
2010,NPFFR1,True,True,True
2011,NPY2R,True,True,True
2012,SSTR1,True,True,True
2013,CCR9,True,True,True
2014,MOG,True,False,False
2015,TLR3,True,False,False
2016,TRPV5,True,False,False
2017,IL2RG,True,True,True
2018,FGF7,True,True,True
2019,MRAP,True,False,False
2020,GDF6,True,True,True
2021,TRAM1,False,False,True
2022,NPY6R,True,False,False
2023,ALKAL1,True,False,False
2024,CHRND,True,False,False
2025,CHRM1,True,True,True
2026,PTPRZ1,True,True,True
2027,CRHR2,True,True,True
2028,DDR2,True,False,True
2029,ITGA8,True,True,True
2030,MMP24,True,False,False
2031,PCDHB15,False,False,True
2032,HAPLN1,True,False,False
2033,CD3G,True,False,True
2034,COL24A1,False,True,False
2035,SEMA3E,True,True,True
2036,CD19,True,False,False
2037,RGMA,True,False,True
2038,COL4A2,True,True,False
2039,NCR3LG1,True,True,False
2040,UCN,True,True,True
2041,FGF12,True,False,True
2042,KNG1,True,True,True
2043,F3,True,False,True
2044,SSTR3,True,True,True
2045,ST6GAL1,True,False,False
2046,ITGA10,True,True,True
2047,TFRC,True,True,True
2048,CEACAM3,True,False,False
2049,NTN4,True,True,True
2050,SLC44A5,True,False,False
2051,LCTL,True,False,False
2052,GRM1,True,False,True
2053,CHGB,False,False,True
2054,PRSS23,True,False,False
2055,AKR1C3,False,True,False
2056,PCDHA7,False,False,True
2057,GPR183,False,False,True
2058,CCL23,True,True,True
2059,ROR2,True,True,True
2060,PPY,True,True,True
2061,CYTL1,True,False,False
2062,NLGN2,True,False,True
2063,CCN6,True,False,False
2064,DSG1,True,True,True
2065,THPO,True,True,True
2066,NPBWR2,True,True,True
2067,PDLIM3,True,False,False
2068,LCN2,True,True,False
2069,TMED5,True,False,False
2070,CATSPERD,False,True,False
2071,WNT11,True,True,True
2072,GABRA4,False,False,True
2073,LAMC3,True,False,True
2074,CYR61,False,False,True
2075,SORT1,True,True,True
2076,IL1F10,True,True,True
2077,C1orf194,True,False,False
2078,SPINT1,True,False,False
2079,TOR2A,True,False,False
2080,IL5,True,True,True
2081,IL33,True,True,True
2082,PSAP,True,True,True
2083,MRGPRX4,True,False,False
2084,INSR,True,True,True
2085,MGLL,True,False,False
2086,ERVH48-1,False,True,False
2087,SDC4,True,False,True
2088,IFNA8,True,True,True
2089,IGSF9B,True,False,False
2090,ADGRL1,True,True,True
2091,FABP5,True,False,False
2092,IL17A,True,True,True
2093,TIMD4,True,False,False
2094,APOE,True,True,True
2095,IMPG2,True,False,False
2096,C5AR2,True,True,True
2097,NSMF,False,True,False
2098,PLSCR1,True,False,False
2099,PLXNC1,True,True,True
2100,TNFRSF10D,True,True,True
2101,MUC7,True,False,False
2102,IFITM1,True,False,False
2103,YBX1,True,False,False
2104,BAMBI,True,False,True
2105,ACVR1,True,True,True
2106,AZGP1,True,False,False
2107,CCL13,True,True,True
2108,TRPC5,True,False,False
2109,GPR176,False,False,True
2110,TNXB,True,False,False
2111,IGKV1-16,True,False,False
2112,CLMP,True,False,False
2113,ARTN,True,True,True
2114,PIGR,True,False,True
2115,SLC16A4,True,False,False
2116,RPH3A,True,False,False
2117,ADRA1D,False,True,True
2118,RHO,False,False,True
2119,LILRB5,True,False,False
2120,GPR150,False,False,True
2121,TPO,True,True,False
2122,PTH2R,True,True,True
2123,DPEP1,False,True,False
2124,DPEP3,False,True,False
2125,GPC5,True,False,False
2126,EPHA3,True,True,True
2127,TRAF3,True,False,False
2128,SELL,True,True,True
2129,FGF21,True,True,True
2130,AMN,False,True,False
2131,GPR26,True,False,False
2132,PTPRG,True,False,True
2133,PTGES3,False,True,False
2134,SHANK1,True,False,False
2135,FSHR,True,True,True
2136,FZD6,True,True,True
2137,CNTNAP1,True,False,True
2138,WNT9A,True,True,True
2139,CDH11,True,False,True
2140,COL20A1,False,True,False
2141,GABRA1,False,False,True
2142,APOC2,True,False,False
2143,CSF2RB,True,True,True
2144,CCR5,True,True,True
2145,CD96,True,True,False
2146,PTK2B,False,False,True
2147,ACVR1C,True,True,True
2148,SELE,True,True,True
2149,CXCL10,True,True,True
2150,CD99,True,True,True
2151,DLK1,True,True,True
2152,TAS2R4,False,False,True
2153,AVPR2,True,True,True
2154,ADGRA3,True,False,False
2155,CNTFR,True,True,True
2156,RRBP1,False,False,True
2157,LAMA1,True,False,True
2158,ISLR2,True,False,False
2159,ASIC3,True,False,False
2160,PTGES,False,True,False
2161,C4B,True,False,False
2162,COL21A1,False,True,False
2163,BTLA,True,True,True
2164,IL13RA1,True,True,True
2165,DMP1,True,False,False
2166,BTNL8,True,False,False
2167,CD27,True,True,True
2168,SIGLEC1,True,True,True
2169,GRN,True,True,True
2170,NPPC,True,True,True
2171,EPCAM,True,False,False
2172,SMAD3,True,False,False
2173,CXCR3,True,True,True
2174,SPACA6,True,False,False
2175,CXCR6,True,True,True
2176,KRT1,False,False,True
2177,ALDH1A3,False,True,False
2178,SIGLEC9,True,False,False
2179,COL11A2,True,True,False
2180,EPHB4,True,True,True
2181,HCST,True,True,False
2182,GPR39,True,False,True
2183,RXRG,False,True,False
2184,MUC15,True,False,False
2185,CD47,True,True,True
2186,ASGR1,True,False,True
2187,FLT4,True,True,True
2188,TNFRSF19,True,False,True
2189,PCDH15,False,False,True
2190,P2RY10,False,False,True
2191,COL8A1,True,True,False
2192,ERAP1,True,False,True
2193,ZYX,True,False,False
2194,DAG1,True,True,True
2195,CD8A,True,True,True
2196,MMRN2,True,False,False
2197,GPR42,True,True,False
2198,EPHA8,True,True,True
2199,JAK1,True,False,False
2200,TP53,True,False,False
2201,NMUR1,True,True,True
2202,KIR3DL2,True,True,True
2203,NBL1,True,False,False
2204,ITPR1,False,False,True
2205,ALCAM,True,True,True
2206,TNFRSF8,True,True,True
2207,PAM,True,False,False
2208,AMBN,True,False,False
2209,NODAL,True,True,True
2210,KLRK1,True,True,True
2211,TREM2,True,True,True
2212,AQP6,True,False,False
2213,GAL,True,True,True
2214,IGSF3,True,False,False
2215,SDC2,True,False,True
2216,NR1I2,False,True,False
2217,BCAN,True,False,False
2218,CLEC11A,True,False,True
2219,IFNW1,True,True,True
2220,CCL24,True,True,True
2221,SCGB3A2,True,False,False
2222,MBL2,True,False,False
2223,ADRA2B,True,True,True
2224,KCNH1,False,False,True
2225,ANTXR1,True,True,True
2226,KISS1R,True,True,True
2227,PSG9,True,False,False
2228,COL9A3,True,True,False
2229,HTR5A,True,True,True
2230,NCR1,True,False,False
2231,PCDHA5,False,False,True
2232,MPIG6B,True,False,False
2233,CNTN3,True,False,False
2234,INHBE,True,True,True
2235,IFNL4,True,False,False
2236,TGFA,True,True,True
2237,KISS1,True,True,True
2238,CLEC2L,True,False,False
2239,LIPA,False,True,False
2240,KCNN4,True,False,False
2241,LTK,True,False,False
2242,COL1A1,True,True,True
2243,AGT,True,True,True
2244,SCARF1,True,False,True
2245,LPP,True,False,False
2246,SULT1A1,False,True,False
2247,DCLK3,True,False,False
2248,LRRC4B,True,False,True
2249,CCL16,True,True,True
2250,DCC,True,True,True
2251,TSPAN15,True,False,False
2252,LRFN2,True,False,False
2253,BST2,True,True,False
2254,GALR2,True,True,True
2255,S1PR2,True,True,True
2256,CYP19A1,False,True,False
2257,MAGED1,True,False,False
2258,GABRA2,False,False,True
2259,GRM7,True,False,True
2260,SRGN,True,False,False
2261,MPZL2,True,False,False
2262,VAPA,True,False,False
2263,LGR6,True,True,True
2264,CCR1,True,True,True
2265,ERBB2,True,True,True
2266,MDK,True,True,True
2267,WNT5B,True,True,False
2268,RETN,True,True,False
2269,ACKR1,True,True,True
2270,HSPG2,True,False,True
2271,SV2C,True,False,True
2272,IL7,True,True,True
2273,CCL11,True,True,True
2274,EPHB3,True,True,True
2275,TFPI,True,False,True
2276,IFNA4,True,True,True
2277,LY6G6F,True,False,False
2278,CDH9,True,False,True
2279,ADCY7,True,False,False
2280,ITGAM,True,True,True
2281,EFNA5,True,True,True
2282,SCTR,True,True,True
2283,DLL3,True,True,True
2284,KLRC3,True,True,False
2285,LILRB4,True,True,False
2286,ANGPTL3,True,False,True
2287,INSL3,True,True,True
2288,SPON1,True,False,False
2289,SPINK1,True,False,False
2290,ANGPTL6,True,False,False
2291,NELL2,True,True,False
2292,GAS6,True,True,True
2293,LINGO4,True,False,False
2294,YIF1A,True,False,False
2295,CEACAM4,True,False,False
2296,CNTN1,True,True,True
2297,AGRP,True,True,True
2298,PTH,True,True,True
2299,BMP5,True,True,True
2300,SLITRK5,True,False,False
2301,NECTIN1,True,True,True
2302,LGI2,True,False,False
