,ID,community,CPDB,NicheNet
166,EFNB3_EPHB3,True,True,True
167,L1CAM_ITGAV,True,True,True
168,ADM_DCLK3,True,False,False
169,WNT6_CER1,False,True,False
170,ACVR2B_ACVR1B,True,False,False
171,PDGFC_PDGFRA,True,True,True
172,WNT1_RYK,True,True,True
173,GNAI2_S1PR1,True,False,False
174,OSM_IL6ST,True,True,True
175,GDF3_ACVR2B,True,True,False
176,PSAP_AR,True,False,False
177,FGF11_FGFR2,True,False,True
178,PDGFA_PDGFRA,True,True,True
179,COPA_CD74,True,True,False
180,IL6R_IL6ST,True,False,False
181,VCAN_SELP,True,False,False
182,COL14A1_ITGA2,False,True,False
183,ADAM10_IL6R,True,False,False
184,NECTIN3_PVR,True,True,False
185,WIF1_WNT11,False,True,False
186,EGFR_NRG1,False,True,False
187,LILRB2_HLA-G,False,True,False
188,IL6_F3,True,False,False
189,CALM1_ADCYAP1R1,True,False,True
190,PDGFB_PDGFRB,True,True,True
191,WNT8A_LRP6,True,True,True
192,ADAM10_TSPAN14,True,False,False
193,IL16_CCR5,True,False,False
194,TGFB2_TGFBR1,True,True,True
195,COL4A2_ITGB5,True,False,False
196,CCL21_CCR7,True,True,True
197,FLT4_KDR,True,False,False
198,IZUMO1_CD9,True,False,False
199,ZP3_MERTK,True,False,True
200,CTHRC1_FZD6,True,False,False
201,ANXA1_FPR3,True,True,True
202,APOB_APOBR,False,True,False
203,LAMA1_GPC1,True,False,True
204,MDK_SORL1,True,True,False
205,AMH_EGFR,True,False,True
206,WIF1_WNT4,True,True,False
207,ITGB1_VCAM1,True,False,True
208,SERPINC1_GPC1,True,False,False
209,LPL_VLDLR,True,False,False
210,WNT2_FRZB,False,True,False
211,WNT1_FZD7,True,True,True
212,SFRP5_WNT9B,True,True,False
213,WNT10A_FZD7,True,True,False
214,GDF2_ENG,True,False,False
215,IL1B_SIGIRR,True,False,False
216,NRP1_PLXNA1,True,False,False
217,LPA_LPAR1,True,False,False
218,KITLG_EPOR,True,True,True
219,INHBB_ACVR1C,True,True,True
220,CIRBP_TREM1,True,False,False
221,HLA-C_CD3G,True,False,False
222,SPP1_ITGA5,True,False,True
223,SPP1_ITGB3,True,True,True
224,COL4A6_ITGA1,True,True,False
225,LGALS3_MERTK,False,True,False
226,NTN3_NEO1,True,False,True
227,NFASC_CNTN1,False,False,True
228,WNT2B_SFRP5,False,True,False
229,TDGF1_GPC1,True,False,True
230,FBLN1_ITGB1,True,False,False
