,ID,community,CPDB,NicheNet
169,BSG_NXNL1,False,True,False
170,ITGA4_PLAUR,False,True,False
171,HLA-E_KLRC3,True,True,False
172,LAMB2_ITGA7,True,False,True
173,ITGA6_CD81,True,False,False
174,PTHLH_PTGER4,False,False,True
175,CRH_RAMP3,True,False,True
176,PDYN_OPRM1,True,True,True
177,CCL27_TAS2R60,False,False,True
178,TAC3_CCKBR,False,False,True
179,IL23A_ESR2,False,False,True
180,FSTL5_CD86,True,False,False
181,GHRH_GPR84,True,False,True
182,LEFTY1_BMP4,True,False,False
183,XCL1_P2RY2,False,False,True
184,PTPRF_CDH1,False,False,True
185,WNT9A_PORCN,True,False,False
186,CD99_EPHA2,False,False,True
187,DDC_HTR3D,False,True,False
188,WNT7B_FZD9,True,True,False
189,EPHA2_FGFR3,True,False,False
190,AVP_CD4,False,False,True
191,WNT3_CER1,False,True,False
192,PPBP_RXFP3,False,False,True
193,MICA_LRRTM2,True,False,False
194,ANXA1_CXCR2,False,False,True
195,AVP_GPR20,True,False,True
196,IAPP_GIPR,False,False,True
197,CXCL9_ADRA2A,True,False,True
198,DSPP_ITGB6,True,False,False
199,CCL28_CCR5,False,False,True
200,CXCL13_OPRD1,True,False,True
201,UBB_TLR4,True,False,False
202,CCL19_GPR18,False,False,True
203,COL18A1_ITGB1,True,True,True
204,FGF1_FGFR3,True,True,True
205,BMP4_ACVR1,True,False,True
206,CXCL10_CXCR3,True,True,True
207,ITGB4_ERBB3,True,False,False
208,C3_SSTR2,False,False,True
209,APOB_SDC3,False,False,True
210,PTH2_MC3R,False,False,True
211,CCL16_GRM7,True,False,False
212,GNAS_ADCY1,True,False,False
213,PSPN_NCAM1,False,False,True
214,MICA_PRTG,True,False,False
215,PVR_NECTIN4,True,False,False
216,AVP_GPR45,False,False,True
217,ADM2_RHO,False,False,True
218,ITGAX_ITGB2,False,True,False
219,COL2A1_ITGA11,True,True,True
220,CADM1_ITGB4,False,False,True
221,IL4_IL2RG,True,True,True
222,PLXNB1_ERBB2,True,False,False
223,EDN1_TACR3,False,False,True
224,AVP_TRHR,False,False,True
225,APLN_TAS2R7,False,False,True
226,WNT7B_FZD6,True,True,False
227,CXCL10_MCHR1,False,False,True
228,PROK2_PROKR2,True,True,True
229,WNT4_P2RX4,False,False,True
230,CCL21_GPR55,False,False,True
231,TYRO3_HAVCR1,True,False,False
232,GCG_CYSLTR1,False,False,True
233,C3_ADRA2A,True,False,False
234,CCL21_OPRK1,False,False,True
235,CXCL13_TAS2R41,False,False,True
236,PPBP_HTR1D,False,False,True
237,PNOC_TAS2R41,False,False,True
238,APP_CXCR4,False,False,True
239,IGFBP1_IGFL3,True,False,False
240,CCL3L3_ACKR4,False,False,True
241,TIGIT_NECTIN3,False,True,True
242,HBEGF_EGFR,True,True,True
243,WNT10A_FZD5,True,True,False
244,FGFR3_LRRTM2,True,False,False
245,IL13_IL2RG,True,False,True
246,ADRA2A_GNAI2,True,False,False
247,FGFR2_ROS1,True,True,False
248,PPBP_C3AR1,False,False,True
249,IL13_VCAM1,False,False,True
250,CATSPER3_HSD3B1,False,True,False
251,C3_ACKR3,False,False,True
252,UTS2B_PTGFR,False,False,True
253,ALDH1A3_RXRG,False,True,False
254,GSTM2_RYR2,True,False,False
255,CXCL10_GRM7,True,False,True
256,CCL20_CCR6,True,True,True
257,ITIH2_FCER1A,True,False,False
258,ITGA4_ITGB7,False,False,True
259,FGF1_SDC2,False,False,True
260,CCL28_LPAR1,False,False,True
261,AMELX_LAMP1,True,False,False
262,DKK2_WNT8A,True,False,False
263,IL10RB_IFNLR1,True,False,False
264,CCL20_TAS2R3,False,False,True
265,PCDH15_DLG4,False,False,True
266,EDN1_CYSLTR1,False,False,True
267,NT5E_FCRL1,True,False,False
268,S100A4_CCR5,True,False,False
269,SERPINF1_WNT8B,True,False,False
270,CORT_TAS2R41,False,False,True
271,EDN2_NTSR1,False,False,True
272,GAL_TAS2R40,False,False,True
273,INHBA_ACVR1C,True,True,True
274,PTHLH_TSHR,True,False,True
275,WNT6_FZD5,True,True,False
276,COL20A1_ITGA2,False,True,False
277,AGT_HCAR2,False,False,True
278,GREM1_BMP6,True,False,False
279,SI_ART1,True,False,False
280,COL1A1_ITGA9,True,False,True
281,EFNA4_EPHA2,True,True,True
282,NECTIN2_PVR,True,False,False
283,UTS2B_NTSR2,False,False,True
284,CXCL13_ADRA2B,False,False,True
285,GCG_GPR176,False,False,True
