"","interaction_ID","AML-0024","AML-0160","AML-0693","AML-1371","AML-2123","AML-3133","AML-4340","healthy-1","healthy-2","healthy-3","healthy-4","healthy-4003","healthy-5"
"2143","T:SPON2_B:ITGB1",0.0223522457707026,NA,NA,0.0223522457707026,0.0223522457707026,NA,0.0223522457707026,NA,NA,NA,NA,0.0223522457707026,NA
"2144","T:SPON2_B:ITGB2",0.414630003097736,NA,NA,0.414630003097736,0.414630003097736,NA,0.414630003097736,NA,NA,NA,NA,NA,NA
"2145","T:SPTAN1_B:PTPRA",0.317299417095762,NA,0.317299417095762,0.317299417095762,0.317299417095762,0.317299417095762,0.317299417095762,0.317299417095762,0.317299417095762,0.317299417095762,0.317299417095762,0.317299417095762,NA
"2146","T:TGFB1_B:CXCR4",0.323133947106378,0.323133947106378,0.323133947106378,0.323133947106378,0.323133947106378,0.323133947106378,0.323133947106378,0.323133947106378,0.323133947106378,0.323133947106378,0.323133947106378,0.323133947106378,0.323133947106378
"2147","T:TGFB1_B:ITGB1",0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,0.269601733658924,NA,0.269601733658924,0.269601733658924,NA,0.269601733658924,0.269601733658924,0.269601733658924,NA
"2148","T:THBS1_B:CD47",2.44138011171777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149","T:THBS1_B:ITGA4",0.596429289803071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150","T:TIMP1_B:CD63",2.32384039977801,2.32384039977801,NA,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,2.32384039977801,NA
"2151","T:TNF_B:VSIR",0.501136039041058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152","T:VCAN_B:CD44",0.886937214753979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153","T:VCAN_B:ITGA4",0.590814995009749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154","T:VCAN_B:SELL",1.15583494855921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155","T:VCAN_B:TLR1",2.1385901702284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156","NK:AGTRAP_B:RACK1",0.381203279074842,NA,NA,0.381203279074842,NA,NA,0.381203279074842,NA,NA,0.381203279074842,0.381203279074842,0.381203279074842,0.381203279074842
"2157","NK:CALM1_B:PTPRA",0.776761173675492,NA,0.776761173675492,0.776761173675492,0.776761173675492,0.776761173675492,0.776761173675492,0.776761173675492,0.776761173675492,0.776761173675492,0.776761173675492,0.776761173675492,NA
"2158","NK:CALM1_B:SELL",0.511073239463762,NA,0.511073239463762,0.511073239463762,0.511073239463762,NA,NA,NA,NA,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762
"2159","NK:CALM2_B:SELL",0.511073239463762,NA,0.511073239463762,0.511073239463762,0.511073239463762,NA,NA,NA,NA,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762
"2160","NK:CALM3_B:SELL",0.511073239463762,NA,0.511073239463762,NA,0.511073239463762,NA,NA,NA,NA,0.511073239463762,0.511073239463762,0.511073239463762,0.511073239463762
"2161","NK:CD160_B:TNFRSF14",1.19711405665752,NA,NA,1.19711405665752,1.19711405665752,1.19711405665752,1.19711405665752,NA,NA,1.19711405665752,1.19711405665752,1.19711405665752,1.19711405665752
"2162","NK:CD2_B:CD53",0.378640994601262,NA,0.378640994601262,NA,0.378640994601262,NA,NA,NA,NA,0.378640994601262,NA,NA,0.378640994601262
"2163","NK:CD74_B:CXCR4",0.108383675299001,NA,NA,NA,NA,NA,NA,NA,NA,0.108383675299001,NA,0.108383675299001,0.108383675299001
"2164","NK:COL6A2_B:CD44",0.149167973237167,NA,NA,0.149167973237167,NA,0.149167973237167,0.149167973237167,NA,NA,NA,NA,NA,NA
"2165","NK:COL6A2_B:ITGB1",0.310713759928758,NA,NA,0.310713759928758,NA,NA,0.310713759928758,NA,NA,NA,NA,NA,NA
"2166","NK:CXCL8_B:CD79A",0.772445802217764,NA,0.772445802217764,0.772445802217764,0.772445802217764,0.772445802217764,0.772445802217764,NA,NA,NA,NA,NA,NA
"2167","NK:GNAI2_B:ADCY7",1.54598808480136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168","NK:GNAS_B:ADCY7",1.70068116434909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169","NK:HLA-A_B:APLP2",1.33011476711337,NA,1.33011476711337,1.33011476711337,1.33011476711337,1.33011476711337,1.33011476711337,1.33011476711337,1.33011476711337,1.33011476711337,1.33011476711337,1.33011476711337,1.33011476711337
"2170","NK:HLA-B_B:CANX",0.721380986001722,NA,0.721380986001722,0.721380986001722,0.721380986001722,0.721380986001722,0.721380986001722,0.721380986001722,0.721380986001722,0.721380986001722,0.721380986001722,0.721380986001722,0.721380986001722
"2171","NK:HLA-C_B:CD53",0.241446740570808,NA,0.241446740570808,NA,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,NA,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808
"2172","NK:HLA-C_B:CD81",0.179583063278389,NA,0.179583063278389,NA,0.179583063278389,0.179583063278389,0.179583063278389,0.179583063278389,0.179583063278389,0.179583063278389,0.179583063278389,0.179583063278389,0.179583063278389
"2173","NK:HLA-DRA_B:CD19",0.179583063278389,NA,NA,0.179583063278389,NA,NA,NA,NA,0.179583063278389,0.179583063278389,0.179583063278389,0.179583063278389,NA
"2174","NK:HLA-DRA_B:CD37",0.326702857633529,NA,0.326702857633529,0.326702857633529,0.326702857633529,0.326702857633529,NA,0.326702857633529,0.326702857633529,0.326702857633529,0.326702857633529,0.326702857633529,0.326702857633529
"2175","NK:HLA-DRA_B:CD53",0.241446740570808,NA,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808,NA,0.241446740570808,NA,0.241446740570808,0.241446740570808,0.241446740570808,0.241446740570808
"2176","NK:HLA-DRA_B:CD63",0.378640994601262,NA,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,NA,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262,0.378640994601262
