id_gene,ensembl,gene_name,hgnc_symbol,protein_id
1517,ENSG00000159958,TNFRSF13C,TNFRSF13C,1103
1518,ENSG00000157873,TNFRSF14,TNFRSF14,1068
1519,ENSG00000273936,TNFRSF14,TNFRSF14,1068
1520,ENSG00000048462,TNFRSF17,TNFRSF17,817
1521,ENSG00000186891,TNFRSF18,TNFRSF18,1273
1522,ENSG00000067182,TNFRSF1A,TNFRSF1A,443
1523,ENSG00000028137,TNFRSF1B,TNFRSF1B,453
1524,ENSG00000146072,TNFRSF21,TNFRSF21,106
1525,ENSG00000215788,TNFRSF25,TNFRSF25,1069
1526,ENSG00000186827,TNFRSF4,TNFRSF4,680
1527,ENSG00000243509,TNFRSF6B,TNFRSF6B,126
1528,ENSG00000120949,TNFRSF8,TNFRSF8,548
1529,ENSG00000049249,TNFRSF9,TNFRSF9,838
1530,ENSG00000121858,TNFSF10,TNFSF10,732
1531,ENSG00000120659,TNFSF11,TNFSF11,45
1532,ENSG00000239697,TNFSF12,TNFSF12,72
1533,ENSG00000161955,TNFSF13,TNFSF13,111
1534,ENSG00000102524,TNFSF13B,TNFSF13B,1266
1535,ENSG00000125735,TNFSF14,TNFSF14,74
1536,ENSG00000181634,TNFSF15,TNFSF15,118
1537,ENSG00000120337,TNFSF18,TNFSF18,1258
1538,ENSG00000117586,TNFSF4,TNFSF4,498
1539,ENSG00000106952,TNFSF8,TNFSF8,601
1540,ENSG00000125657,TNFSF9,TNFSF9,661
1541,ENSG00000277603,TPO,TPO,266
1542,ENSG00000115705,TPO,TPO,266
1543,ENSG00000095970,TREM2,TREM2,1210
1544,ENSG00000112195,TREML2,TREML2,953
1545,ENSG00000170893,TRH,TRH,456
1546,ENSG00000174417,TRHR,TRHR,610
1547,ENSG00000134200,TSHB,TSHB,165
1548,ENSG00000165409,TSHR,TSHR,413
1549,ENSG00000145777,TSLP,TSLP,1072
1550,ENSG00000118271,TTR,TTR,211
1551,ENSG00000112041,TULP1,TULP1,26
1552,ENSG00000077498,TYR,TYR,386
1553,ENSG00000092445,TYRO3,TYRO3,835
1554,ENSG00000011600,TYROBP,TYROBP,79
1555,ENSG00000154127,UBASH3B,UBASH3B,1047
1556,ENSG00000163794,UCN,UCN,765
1557,ENSG00000145040,UCN2,UCN2,1104
1558,ENSG00000178473,UCN3,UCN3,1074
1559,ENSG00000111981,ULBP1,ULBP1,1139
1560,ENSG00000131015,ULBP2,ULBP2,1138
1561,ENSG00000131019,ULBP3,ULBP3,1137
1562,ENSG00000113763,UNC5A,UNC5A,988
1563,ENSG00000107731,UNC5B,UNC5B,1014
1564,ENSG00000182168,UNC5C,UNC5C,119
1565,ENSG00000156687,UNC5D,UNC5D,981
1566,ENSG00000049247,UTS2,UTS2,125
1567,ENSG00000188958,UTS2B,UTS2B,990
1568,ENSG00000181408,UTS2R,UTS2R,1247
1569,ENSG00000162692,VCAM1,VCAM1,442
1570,ENSG00000111424,VDR,VDR,348
1571,ENSG00000112715,VEGFA,VEGFA,400
1572,ENSG00000173511,VEGFB,VEGFB,722
1573,ENSG00000150630,VEGFC,VEGFC,723
1574,ENSG00000165197,VEGFD,VEGFD,80
1575,ENSG00000128564,VGF,VGF,60
1576,ENSG00000146469,VIP,VIP,175
1577,ENSG00000114812,VIPR1,VIPR1,590
1578,ENSG00000106018,VIPR2,VIPR2,663
1579,ENSG00000147852,VLDLR,VLDLR,805
1580,ENSG00000107738,VSIR,VSIR,1164
1581,ENSG00000275577,VSTM1,VSTM1,975
1582,ENSG00000274887,VSTM1,VSTM1,975
1583,ENSG00000277607,VSTM1,VSTM1,975
1584,ENSG00000276363,VSTM1,VSTM1,975
1585,ENSG00000276159,VSTM1,VSTM1,975
1586,ENSG00000276066,VSTM1,VSTM1,975
1587,ENSG00000189068,VSTM1,VSTM1,975
1588,ENSG00000275962,VSTM1,VSTM1,975
1589,ENSG00000275330,VSTM1,VSTM1,975
1590,ENSG00000274953,VSTM1,VSTM1,975
1591,ENSG00000109072,VTN,VTN,222
1592,ENSG00000110799,VWF,VWF,233
1593,ENSG00000156076,WIF1,WIF1,1274
1594,ENSG00000112761,WISP3,WISP3,122
1595,ENSG00000125084,WNT1,WNT1,235
1596,ENSG00000135925,WNT10A,WNT10A,1146
1597,ENSG00000085741,WNT11,WNT11,138
1598,ENSG00000002745,WNT16,WNT16,1235
1599,ENSG00000105989,WNT2,WNT2,308
1600,ENSG00000134245,WNT2B,WNT2B,1070
1601,ENSG00000277641,WNT3,WNT3,774
1602,ENSG00000108379,WNT3,WNT3,774
1603,ENSG00000277626,WNT3,WNT3,774
1604,ENSG00000154342,WNT3A,WNT3A,775
1605,ENSG00000162552,WNT4,WNT4,776
1606,ENSG00000114251,WNT5A,WNT5A,660
1607,ENSG00000111186,WNT5B,WNT5B,1151
1608,ENSG00000115596,WNT6,WNT6,1278
1609,ENSG00000154764,WNT7A,WNT7A,38
1610,ENSG00000188064,WNT7B,WNT7B,777
1611,ENSG00000061492,WNT8A,WNT8A,1150
1612,ENSG00000075290,WNT8B,WNT8B,1071
1613,ENSG00000143816,WNT9A,WNT9A,49
1614,ENSG00000158955,WNT9B,WNT9B,50
1615,ENSG00000276799,WNT9B,WNT9B,50
1616,ENSG00000143184,XCL1,XCL1,701
1617,ENSG00000143185,XCL2,XCL2,1225
1618,ENSG00000173578,XCR1,XCR1,689
1619,ENSG00000143324,XPR1,XPR1,1229
1620,ENSG00000134684,YARS,YARS,754
