Gene;OverallAverageExpression;case_avg;control_avg
ATP8B2;0,041603464512038286;4,61051443880377e-02;3,78251454290000e-02
IL6R-AS1;0,002887145393087384;1,28029047068475e-03;4,23579984747368e-03
IL6R;0,135064278075628874;9,45512739332049e-02;1,69067374892580e-01
UBE2Q1;0,175684361074280565;1,86803451025863e-01;1,66351962745811e-01
ADAR;0,478100594296877346;5,72901564741377e-01;3,98532893885600e-01
PMVK;0,110486476424727725;1,15193328210627e-01;1,06535953861249e-01
AL451085.1;0,011517546643169453;6,80246726070241e-03;1,54749747365787e-02
PBXIP1;0,169073118207089923;1,80483873700273e-01;1,59495921156355e-01
PYGO2;0,027365969115052412;2,77264791228926e-02;2,70633883274867e-02
AL451085.2;0,015757270881415996;1,44404440237859e-02;1,68625009693588e-02
SHC1;0,081490767401763226;9,57698481484595e-02;6,95061472689270e-02
CKS1B;0,105629086255476179;1,00283007736368e-01;1,10116120217144e-01
FLAD1;0,068791648577308490;7,26299809121596e-02;6,55700858035693e-02
ZBTB7B;0,078869656946566363;1,00080175942820e-01;6,10673895947817e-02
DCST2;0,000795023862405484;9,82499222614096e-04;6,37673328696464e-04
ADAM15;0,093624544292458173;1,03468473169533e-01;8,53624054125660e-02
EFNA4;0,014261719798693001;1,28095955268902e-02;1,54805067844907e-02
EFNA3;0,002505079564409006;2,27328939687299e-03;2,69962409831315e-03
SLC50A1;0,111749770046095806;1,26083146002840e-01;9,97195792298939e-02
DPM3;0,206843019251836485;2,30326961655638e-01;1,87132637755738e-01
KRTCAP2;0,701027937814626800;7,24500903730086e-01;6,81326769029453e-01
TRIM46;0,005785327630312758;7,23390419852091e-03;4,56951827876757e-03
MUC1;0,014299271281413711;2,32942350148484e-02;6,74968000406244e-03
THBS3;0,011454224209060108;1,57360224020812e-02;7,86045471233010e-03
MTX1;0,168264290113768061;1,77398106343408e-01;1,60598158111489e-01
GBA;0,048873116464305109;5,10173312475684e-02;4,70734488164722e-02
FAM189B;0,018673345609996873;2,18841006590772e-02;1,59785167001095e-02
SCAMP3;0,092571089920665706;1,13659305486528e-01;7,48714734453754e-02
CLK2;0,043028357791886247;4,36687898966537e-02;4,24908347095067e-02
PKLR;0,015301439679393812;1,43497664070195e-02;1,61001915642179e-02
FDPS;0,216957359092416674;2,12278777429981e-01;2,20884154169734e-01
RUSC1-AS1;0,004246831530680032;4,15216539159515e-03;4,32628606535917e-03
RUSC1;0,036029648036235810;4,02441162469303e-02;3,24923894785536e-02
ASH1L;0,398107709047658798;4,35183136100277e-01;3,66989815860374e-01
ASH1L-AS1;0,031529024748762957;3,71149455468851e-02;2,68406880102028e-02
MSTO1;0,021259435375779876;2,50477903736609e-02;1,80798192377844e-02
AL353807.5;0,038913267513843240;5,11907567560378e-02;2,86086094365557e-02
YY1AP1;0,136115635132885410;1,78006002482467e-01;1,00956499274237e-01
DAP3;0,193952252266478053;2,15322321323214e-01;1,76016072452052e-01
GON4L;0,202433106464886325;1,95719674109149e-01;2,08067778472020e-01
SYT11;0,057018580884802272;7,41833573026902e-02;4,26119584500179e-02
RIT1;0,220058285482800542;2,72489033446628e-01;1,76052469648169e-01
KHDC4;0,138946272704225132;1,66224765889041e-01;1,16051074867921e-01
ARHGEF2;0,156216778366391307;1,80934212411409e-01;1,35471111124716e-01
AL355388.2;0,003289317307746287;4,32703334815375e-03;2,41834859689900e-03
SSR2;0,839416716127950879;8,12331443583571e-01;8,62149741341345e-01
UBQLN4;0,030445169925994373;3,48341034996817e-02;2,67614802962496e-02
LAMTOR2;0,400060793157085037;4,39136950216755e-01;3,67263660980383e-01
MEX3A;0,002550530402164911;2,17170397340454e-03;2,86848440253166e-03
LMNA;0,490348752682430666;8,26109667634170e-01;2,08540204041711e-01
SEMA4A;0,083945211808789527;9,27659994401894e-02;7,65418088229771e-02
SLC25A44;0,033182562275831592;3,34128383694737e-02;3,29892885240452e-02
PMF1;0,219991095139603160;2,32088787855462e-01;2,09837342649837e-01
BGLAP;0,009479063281095261;1,09651963044212e-02;8,23173230318580e-03
PAQR6;0,006251225151904281;8,31715459682563e-03;4,51726341740312e-03
SMG5;0,043918462559605527;4,97532116684887e-02;3,90212809496095e-02
TMEM79;0,011822534366321913;1,14095894788612e-02;1,21691244374760e-02
GLMP;0,045524859105808217;5,90181507613144e-02;3,41997620844033e-02
CCT3;0,343050901607916459;3,35597646944733e-01;3,49306516200769e-01
C1orf61;0,011263867271101709;1,60768509217026e-02;7,22426683874557e-03
MEF2D;0,196049551069105155;2,39298064968358e-01;1,59750504961942e-01
IQGAP3;0,005128395723273587;6,49884465938501e-03;3,97815992013584e-03
TTC24;0,005935870380334524;4,27281228159534e-03;7,33169689926764e-03
NAXE;0,163803724099694487;1,83253257174469e-01;1,47479475375480e-01
GPATCH4;0,117154974657825733;1,12188840108104e-01;1,21323116652592e-01
CRABP2;0,002598188868149928;4,06937492868316e-03;1,36340307255213e-03
ISG20L2;0,111689382610578924;1,15167157766582e-01;1,08770440215652e-01
RRNAD1;0,029682516137815043;3,51900491968303e-02;2,50599712588944e-02
MRPL24;0,079534585682158099;8,73115844462933e-02;7,30072484105861e-02
HDGF;0,288644941365432228;3,28171362053601e-01;2,55469897007763e-01
PRCC;0,094528806328220735;1,06057947348710e-01;8,48522467485412e-02
SH2D2A;0,055113309953026025;5,87050753354923e-02;5,20986940629178e-02
PEAR1;0,002547658783152360;4,01861554217234e-03;1,31306544332822e-03
ARHGEF11;0,030414131868421367;3,79384416503327e-02;2,40988797805827e-02
ETV3;0,079672810099496422;9,36730532668662e-02;6,79222220115984e-02
LINC02772;0,007494016784763919;1,10621252110401e-02;4,49925648889642e-03
FCRL5;0,057875363604560782;2,94425913666443e-02;8,17393630201899e-02
FCRL3;0,050302870936983948;3,39517068658161e-02;6,40266178363049e-02
FCRL2;0,035002016621092202;1,58011594414139e-02;5,11175483983410e-02
FCRL1;0,058388007109423733;2,30518927516183e-02;8,80460722931184e-02
CD1D;0,129856309621146082;1,59958979111461e-01;1,04590743495034e-01
AL138899.1;0,002162673225925277;9,33903909568808e-04;3,19399546218508e-03
CD1A;0,003293924022244004;3,86413739076952e-04;5,73423561472059e-03
CD1C;0,027025222308394128;6,79778536353961e-03;4,40023759743307e-02
CD1E;0,005409570243599476;1,39469543320621e-03;8,77930743726222e-03
OR10Z1;0,001017467935447661;1,52562015535222e-03;5,90969098915579e-04
SPTA1;0,054889619409586442;8,90652059328644e-02;2,62056004895920e-02
MNDA;0,822161667223947012;7,93335788336384e-01;8,46355606217010e-01
PYHIN1;0,151184579887724185;1,46631417791003e-01;1,55006108675217e-01
IFI16;0,527789899533172346;5,86849827980936e-01;4,78220125394687e-01
AIM2;0,058684661948563407;9,28530076281155e-02;3,00067203638706e-02
ACKR1;0,008894209575041966;1,60061198153031e-02;2,92508984245145e-03
FCER1A;0,061918963282384318;2,81332377267827e-02;9,02757667684789e-02
DUSP23;0,155218492425074600;1,56228447300140e-01;1,54370824025148e-01
FCRL6;0,074502353969750412;8,10513375925557e-02;6,90057059454267e-02
SLAMF8;0,005570615487735876;4,05592886339852e-03;6,84191187823855e-03
CFAP45;0,006440489117753950;9,17232140621892e-03;4,14762637507044e-03
TAGLN2;1,040834504347547096;1,22545740220980e+00;8,85878079774178e-01
SLAMF9;0,002051472708552398;2,73298135555003e-03;1,47947354443257e-03
LINC01133;0,011570159104234026;1,24798592955748e-02;1,08066357779506e-02
PIGM;0,037429069350498459;3,09976875014484e-02;4,28270126605338e-02
IGSF8;0,030077109721739225;3,13757936476260e-02;2,89871072348513e-02
AL121987.2;0,003327283279279557;4,57355202769528e-03;2,28127353970697e-03
PEA15;0,086376914346623215;9,28370059320657e-02;8,09548745775175e-02
DCAF8;0,149519287063605372;1,55543157916539e-01;1,44463373088304e-01
AL139011.1;0,008287859014943697;9,09103787328754e-03;7,61374044339608e-03
PEX19;0,045332939541924959;5,22766418597120e-02;3,95049989293315e-02
COPA;0,368238248489757447;4,05559758201545e-01;3,36913814892502e-01
NCSTN;0,111801978003544841;1,41202013813832e-01;8,71261415594099e-02
SLAMF6;0,044478682652785775;3,87525177959712e-02;4,92847280729573e-02
CD84;0,200068027873366944;2,05664587020200e-01;1,95370762228920e-01
SLAMF1;0,022692123262232897;1,77269819058879e-02;2,68594316567454e-02
AL121985.1;0,003623107435390215;2,46236391145425e-03;4,59733473004577e-03
CD48;0,905991316992673101;6,88688033080478e-01;1,08837681907817e+00
SLAMF7;0,077046009584430628;8,04635759780993e-02;7,41776011950220e-02
LY9;0,080346724041710768;9,66463539018306e-02;6,66662304830083e-02
CD244;0,045374768132957967;3,97301939841998e-02;5,01123333995558e-02
F11R;0,073672395490778725;9,41061252362060e-02;5,65220975661282e-02
TSTD1;0,344973451058305791;3,52302974418238e-01;3,38821685774406e-01
USF1;0,060668625349992900;7,23122181388622e-02;5,08960048969350e-02
ARHGAP30;0,358641206850153660;3,26871257577773e-01;3,85306142809498e-01
PFDN2;0,460743416623605018;4,99316345090075e-01;4,28368650818834e-01
NIT1;0,054321070741422457;5,34825449226694e-02;5,50248564813873e-02
DEDD;0,051947633625574273;6,63779535596725e-02;3,98360764550978e-02
UFC1;0,554369596087432859;5,55949116190727e-01;5,53043884105971e-01
USP21;0,016918640467147989;2,13940461450606e-02;1,31623736638714e-02
PPOX;0,039516011297963366;4,78110956241234e-02;3,25538380052692e-02
B4GALT3;0,056193614794248031;5,65537346701534e-02;5,58913614495425e-02
NDUFS2;0,226880655441766860;2,18532155728564e-01;2,33887660970815e-01
FCER1G;1,177554842514786149;1,18909352421868e+00;1,16787027531413e+00
TOMM40L;0,028421640901502385;3,13827338643798e-02;2,59363566617371e-02
MPZ;0,009185882312360108;1,24347809556274e-02;6,45903898257123e-03
SDHC;0,214633117745428148;2,25148129123887e-01;2,05807730502455e-01
AL592295.5;0,017552449469266561;1,40986540495878e-02;2,04512653563436e-02
FCGR2A;0,270675035426140187;3,42397766195908e-01;2,10477204878524e-01
HSPA6;0,032023927530348981;2,76045617247751e-02;3,57331593322703e-02
FCGR3A;0,271360407916928836;2,62830575104629e-01;2,78519608699211e-01
FCGR2B;0,038258561255724459;3,48320840651840e-02;4,11344485940573e-02
FCRLA;0,029513694012069869;8,89245915251342e-03;4,68213674432860e-02
FCRLB;0,007373076617701515;6,73297119238645e-03;7,91032551372331e-03
DUSP12;0,101644430341647510;1,03885832056184e-01;9,97631924251221e-02
AL359541.1;0,001982747780978861;3,05622814817909e-03;1,08176160062346e-03
ATF6;0,160619339350122819;1,63099856428383e-01;1,58537408766263e-01
NOS1AP;0,002791194171357947;2,98895316089067e-03;2,62521245240509e-03
SH2D1B;0,023381769876633318;1,82966496519773e-02;2,76497781121358e-02
UHMK1;0,342628558505677305;3,82347808280729e-01;3,09291670161141e-01
UAP1;0,087521400928833509;1,17130209080352e-01;6,26703391149225e-02
AL596325.2;0,004605241594471013;5,58852602883255e-03;3,77995804594284e-03
DDR2;0,003155854391109675;5,24611126811655e-03;1,40147432313702e-03
HSD17B7;0,032604838588615341;3,17613662838387e-02;3,33127759793087e-02
AL592435.1;0,005614701317780573;5,51930863980688e-03;5,69476564609759e-03
NUF2;0,025440487995037765;3,06048421404964e-02;2,11059776884776e-02
PBX1;0,014433976460180967;1,50022714641403e-02;1,39569989945680e-02
MGST3;0,528870762432412822;5,33575573553803e-01;5,24921952625475e-01
ALDH9A1;0,148560393564104859;1,38032041331140e-01;1,57396977961597e-01
TMCO1;0,345219975494205078;3,63605631372404e-01;3,29788652883032e-01
UCK2;0,024772108863985686;2,67346885583329e-02;2,31248899334106e-02
AL358115.1;0,004418721849218287;4,60238130157336e-03;4,26457405712113e-03
POGK;0,098838390820088051;8,82215462780236e-02;1,07749247975613e-01
TADA1;0,030496781662622981;3,50393092185606e-02;2,66841785849740e-02
ILDR2;0,003445936301060500;4,64937470731855e-03;2,43587463055657e-03
AL451050.2;0,002546020374458592;2,70480830874382e-03;2,41274757435018e-03
POU2F1;0,120438495068689769;1,44230862448153e-01;1,00469248437059e-01
AL136984.1;0,005724087761076671;5,86322428561724e-03;5,60730864743467e-03
CD247;0,283235772566319155;2,86935205617557e-01;2,80130789786793e-01
AL359962.2;0,008884800036228843;8,01205842837143e-03;9,61730353766831e-03
CREG1;0,253557477313311352;2,83759287265594e-01;2,28208701294521e-01
AL031733.2;0,006950259359221968;7,66764257341240e-03;6,34815019937745e-03
RCSD1;0,448341449598725350;3,49205187943552e-01;5,31547816899478e-01
MPZL1;0,050459935731960594;4,84961705656964e-02;5,21081496446957e-02
MPC2;0,345480682494643476;3,56596403447962e-01;3,36151111810693e-01
DCAF6;0,076800239853837979;8,45988792248803e-02;7,02547393364781e-02
GPR161;0,002069646881824256;2,59203614928756e-03;1,63119870416640e-03
TIPRL;0,196673241555718914;1,93788459797481e-01;1,99094476798514e-01
SFT2D2;0,301387101074391039;3,04746450139180e-01;2,98567555254230e-01
TBX19;0,009499222658138021;1,11034998117683e-02;8,15273175896057e-03
XCL2;0,097588686397032678;7,80933678651945e-02;1,13951363457093e-01
XCL1;0,041235534588398993;2,95969034761570e-02;5,10039906410550e-02
ATP1B1;0,040503462498367025;4,42852056423476e-02;3,73293957762462e-02
NME7;0,030587224541601277;2,92960146608423e-02;3,16709539641862e-02
BLZF1;0,067914080993253925;8,15168797918726e-02;5,64970731874423e-02
SLC19A2;0,028593815178373127;4,09433648681541e-02;1,82286758203753e-02
Z99572.1;0,012255808762966617;1,53407309750024e-02;9,66659300696272e-03
F5;0,077990892721765542;1,03691894530962e-01;5,64197041291231e-02
SELP;0,003412013719199472;4,69467407256323e-03;2,33546002731908e-03
C1orf112;0,012747893939865709;1,21424037452100e-02;1,32560898178661e-02
SELL;0,533013554324088701;4,74705007674210e-01;5,81952683844611e-01
METTL18;0,028720631319745876;2,20732623799230e-02;3,42998554336668e-02
SCYL3;0,027820725743412895;2,52429507349897e-02;2,99842861862669e-02
KIFAP3;0,068761579327709474;7,34761471454877e-02;6,48045805972667e-02
GORAB;0,026225303728694350;3,10793485306740e-02;2,21512401323417e-02
FMO4;0,005677237213447281;6,17396963640464e-03;5,26032316257712e-03
PRRC2C;1,194191866556111314;1,37543456003311e+00;1,04207249194746e+00
MYOCOS;0,000444583923428151;6,19676516153052e-04;2,97626409208137e-04
VAMP4;0,077625755505073307;8,75157336046560e-02;6,93249669075306e-02
EEF1AKNMT;0,033360460905164577;2,86540011656329e-02;3,73106544189750e-02
DNM3;0,006737310386639318;8,71963406614530e-03;5,07352006983605e-03
PIGC;0,109396181064250933;1,09017836496236e-01;1,09713730632561e-01
SUCO;0,211153048195091536;2,61659294607359e-01;1,68762491805353e-01
FASLG;0,017027085844669373;1,77509111604497e-02;1,64195697442955e-02
TNFSF4;0,003750955836736528;4,46266200053782e-03;3,15361149989398e-03
AL645568.1;0,025455404458662737;2,34849005129585e-02;2,71092743175459e-02
PRDX6;0,579127535796191584;5,94553506389099e-01;5,66180315942485e-01
KLHL20;0,064162536013339599;7,02277697873266e-02;5,90719055947883e-02
CENPL;0,039902135186014973;4,35245839541406e-02;3,68617663270679e-02
DARS2;0,020002890850800269;2,00752405807100e-02;1,99421667716342e-02
GAS5;1,105052611218155345;1,15597308442805e+00;1,06231438883321e+00
ZBTB37;0,072391148823036738;7,53540353350361e-02;6,99043592339218e-02
RC3H1;0,218519471427108924;2,63447470514277e-01;1,80810811329175e-01
RC3H1-IT1;0,008803654032079652;1,20351420884302e-02;6,09142363670779e-03
LINC02776;0,004994455374869295;5,04519890811093e-03;4,95186566052514e-03
RABGAP1L-DT;0,004671495524191793;6,15652619161320e-03;3,42508976808067e-03
RABGAP1L;0,250234544094231681;2,63721892099141e-01;2,38914435656887e-01
GPR52;0,001982221267380550;2,44630514352107e-03;1,59270957093572e-03
RABGAP1L-IT1;0,008270398011460916;9,44881095592369e-03;7,28134053993769e-03
Z99127.4;0,088646884225625694;8,18682924443321e-02;9,43362453949829e-02
CACYBP;0,335803463200804952;3,72178668632068e-01;3,05273275222953e-01
MRPS14;0,078491735737432858;7,30501161077137e-02;8,30589586088812e-02
KIAA0040;0,089783539443790888;5,59570383597438e-02;1,18174566366800e-01
COP1;0,103511819939096902;1,09238646952843e-01;9,87052187619103e-02
RASAL2;0,008961487529838901;1,00307802221238e-02;8,06401612007624e-03
C1orf220;0,006870919671003888;3,31300876581238e-03;9,85712105340459e-03
RALGPS2;0,180495764712611667;1,28917733268065e-01;2,23785884365825e-01
ANGPTL1;0,010887749546258785;2,41608889002287e-03;1,79981256734315e-02
FAM20B;0,062901657563484731;6,80740479187335e-02;5,85604023604322e-02
TOR3A;0,095176442666811814;1,00750966798872e-01;9,04976712998575e-02
ABL2;0,069205264881336229;7,19398388141428e-02;6,69101010405248e-02
SOAT1;0,163811530554960949;1,94365859066056e-01;1,38166881076802e-01
TOR1AIP2;0,230729279978944324;3,09708900841749e-01;1,64440646202912e-01
AL353708.3;0,011081156868246735;9,99813335292930e-03;1,19901527382373e-02
TOR1AIP1;0,185405570452448321;2,09793119781587e-01;1,64936779788304e-01
AL353708.1;0,004749355390785194;5,60938635438253e-03;4,02752010012225e-03
CEP350;0,351012045664454875;3,55787299895926e-01;3,47004112029432e-01
QSOX1;0,163652138845342854;2,09274779668423e-01;1,25360456809163e-01
LHX4;0,004062710777381932;2,69202381961093e-03;5,21314635522675e-03
ACBD6;0,160717514077541285;1,57922807752304e-01;1,63063147825607e-01
XPR1;0,053567775220796011;6,44264155517399e-02;4,44539756818749e-02
STX6;0,058837795211961003;5,07081848516373e-02;6,56610840303950e-02
MR1;0,100229965980819721;1,10911542490940e-01;9,12647784337690e-02
IER5;0,480532412298282863;6,79537399145021e-01;3,13504911424318e-01
GLUL;0,675434374017207295;8,40858012538551e-01;5,36592140134006e-01
RNASEL;0,025040258558166238;1,90659979670697e-02;3,00545339887069e-02
RGS16;0,019572953341541983;2,75942754750076e-02;1,28405522550828e-02
NPL;0,063430474423407907;6,22230149331014e-02;6,44439110426006e-02
AL355999.1;0,004439731390280185;5,07684246378135e-03;3,90499569308892e-03
DHX9;0,349964009162654799;4,06039015051696e-01;3,02899519756906e-01
LAMC1;0,011124957199315605;1,74974447171380e-02;5,77644467549562e-03
SMG7-AS1;0,005266356200933001;4,81998489815784e-03;5,64100150176564e-03
SMG7;0,145545614964925796;1,72839249397146e-01;1,22637708880682e-01
NCF2;0,445075774299519111;4,11042088775701e-01;4,73640693845740e-01
ARPC5;0,945515539872019750;7,68672596933217e-01;1,09394214603046e+00
RGL1;0,005968083286238475;5,43457920321651e-03;6,41586027467064e-03
COLGALT2;0,005020680555391972;4,59522968016926e-03;5,37776706643412e-03
TSEN15;0,077483170746552282;8,27891380717196e-02;7,30298026371182e-02
C1orf21;0,091806369019817743;9,55049495285583e-02;8,87021017904148e-02
EDEM3;0,112059672677055355;1,12494093827370e-01;1,11695057296237e-01
NIBAN1;0,162300083454481298;1,71364878522453e-01;1,54691881820298e-01
RNF2;0,063141895202317236;6,52371089458867e-02;6,13833547710932e-02
TRMT1L;0,036301006589578029;3,40767289254535e-02;3,81678720655403e-02
SWT1;0,015790971951799203;1,77590297831140e-02;1,41391551488710e-02
IVNS1ABP;0,275973666802361350;2,50803725593844e-01;2,97099129253415e-01
TPR;0,559377757268328502;5,57313760304219e-01;5,61110097046286e-01
ODR4;0,104059904237748774;1,27796245228036e-01;8,41376812908777e-02
AL096803.2;0,007156835179295142;9,02272009909240e-03;5,59077344380622e-03
PTGS2;0,087543080513428406;4,10776395303143e-02;1,26542135800386e-01
PLA2G4A;0,011925347363789265;1,37670717377542e-02;1,03795638919462e-02
ERVMER61-1;0,004742942331752677;5,92549303222246e-03;3,75041198723251e-03
RGS18;0,178670055155441404;2,14419434957837e-01;1,48665130852781e-01
AL136987.1;0,008508597738591875;6,25310001008548e-03;1,04016666248980e-02
RGS1;0,240544762017378233;3,29226691788055e-01;1,66112852862839e-01
RGS13;0,005389027574504190;5,06076711853818e-03;5,66454088934376e-03
AL136454.1;0,005597497310735284;5,11012851361564e-03;6,00655234737885e-03
RGS2;0,697123358256861336;7,74156819794222e-01;6,32468161579980e-01
UCHL5;0,122163490622358067;1,13855334278312e-01;1,29136635431462e-01
RO60;0,311387540607831859;3,51743570396398e-01;2,77516194429102e-01
GLRX2;0,072945303713737142;6,93616753566502e-02;7,59530900915040e-02
CDC73;0,267324322661192604;3,08795379475400e-01;2,32517119645653e-01
B3GALT2;0,004291831281646895;4,91374667477245e-03;3,76984951870339e-03
LINC01724;0,001204763951400937;2,39510625382308e-04;2,01491375372393e-03
CFH;0,021628165862966963;3,49660923405508e-02;1,04334688772717e-02
ASPM;0,061917212452049876;8,08604520678424e-02;4,60179024818969e-02
ZBTB41;0,047904454755663885;4,59155888095451e-02;4,95737360828167e-02
CRB1;0,001866259334374659;3,99892858838740e-03;7,62820009783578e-05
DENND1B;0,134081343597948988;1,83960467412394e-01;9,22171394464923e-02
C1orf53;0,010260765065553339;7,90538606250071e-03;1,22376656182710e-02
NEK7;0,090695508255794879;9,72830887603836e-02;8,51664653613326e-02
AL157402.1;0,002539749920733695;1,80818738918067e-03;3,15375996799164e-03
PTPRC;1,767383572828698179;1,71802969678415e+00;1,80880692962384e+00
AL157402.2;0,002740783497370800;2,36699222992316e-03;3,05451142067341e-03
MIR181A1HG;0,169876636095414424;2,44429648653548e-01;1,07303312845980e-01
ZNF281;0,218089915737284146;2,67368837920385e-01;1,76729468703135e-01
KIF14;0,023489042910638771;3,16355026602106e-02;1,66516121783665e-02
DDX59;0,069277455637791321;7,22116311970138e-02;6,68147635286743e-02
CAMSAP2;0,011028634265315182;1,30996530844689e-02;9,29040095213391e-03
KIF21B;0,040305920954887407;4,43951604434988e-02;3,68737685094619e-02
TMEM9;0,060095549358892004;7,05330788014916e-02;5,13351937229879e-02
PHLDA3;0,013860974751881014;2,77789664237174e-02;2,17942142517059e-03
CSRP1;0,106376235829131138;1,18957195084966e-01;9,58168713810551e-02
AC096677.1;0,005141605001599663;6,93974630948266e-03;3,63240136990755e-03
NAV1;0,016732743728926514;1,27512618269573e-02;2,00744538156843e-02
IPO9-AS1;0,005134519092944357;4,73518314895915e-03;5,46968699898463e-03
IPO9;0,095292387312115506;9,49588099843548e-02;9,55723631473291e-02
SHISA4;0,014030102240900039;2,75024370150517e-02;2,72259460544076e-03
TIMM17A;0,199638354122085998;2,25819558193087e-01;1,77664125460075e-01
RNPEP;0,139385459816840668;1,27788517328240e-01;1,49118926059784e-01
ELF3-AS1;0,024277880507837572;1,94491898533604e-02;2,83306640349757e-02
ELF3;0,005815761443194505;4,59262534170817e-03;6,84235564817955e-03
ARL8A;0,255757377610404457;3,19510342368579e-01;2,02248676418586e-01
PTPN7;0,254100748951085809;3,38990376747322e-01;1,82851768683842e-01
LGR6;0,009753732570927697;1,48662491175480e-02;5,46273024234572e-03
UBE2T;0,034457231931252760;3,91202329748133e-02;3,05435138721248e-02
PPP1R12B;0,064298598058255815;7,26545238094073e-02;5,72853597579608e-02
KDM5B;0,313702213131893448;4,31767273924467e-01;2,14608655944286e-01
PCAT6;0,004978174754797836;7,52852993220719e-03;2,83762813647753e-03
RABIF;0,091858844773403267;9,64336014461422e-02;8,80191913744533e-02
KLHL12;0,033423174679310212;3,62664005384318e-02;3,10368178487899e-02
ADIPOR1;0,198313181111659187;2,24627496171160e-01;1,76227230647597e-01
CYB5R1;0,077463353440589799;8,94043209948223e-02;6,74411424387290e-02
TMEM183A;0,223792238624151540;2,45613226481536e-01;2,05477596734162e-01
PPFIA4;0,003781963578648897;5,31918748558586e-03;2,49175135066522e-03
CHI3L1;0,000832693746865378;1,52028687393671e-03;2,55587798654709e-04
LINC01353;0,010094839922621010;9,99612183488629e-03;1,01776953110545e-02
LINC01136;0,005110191757804625;4,48349542803384e-03;5,63618622370771e-03
BTG2;0,618369554658576459;6,00953362304703e-01;6,32987193792656e-01
ATP2B4;0,158439273433545164;1,66859135315091e-01;1,51372372698733e-01
LAX1;0,034682526957917272;3,70882784153549e-02;3,26633481422167e-02
ZC3H11A;0,007789295549539742;1,03980221978153e-02;5,59975698857717e-03
ZBED6;0,005627177170751545;6,10203124068455e-03;5,22862590910993e-03
SNRPE;0,467813248058355113;4,62968502569125e-01;4,71879506619301e-01
SOX13;0,003956058166072813;4,77293206854171e-03;3,27044516400457e-03
ETNK2;0,003706966079844180;5,79775512088025e-03;1,95213935960789e-03
PPP1R15B;0,265435527909070934;3,77860638746736e-01;1,71075654841390e-01
PIK3C2B;0,021160359643471651;1,59552035122006e-02;2,55291155929623e-02
MDM4;0,621371167172116712;7,04939897094004e-01;5,51230833850650e-01
AL512306.3;0,003950571669451061;4,34196680693702e-03;3,62206858666726e-03
LRRN2;0,002385119848004030;2,96141901149682e-03;1,90142438610040e-03
AL512306.2;0,003627685675165224;5,98132311624564e-03;1,65224683829922e-03
RBBP5;0,070939490379001671;7,31033921149467e-02;6,91232992130482e-02
DSTYK;0,118570914254264581;1,24202132949109e-01;1,13844558395660e-01
TMCC2;0,005066362224836690;8,46595656027371e-03;2,21303802009885e-03
NUAK2;0,049931732362583227;3,17588998949826e-02;6,51844294882198e-02
KLHDC8A;0,000750103867708443;1,31013740686910e-03;2,80060358076968e-04
CDK18;0,008177817943278888;1,33726263590490e-02;3,81774696740253e-03
MFSD4A;0,003626659218612513;2,41456242819897e-03;4,64398798473055e-03
ELK4;0,184777621977574164;1,97559054324407e-01;1,74049997829516e-01
SLC45A3;0,004067558150191262;5,53064268402973e-03;2,83957207242230e-03
NUCKS1;0,695124133405447098;7,10427135950537e-01;6,82280122250376e-01
RAB29;0,146879921973895267;1,25584178686158e-01;1,64753719193578e-01
SLC41A1;0,031316235784175778;3,46726873718132e-02;2,84991218546676e-02
AC119673.2;0,007419425846277357;8,76262501627378e-03;6,29206112996868e-03
RAB7B;0,004995294640064569;7,13152602931544e-03;3,20232755974772e-03
CTSE;0,010436503710221543;1,41898274427556e-02;7,28628977362852e-03
RHEX;0,004919322555170267;5,87970433000726e-03;4,11326150977815e-03
FAM72A;0,013182870231750301;1,87457073788736e-02;8,51390790484924e-03
SRGAP2;0,153577894370686335;2,18834615954949e-01;9,88070703116801e-02
IKBKE;0,057289617590302391;5,74827258445465e-02;5,71275392945994e-02
AC244034.2;0,002533857416176230;1,89157642950534e-03;3,07293228943617e-03
RASSF5;0,268827766667663115;2,48802642398959e-01;2,85635116645622e-01
EIF2D;0,077617022932408145;8,54291493476963e-02;7,10602025615599e-02
AL591846.2;0,002055668870394180;1,46796581159669e-03;2,54893577150218e-03
DYRK3;0,014896205838751614;1,89707176899680e-02;1,14764144929490e-02
MAPKAPK2;0,271084680477321815;3,45492349422967e-01;2,08633346032021e-01
IL10;0,015501996434226967;9,57881176394629e-03;2,04734031731641e-02
IL19;0,001708057321167807;1,79657036873560e-03;1,63376715706568e-03
IL24;0,004886544413108331;1,50904130019744e-03;7,72132716444715e-03
FCMR;0,145447668294317878;9,14367858364477e-02;1,90779711776641e-01
PIGR;0,000842312863813158;8,76123018220504e-04;8,13935556870740e-04
PFKFB2;0,019395952620560004;1,94673316482693e-02;1,93360432645081e-02
YOD1;0,080896212713833057;1,08098849708963e-01;5,80646819744679e-02
CD55;0,629407184459806368;7,16836924797846e-01;5,56026254352920e-01
CR2;0,004607582141029081;1,98171365601403e-03;6,81150807085287e-03
CR1;0,112358366487963532;1,31945773911051e-01;9,59183980112037e-02
CR1L;0,015170127420526340;2,58776058082604e-02;6,18320008717986e-03
CD46;0,396337220338850549;4,10609897465400e-01;3,84357974848563e-01
MIR29B2CHG;0,072930673516470840;9,66053349784416e-02;5,30602190083357e-02
CD34;0,024747869107761153;3,69986091682298e-02;1,44656619702460e-02
LINC02767;0,001464098224209883;2,09961973948613e-03;9,30696664127491e-04
