,ID,community,CPDB,NicheNet
1626,EPHB4,True,True,True
1627,EPHA6,True,False,True
1628,MFNG,True,False,False
1629,P2RY6,False,True,False
1630,FGB,True,True,False
1631,TRHR,True,True,True
1632,CD40LG,True,True,True
1633,MMP24,True,False,False
1634,ADAM23,True,False,True
1635,CD28,True,True,True
1636,NCL,True,False,False
1637,MCHR2,True,True,True
1638,PRLR,True,True,True
1639,ITGB2,True,True,True
1640,IFNB1,True,True,True
1641,HTR3E,False,True,False
1642,IL10RB,True,True,True
1643,DCN,True,False,False
1644,GALR2,True,True,True
1645,CDH1,True,True,True
1646,ADRA1D,False,True,False
1647,COL8A2,True,True,False
1648,IL13RA2,False,True,True
1649,XPR1,False,True,False
1650,NLGN4Y,False,False,True
1651,MCFD2,True,False,False
1652,RLN2,True,True,True
1653,PRTG,True,False,False
1654,CXCR4,True,True,True
1655,LAMB2,True,False,True
1656,CXCL14,True,True,False
1657,KCNQ3,True,False,False
1658,CD86,True,True,True
1659,SELP,True,True,True
1660,LPAR2,True,False,True
1661,SFRP5,False,True,False
1662,SLC18A3,True,False,False
1663,CTGF,False,False,True
1664,AVPR1B,True,True,True
1665,LY86,True,False,False
1666,LPAR3,True,False,False
1667,VIP,True,True,True
1668,PGR,False,True,False
1669,LIFR,True,True,True
1670,LGR6,True,True,True
1671,HJV,True,False,False
1672,ITIH2,True,False,False
1673,COL3A1,True,True,False
1674,GPNMB,True,False,False
1675,BDKRB2,True,True,True
1676,LRRC4C,True,False,True
1677,MRGPRX2,True,True,True
1678,PILRA,True,True,False
1679,SCARA5,True,True,False
1680,NPPC,True,True,True
1681,FLT3LG,True,True,True
1682,TNFRSF14,True,True,True
1683,PPBP,True,True,True
1684,PI3,True,False,False
1685,S1PR3,True,False,False
1686,ICAM1,True,True,True
1687,CR1,True,False,False
1688,TNFSF15,True,True,True
1689,LAT,True,False,False
1690,FABP5,True,False,False
1691,TNFSF13,True,True,True
1692,GGT5,False,True,False
1693,TNFSF10,True,True,True
1694,MDGA1,True,False,False
1695,STAB1,True,False,False
1696,SIGLEC1,True,True,True
1697,CSHL1,True,True,True
1698,SCN4A,True,False,False
1699,WNT2,True,True,False
1700,LIPH,True,False,True
1701,PLA2G2A,True,True,False
1702,CRISP2,True,False,False
1703,GAD1,True,False,True
1704,COL9A1,True,True,False
1705,PLXDC2,True,False,False
1706,IL1RN,True,True,True
1707,CD40,True,True,True
1708,CGA,True,True,True
1709,KLRF1,True,True,False
1710,FCER2,True,True,False
1711,IFNA21,True,True,True
1712,SV2C,False,False,True
1713,RORA,False,True,False
1714,LHB,True,True,True
