	gene_symbol	inDB	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
2355	CINP	False	False	False	74.6921029516413	3	True	False	0.13426998310146185	0.7430963657443498	-0.16950275
2356	CIR1	False	False	False	129.254677119914	3	True	False	0.22221141060310012	0.6636987126405811	-0.36324406
2357	CIRBP	True	True	False	980.937907777919	3	True	False	1.1790215500044205	1.2708824449546565	-0.6917106
2358	CIRH1A	False	False	False	24.7169328036737	3	True	False	0.047327131996132525	0.7389841898098222	-0.17953703
2359	CISD1	False	False	False	170.753418562195	3	True	False	0.31666657185259334	1.0922299042695431	-0.09475516
2360	CISD2	False	False	False	223.274479640469	3	True	False	0.4055569413353246	0.7390545046651824	-0.70117944
2361	CISD3	False	False	False	347.408155007696	3	True	False	0.6364953145724321	1.4908584807940948	0.14517039
2362	CISH	True	True	False	16.5937138450698	3	True	False	0.030704315047289113	0.677155229338537	-0.3304083
2363	CIT	False	False	False	7.48488906004248	3	True	False	0.010157165825840794	0.7286263406676761	-0.20481162
2364	CITED2	False	False	False	398.04844651375	3	True	False	0.6779833326530231	1.6790346117772497	0.42518374
2365	CITED4	False	False	False	7.68811622430807	3	True	False	0.011399608166946101	0.6501235720794636	-0.3963693
2366	CITF22-92A6.1	False	False	False	4.07551953425489	3	True	False	0.008556022698091725	0.6638927723773658	-0.36277053
2367	CIZ1	False	False	False	38.3172817048753	3	True	False	0.08069107655725376	0.5958607165067727	-0.5287782
2368	CKAP2	False	False	False	25.5336199620769	3	True	False	0.04634600939551761	0.9483495920573323	0.33134365
2369	CKAP2L	False	False	False	4.76584071429424	3	True	False	0.009297561142325814	0.8410619560501482	0.069546916
2370	CKAP4	True	False	True	89.1160608397371	3	True	False	0.2040517736105894	0.6781663828349416	-0.32794094
2371	CKAP5	False	False	False	21.7715726582058	3	True	False	0.0423676266249875	0.6691100617814993	-0.35003963
2372	CKB	False	False	False	807.407067683456	3	True	True	1.271736345513065	3.493224519824721	1.1574488
2373	CKLF	True	True	False	378.174965001353	3	True	False	0.4458290190782856	0.755166827283934	-0.6735136
2374	CKMT1A	False	False	False	65.9198072195627	3	True	True	0.18881358532968529	1.235926161953317	1.0330704
2375	CKMT1B	False	False	False	74.5509494136383	3	True	True	0.21908028497794682	1.216588883003397	0.98588485
2376	CKMT2-AS1	False	False	False	7.32987691021778	3	True	False	0.015563498145572095	0.7416159285844082	-0.17311522
2377	CKS1B	False	False	False	159.922857397774	3	True	True	0.28044959477303505	1.097939145222536	0.696363
2378	CKS2	False	False	False	311.293737989373	3	True	True	0.41020794919406683	1.4450075384401304	0.51098615
2379	CLASP1	False	False	False	13.4968849841916	3	True	False	0.025082529671316682	0.6868265295308449	-0.30680898
2380	CLASP2	False	False	False	18.1028600112241	3	True	False	0.03333973028512601	0.6283525516307965	-0.44949362
2381	CLASRP	False	False	False	30.7967606773026	3	True	False	0.06741865000849397	0.7513549884344441	-0.14935057
2382	CLCA1	False	False	False	697.991672190139	3	True	True	0.5580764246143551	3.3378495815170375	3.7611146
2383	CLCA4	False	False	False	123.559873306035	3	True	True	0.33736418617730063	2.908746019365004	3.0243168
2384	CLCC1	False	False	False	26.009410758126	3	True	False	0.06091126807463942	0.5928335173835545	-0.536165
2385	CLCF1	True	True	False	6.70765923237142	3	True	False	0.01825985905496675	0.5627201850053691	-0.6096457
2386	CLCN2	False	False	False	13.5224081901689	3	True	True	0.04832369804968598	1.0539807212142192	0.5890983
2387	CLCN3	False	False	False	55.243054269247	3	True	False	0.10913643741035874	0.8113932405883261	-0.0028488792
2388	CLCN5	False	False	False	6.63022509734018	3	True	False	0.013417225152977115	0.7778736451336635	-0.08464135
2389	CLCN6	False	False	False	8.96841963214729	3	True	False	0.016750478009337134	0.6815734238780632	-0.31962729
2390	CLCN7	False	False	False	28.1321596907314	3	True	False	0.04532855280411438	0.7301942562104553	-0.20098568
2391	CLDN12	True	False	True	17.560245311842	3	True	False	0.043704001758232885	0.7775470964125928	-0.08543818
2392	CLDN15	False	False	False	38.2152417259561	3	True	False	0.08602029205782355	1.014749879208446	0.4933696
2393	CLDN2	True	True	True	3.35436643525055	3	True	False	0.010121978091438683	1.1195305029552913	0.7490489
2394	CLDN23	False	False	False	59.2347991117711	3	True	True	0.15429336889766768	1.8406210432997705	2.50861
2395	CLDN3	True	False	True	778.152341497716	3	True	True	1.2091312690647575	2.560773698883514	0.6388756
2396	CLDN4	True	True	True	583.206780310603	3	True	True	1.032248962674701	2.5118865526020473	0.58844614
2397	CLDN5	True	False	True	531.11689511066	3	True	True	0.17913215727745396	3.0106393811927816	5.3636174
2398	CLDN7	True	False	True	776.859924944554	3	True	True	1.1960677325987816	2.472873688917894	0.54820246
2399	CLDN8	True	False	True	5.63045524635097	3	True	True	0.022021213364505972	1.0715032803714335	0.6318558
2400	CLDND1	False	False	False	117.786134367189	3	True	False	0.17625103397797856	0.5244048951991317	-0.7031403
2401	CLDND2	False	False	False	7.42637997726316	3	True	False	0.01858160316649261	0.8285054123680209	0.0389072
2402	CLEC10A	True	False	True	237.67438597805	3	True	True	0.0862453853702922	2.0306900846552254	2.972405
2403	CLEC11A	True	True	False	90.2479948276637	3	True	True	0.12647794912259844	1.1006813396773287	0.7030543
2404	CLEC12A	True	False	True	12.3952541732246	3	True	False	0.005743953819331942	0.5678406455860802	-0.5971511
2405	CLEC14A	True	False	True	132.59284545881	3	True	True	0.06343235921816778	1.5824115787770179	1.878543
2406	CLEC16A	False	False	False	9.68473514133219	3	True	False	0.020387470507595144	0.7118253019310558	-0.2458085
2407	CLEC1A	False	False	False	7.74119465218371	3	True	False	0.003966484261051814	0.5591339994194634	-0.6183965
2408	CLEC2B	True	True	True	180.964236662603	3	True	False	0.21165416652603353	0.7735532145877837	-0.095183805
2409	CLEC2D	True	True	True	25.4410103845752	3	True	False	0.038680552881013214	0.5106108362325829	-0.7367998
2410	CLEC3B	False	False	False	5.58943762955397	3	True	False	0.0054640144526896615	0.7897995323383386	-0.05554053
2411	CLEC4A	True	False	True	40.7844585834453	3	True	False	0.026079362464077604	0.920328437584398	0.26296815
2412	CLEC4E	False	False	False	5.59494578481033	3	True	False	0.003404492043186974	0.9458665191969793	0.32528463
2413	CLEC4G	True	True	False	4.4117830651527	3	True	False	0.004330492340552303	0.7562132726331122	-0.13749567
2414	CLEC7A	False	False	False	68.2520092534741	3	True	False	0.04226032316038193	0.9451361890669798	0.3235025
2415	CLEC9A	False	False	False	32.0542028375466	3	True	False	0.011610331216978435	1.569379644158665	1.8467433
2416	CLECL1	False	False	False	30.4657530115632	3	True	False	0.09014532070086746	0.7510267126877109	-0.1501516
2417	CLIC1	False	False	False	1350.919517631	3	True	False	1.2315295029556537	1.4690424337888162	-0.48729882
2418	CLIC2	False	False	False	64.0369340652797	3	True	False	0.03812033744146622	0.7057247855391778	-0.2606946
2419	CLIC3	False	False	False	25.5029645273715	3	True	True	0.03793309085685377	1.0278117602746306	0.5252424
2420	CLIC4	False	False	False	77.0998589765042	3	True	False	0.12019623084011803	0.6344536543074415	-0.43460608
2421	CLIC5	False	False	False	6.21091522410894	3	True	False	0.01702412983793175	0.8591614540527621	0.11371221
2422	CLIC6	False	False	False	6.36159415490145	3	True	False	0.014255704970678004	0.7152663341547273	-0.2374119
2423	CLINT1	False	False	False	76.2908300320331	3	True	False	0.1574540504216529	0.7859735489928709	-0.06487646
2424	CLIP1	False	False	False	47.2898108505438	3	True	False	0.08535855203829908	0.6330248600087313	-0.43809253
2425	CLIP2	False	False	False	22.8516863231187	3	True	False	0.05180108084678814	0.9191692251984348	0.2601395
2426	CLIP3	False	False	False	4.16952753640118	3	True	False	0.007283332946068233	0.830794514382714	0.044492926
2427	CLIP4	False	False	False	7.17416118211882	3	True	False	0.012776882713564322	0.33563390086860656	-1.1637678
2428	CLK1	False	False	False	160.922009720612	3	True	False	0.2711801708140662	0.6601519606887537	-0.37189862
2429	CLK2	False	False	False	10.5671023259353	3	True	False	0.02387638355222689	0.7040243185924493	-0.26484397
2430	CLK3	False	False	False	66.5224717029213	3	True	False	0.12599002944390317	0.7328884698501484	-0.19441144
2431	CLK4	False	False	False	42.9202861497701	3	True	False	0.08024065842238624	0.6845154619711628	-0.3124483
2432	CLMN	False	False	False	44.6442132425001	3	True	False	0.12080839420241671	1.0154110977099673	0.49498305
2433	CLMP	True	True	False	9.02716625947971	3	True	False	0.01567125090737815	0.5674007207797709	-0.5982246
2434	CLN3	False	False	False	95.4768229955009	3	True	False	0.21687302997308333	0.9263611058032434	0.2776887
2435	CLN5	False	False	False	50.8655325171158	3	True	False	0.0952193631447079	0.6119732358534707	-0.48946142
2436	CLN6	False	False	False	55.5924661918904	3	True	False	0.12283120822870505	0.7460360594149313	-0.1623295
2437	CLN8	False	False	False	64.4055076265937	3	True	False	0.08275150897646268	0.714219610773991	-0.23996605
2438	CLNK	False	False	False	12.9309338558825	3	True	False	0.010360778748316193	0.6038311493451147	-0.50932926
2439	CLNS1A	False	False	False	189.154607037522	3	True	False	0.2889906904013581	0.7849093961269995	-0.06747314
2440	CLOCK	False	False	False	23.0524444625165	3	True	False	0.04978600709170734	0.795071508322348	-0.042676177
2441	CLP1	False	False	False	21.6893790209141	3	True	False	0.03481962010949419	0.6751092148040547	-0.33540085
2442	CLPB	False	False	False	10.0165949710677	3	True	False	0.018417687791274628	0.7854462091133225	-0.06616324
2443	CLPP	False	False	False	154.728819815199	3	True	True	0.2783479430951603	1.1555164406093763	0.8368596
2444	CLPTM1	False	False	False	83.744083549916	3	True	False	0.15563812836176344	0.689666665129737	-0.29987866
2445	CLPTM1L	False	False	False	74.2633058280147	3	True	False	0.2027440288047857	0.6380055429633339	-0.42593896
2446	CLPX	False	False	False	30.5817493494894	3	True	False	0.05784747753313718	0.662245785122814	-0.3667894
2447	CLRN3	False	False	False	64.0672805237897	3	True	True	0.15530024934263173	1.0270908229735163	0.5234832
2448	CLSPN	False	False	False	16.8720233537939	3	True	True	0.031025068891599436	1.1380112301969916	0.79414445
2449	CLSTN1	False	False	False	83.8386700418435	3	True	False	0.1864866147397124	1.0091143035265806	0.479618
2450	CLSTN3	False	False	False	13.3025285683216	3	True	False	0.01720271903809202	0.6441152525096291	-0.41103044
2451	CLTA	False	False	False	593.308506803339	3	True	False	0.7292977362550355	1.1762917759551774	-0.322917
2452	CLTB	False	False	False	555.472596155087	3	True	False	0.7802570098549192	1.6695335329313385	0.41104576
2453	CLTC	False	False	False	123.99641424378	3	True	False	0.22624624130924395	0.8619226185277211	0.120449826
2454	CLU	True	True	False	270.154735520342	3	True	True	0.11038663922579657	2.0965177080714557	3.1330335
2455	CLUAP1	False	False	False	19.7430231642531	3	True	False	0.03574883940356806	0.7278854770194849	-0.20661943
2456	CLUH	False	False	False	34.4651629819666	3	True	False	0.09554137576733793	1.009544669543684	0.48066816
2457	CLYBL	False	False	False	24.8439269235518	3	True	False	0.0596886708279765	0.9341364186393298	0.29666156
2458	CMA1	False	False	False	24.036688791029	3	True	False	0.0068541385232350335	1.7456968200568916	2.2769818
2459	CMAS	False	False	False	140.085466845478	3	True	True	0.2541289021134922	1.0487708257294772	0.57638544
2460	CMBL	False	False	False	95.3825639911365	3	True	True	0.2398212760582491	1.2488788073443151	1.0646768
2461	CMC1	False	False	False	134.188994644581	3	True	False	0.2360961827899766	0.9172915039577152	0.2555576
2462	CMC2	False	False	False	97.8613866229154	3	True	False	0.170677101847158	0.7342135255985635	-0.19117811
2463	CMC4	False	False	False	3.28808382823529	3	True	False	0.007255484104494318	0.8159236734467272	0.008206007
2464	CMIP	False	False	False	78.1796218310324	3	True	False	0.11314149107994272	0.7685249730387348	-0.10745341
2465	CMKLR1	True	False	True	17.457291567057	3	True	False	0.013935272547710782	0.663572224365556	-0.36355272
2466	CMPK1	False	False	False	311.428104169057	3	True	False	0.46574535994692046	0.9001271514502599	-0.42460763
2467	CMPK2	False	False	False	12.6662818484497	3	True	False	0.01597408174663214	0.6314389218050213	-0.44196245
2468	CMSS1	False	False	False	53.8041561674779	3	True	False	0.10632818183974684	0.7324839535789418	-0.19539851
2469	CMTM3	False	False	False	85.7409098085402	3	True	False	0.08310030333051088	0.5866107512406761	-0.5513494
2470	CMTM4	False	False	False	32.5823957088246	3	True	False	0.09124560437431031	0.9040817759906871	0.22332403
2471	CMTM5	False	False	False	3.18814700490945	3	True	False	0.00022683979004551106	-0.05662375408363507	-2.1209311
2472	CMTM6	False	False	False	236.985259407434	3	True	False	0.28205635379983585	0.7406468459738611	-0.17547992
2473	CMTM7	False	False	False	91.0081596621223	3	True	False	0.123473761903945	0.5989640502741201	-0.52120566
2474	CMTM8	False	False	False	31.5731388270887	3	True	False	0.061532810576733606	0.6951678885415351	-0.2864549
2475	CMTR1	False	False	False	9.1522018805849	3	True	False	0.01964646715349944	0.6735406012741891	-0.33922848
2476	CMTR2	False	False	False	30.4869217434522	3	True	False	0.0659197026583081	0.8022744772676963	-0.02509993
2477	CNBP	False	False	False	613.275638317363	3	True	False	0.72119248562243	0.8583701322017896	-0.7959967
2478	CNDP2	False	False	False	137.008308611289	3	True	False	0.22443922035717045	0.832451507194488	0.04853622
2479	CNEP1R1	False	False	False	13.3550971519738	3	True	False	0.023572330910108432	0.8233356737138352	0.026292318
2480	CNFN	False	False	False	17.4459670624143	3	True	False	0.03861479059364009	0.7970133479170898	-0.037937816
2481	CNGA1	False	False	False	5.22750609723088	3	True	False	0.015762536249035973	0.954916084385067	0.3473668
2482	CNIH1	True	False	True	180.453239513381	3	True	False	0.2845120017886562	0.8019278427565583	-0.025945766
2483	CNIH3	False	False	False	5.03021290104093	3	True	False	0.01061492039033157	0.5043218421630622	-0.75214577
2484	CNIH4	False	False	False	162.517576235378	3	True	False	0.28142879679967175	0.8831430522114404	0.17223063
2485	CNKSR1	False	False	False	17.6321415064706	3	True	False	0.060079964486842	0.960775147808413	0.36166376
2486	CNKSR3	False	False	False	19.3327495541438	3	True	False	0.042855288665292764	0.998269296710524	0.45315468
2487	CNN1	False	False	False	5.37096579917321	3	True	False	0.011224930613390577	1.5664126541716623	1.8395035
2488	CNN2	False	False	False	125.925085423075	3	True	False	0.17297983401868303	0.6197383645708113	-0.47051343
2489	CNN3	False	False	False	169.595142654903	3	True	True	0.22960510807773316	1.108339864327337	0.72174215
2490	CNNM2	False	False	False	10.981951205333	3	True	False	0.02968890354154423	0.8128427508810806	0.0006881276
2491	CNNM3	False	False	False	6.96954975828384	3	True	False	0.016363800842711995	0.6962369201099817	-0.28384632
2492	CNNM4	False	False	False	31.2204347502678	3	True	False	0.08040275707879918	0.9810753874459974	0.41119915
2493	CNOT1	False	False	False	63.0820166489879	3	True	False	0.12468355496194636	0.6858210761136444	-0.30926242
2494	CNOT10	False	False	False	29.0448008367958	3	True	False	0.057297781505860255	0.7159679423479336	-0.23569988
2495	CNOT11	False	False	False	36.1994723093218	3	True	False	0.0735275347464119	0.5770845402816902	-0.5745947
2496	CNOT2	False	False	False	79.6148523395794	3	True	False	0.1348603681923933	0.6650144795698575	-0.36003342
2497	CNOT3	False	False	False	31.4233112140186	3	True	False	0.0635545404932687	0.6425481435368176	-0.4148544
2498	CNOT4	False	False	False	56.6387895760836	3	True	False	0.11342556919841125	0.6891677896857679	-0.30109596
2499	CNOT6	False	False	False	17.8772804468231	3	True	False	0.03863890353846532	0.6712275198827041	-0.3448727
2500	CNOT6L	False	False	False	50.2836285529015	3	True	False	0.08756844874988023	0.5805253486968941	-0.56619865
2501	CNOT7	False	False	False	107.894761251517	3	True	False	0.18365413460706928	0.6484895035802455	-0.40035665
2502	CNOT8	False	False	False	49.3856721345045	3	True	False	0.07895666503926965	0.6904546048555755	-0.29795596
2503	CNP	False	False	False	41.1192909249535	3	True	False	0.07869174731666324	0.629380991660522	-0.44698408
2504	CNPPD1	False	False	False	78.9986564712602	3	True	False	0.1630797172237251	0.8472371210486601	0.08461517
2505	CNPY2	False	False	False	319.36148371562	3	True	False	0.5558789540952949	0.8087477128473257	-0.58151186
2506	CNPY3	False	False	False	177.786682780236	3	True	False	0.21584727493857658	0.7740967349013842	-0.09385754
2507	CNPY4	False	False	False	21.3058549776624	3	True	False	0.032004378398523554	0.9019023701208756	0.21800599
2508	CNRIP1	False	False	False	54.7518878557959	3	True	False	0.041996103608255994	0.6639958605721211	-0.362519
2509	CNST	False	False	False	22.185310040225	3	True	False	0.04135811722118669	0.7488955036572545	-0.15535204
2510	CNTFR	True	True	True	4.30280363363872	3	True	False	0.009991095467531146	0.796932871101308	-0.03813419
2511	CNTLN	False	False	False	17.983277886479	3	True	False	0.022726143466601862	0.6580106314489695	-0.37712377
2512	CNTN4	True	True	False	3.72703976341283	3	True	False	0.008404119168878116	0.5488595927445321	-0.6434675
2513	CNTNAP2	True	False	True	3.50196476915224	3	True	False	0.011236665233534528	0.6986240667429031	-0.27802134
2514	CNTRL	False	False	False	32.1657967223834	3	True	False	0.051104808256265254	0.5425791789819302	-0.65879256
2515	CNTROB	False	False	False	10.4963727806172	3	True	False	0.023908891517929427	0.7917717388352815	-0.05072807
2516	COA1	False	False	False	83.3299045095759	3	True	False	0.15083462210411402	0.6127179032433021	-0.4876443
2517	COA3	False	False	False	331.746074524668	3	True	False	0.5821036456375839	1.2803563622064764	0.22826976
2518	COA4	False	False	False	155.685608204002	3	True	False	0.28878986223905484	0.9146761544809183	0.24917579
2519	COA5	False	False	False	78.3594244357449	3	True	False	0.1340433853660966	0.7449679780532069	-0.16493575
2520	COA6	False	False	False	112.807934066919	3	True	True	0.21127707970533982	1.0728331030633838	0.6351007
2521	COASY	False	False	False	68.2106896848555	3	True	False	0.13724784894494554	0.7410075421437538	-0.17459977
2522	COBL	False	False	False	12.3378226320112	3	True	False	0.034898504913627094	1.004772590676581	0.46902362
2523	COBLL1	False	False	False	17.6716373391671	3	True	False	0.06546366360938517	0.7204694764447829	-0.2247155
2524	COCH	False	False	False	7.99622629304561	3	True	False	0.015367316563254092	0.6513806836403607	-0.39330176
2525	COG1	False	False	False	20.0048222625147	3	True	False	0.04711932501833052	0.7964159061943202	-0.039395656
2526	COG2	False	False	False	29.3454711387521	3	True	False	0.06135530566899666	0.7713940651982166	-0.10045243
2527	COG3	False	False	False	23.5197616480202	3	True	False	0.04827842953764958	0.6644002246591105	-0.36153227
2528	COG4	False	False	False	31.9886116714878	3	True	False	0.06615718099709114	0.8104092610599797	-0.005249926
2529	COG5	False	False	False	21.4174871498099	3	True	False	0.04022957888960151	0.6884401329492463	-0.30287156
2530	COG6	False	False	False	16.4765490533136	3	True	False	0.03222139869509673	0.6669401601957811	-0.3553345
2531	COG7	False	False	False	21.1351405826267	3	True	False	0.04796329150113859	0.8296192755826505	0.04162518
2532	COG8	False	False	False	15.5616297629602	3	True	False	0.03627549730191865	0.7730086403117338	-0.09651264
2533	COIL	False	False	False	32.4713079348824	3	True	False	0.06722351146569919	0.6881912181937991	-0.30347896
2534	COL12A1	False	False	False	21.1728036540794	3	True	False	0.024426886938156738	0.8757361488459106	0.15415676
2535	COL13A1	True	False	True	10.7308185761604	3	True	False	0.015101500698424404	0.6444655743622644	-0.4101756
2536	COL14A1	True	True	False	29.7760630296919	3	True	True	0.06496548852840257	1.2236773092364435	1.0031816
2537	COL15A1	False	False	False	69.7505197158876	3	True	True	0.05278493294445765	1.3083183830168499	1.2097175
2538	COL16A1	True	True	False	16.3675569277148	3	True	False	0.02726379548709674	0.9394560924063985	0.3096423
2539	COL17A1	True	False	True	34.5791487650278	3	True	True	0.10776689490427661	1.308133139667353	1.2092656
2540	COL18A1	True	True	False	68.9534386819339	3	True	True	0.07654749206027991	1.0508273929204164	0.58140373
2541	COL1A1	True	True	True	313.566791696103	3	True	True	0.37572337990633914	2.3680009811942053	2.0958238
2542	COL1A2	True	True	True	425.499349286838	3	True	True	0.5295781081753416	2.540247441040152	2.3915818
2543	COL27A1	False	False	False	6.96450826561808	3	True	False	0.013014866707150028	0.7542510663233748	-0.14228372
2544	COL3A1	True	True	True	560.075096386086	3	True	True	0.6767385816782054	2.875209765443098	2.2051384
2545	COL4A1	True	True	True	82.0131619200083	3	True	True	0.07034260752129233	1.3495049102576155	1.3102185
2546	COL4A2	True	True	True	91.1114753562633	3	True	True	0.09318967788807575	1.1614106187271136	0.8512422
2547	COL4A3BP	False	False	False	43.0598920631876	3	True	False	0.06560819294858343	0.764062241807847	-0.1183431
2548	COL4A5	True	True	True	5.32271511766662	3	True	False	0.012964413867953798	0.8079957415590098	-0.011139249
2549	COL4A6	True	True	True	3.01337553583014	3	True	False	0.007426784003636609	0.8286711882083976	0.039311714
2550	COL5A1	True	True	False	37.8983410508068	3	True	False	0.06273186809591219	0.9756870883080103	0.39805096
2551	COL5A2	True	True	False	35.7733248465667	3	True	True	0.06314453634372202	1.053420782820316	0.58773196
2552	COL5A3	True	True	False	4.02041230305633	3	True	False	0.006536143747722689	0.8115225719044181	-0.0025332926
2553	COL6A1	True	True	False	152.940689809108	3	True	True	0.2492844625324314	1.7286456072158491	2.2353745
2554	COL6A2	True	True	False	274.901552967021	3	True	True	0.40040311531945516	2.111164981255221	1.6548202
2555	COL6A3	True	True	False	82.7751961944747	3	True	True	0.12472122414857548	1.539668839768787	1.7742449
2556	COL7A1	True	True	False	8.63131008928084	3	True	False	0.007727347579311265	0.8057452357461126	-0.016630797
2557	COL8A1	True	True	False	7.55587966533584	3	True	False	0.0041330456824244174	0.5111187184632192	-0.7355605
2558	COL9A2	True	True	False	10.5318236093251	3	True	False	0.024072640046613948	0.6573600669448969	-0.37871125
2559	COL9A3	True	True	False	11.2863113778235	3	True	False	0.040983488151264104	0.6360068295698104	-0.4308161
2560	COLCA1	False	False	False	14.9245967312126	3	True	False	0.03840451258204353	0.8881752505811463	0.1845099
2561	COLCA2	False	False	False	10.1446700575016	3	True	False	0.025373081457695363	0.9098031419100948	0.23728496
2562	COLEC11	False	False	False	10.6928829609097	3	True	False	0.01626564653700497	0.9577992097979168	0.35440204
2563	COLEC12	True	False	True	6.95268573121278	3	True	False	0.0141810530577347	0.6228238631450598	-0.46298438
2564	COLGALT1	False	False	False	37.5040931662021	3	True	False	0.05971986641150506	0.7278638496913536	-0.2066722
2565	COMMD1	False	False	False	143.360147685492	3	True	False	0.2311533044022221	0.7395307511855232	-0.17820334
2566	COMMD10	False	False	False	70.111875970491	3	True	False	0.10685357414687548	0.7761500385209926	-0.08884719
2567	COMMD2	False	False	False	58.5404095651247	3	True	False	0.0952543723365063	0.7317032787152117	-0.19730347
2568	COMMD3	False	False	False	183.96956833286	3	True	False	0.35115313412222726	0.7892710947969283	-0.6149544
2569	COMMD4	False	False	False	131.402036288191	3	True	False	0.22931331669255076	0.8612163840686072	0.11872652
2570	COMMD5	False	False	False	85.5055418742215	3	True	False	0.12874751322356975	0.6789398219927223	-0.32605365
2571	COMMD6	False	False	False	948.574290117755	3	True	False	1.015827675773867	1.0550521627181344	-0.9143501
2572	COMMD7	False	False	False	145.79961061208	3	True	False	0.20411686334235585	0.7000283612237318	-0.27459466
2573	COMMD8	False	False	False	108.88136036197	3	True	False	0.14557722969298373	0.7180247631743001	-0.23068094
2574	COMMD9	False	False	False	66.098349178187	3	True	False	0.09182025153651802	0.6965656142825383	-0.28304425
2575	COMT	False	False	False	231.237185706377	3	True	False	0.3229094258511896	0.9128916203841404	-0.40269023
2576	COMTD1	False	False	False	138.143955734292	3	True	False	0.32450055049927395	1.1361564492971192	-0.019330531
2577	COPA	True	True	False	84.7441245945596	3	True	False	0.1568852313818711	0.7249282143479452	-0.21383557
2578	COPB1	False	False	False	83.5762869031232	3	True	False	0.14291846841608832	0.6962705096478338	-0.28376436
2579	COPB2	False	False	False	102.009610307341	3	True	False	0.17425090540678206	0.7313545348682025	-0.19815445
2580	COPE	False	False	False	760.953110706895	3	True	False	0.9583764937650914	1.043853820121871	-0.9259018
2581	COPG1	False	False	False	71.7165134533107	3	True	False	0.15394844150855458	0.7938440869733709	-0.045671254
2582	COPG2	False	False	False	9.34186787874043	3	True	False	0.01830257947241101	0.8207388424379982	0.01995569
2583	COPRS	False	False	False	78.6433722426244	3	True	False	0.13745437434445723	0.6807987162838768	-0.32151768
2584	COPS2	False	False	False	60.9685967401939	3	True	False	0.09726924677133969	0.6324238559277784	-0.43955907
2585	COPS3	False	False	False	101.937821564892	3	True	False	0.16380803457972712	0.6617985403570509	-0.36788076
2586	COPS4	False	False	False	79.5458596802961	3	True	False	0.12200234009627678	0.7060721112108364	-0.25984707
2587	COPS5	False	False	False	129.832948630835	3	True	False	0.2049969342609557	0.7158592865234359	-0.23596501
2588	COPS6	False	False	False	239.946143206047	3	True	False	0.3744943594967487	0.7880176378717701	-0.6171067
2589	COPS7A	False	False	False	57.0254744472154	3	True	False	0.0914512891131599	0.7348268075121384	-0.18968162
2590	COPS7B	False	False	False	29.7929571694164	3	True	False	0.05818774523294559	0.686200034442321	-0.30833772
2591	COPS8	False	False	False	101.194144728989	3	True	False	0.14525930559948713	0.6959481972954221	-0.28455085
2592	COPZ1	False	False	False	247.020141195174	3	True	False	0.39554592150438034	0.7307457819829208	-0.71544605
2593	COPZ2	False	False	False	13.0132435533262	3	True	False	0.02356712744903473	0.5196382158457856	-0.7147717
2594	COQ10A	False	False	False	19.889458820898	3	True	False	0.03990642061552262	0.5639537915681577	-0.6066355
2595	COQ10B	False	False	False	89.4096826128568	3	True	False	0.14043204806958476	0.5466770992094105	-0.6487931
2596	COQ2	False	False	False	48.4979267806735	3	True	True	0.08393263176443269	1.2699317329507982	1.1160488
2597	COQ3	False	False	False	17.8314658271702	3	True	False	0.04285498132179513	0.8354356577961308	0.05581796
2598	COQ4	False	False	False	114.958285299227	3	True	False	0.24261048743942043	0.820442152067684	0.019231724
2599	COQ5	False	False	False	50.530220458319	3	True	False	0.09442192764851998	0.9152192769426885	0.2505011
2600	COQ6	False	False	False	25.5690852961259	3	True	False	0.04990435610889076	0.842788517536746	0.073759966
2601	COQ7	False	False	False	49.6398800778876	3	True	False	0.10847837131175103	0.8586352835333783	0.11242828
2602	COQ9	False	False	False	69.8462871356282	3	True	False	0.15476385267966836	0.9807165316283132	0.4103235
2603	CORO1A	False	False	False	678.731587613936	3	True	True	0.5892336423483671	1.449028753318002	0.5178908
2604	CORO1B	False	False	False	273.890451693018	3	True	False	0.3968367662565712	0.9437165936729953	-0.3497618
2605	CORO1C	False	False	False	56.1342798590807	3	True	False	0.09058701753614695	0.7410851806730017	-0.17441033
2606	CORO2A	False	False	False	27.4795739484403	3	True	False	0.05829431569676584	0.8179645398047065	0.013186005
2607	CORO7	False	False	False	38.9831639255235	3	True	False	0.06232068965141529	0.581980477301486	-0.56264794
2608	COTL1	False	False	False	869.997222009247	3	True	True	0.5624858227477061	1.5869320690056008	0.75467944
2609	COX10	False	False	False	19.3187770460512	3	True	False	0.04025589389253564	0.7365752316286212	-0.18541522
2610	COX10-AS1	False	False	False	5.1180567796387	3	True	False	0.00999528240691687	0.6416962200031694	-0.4169332
2611	COX11	False	False	False	90.3003570920889	3	True	False	0.16521448039724596	0.7971067379556991	-0.037709933
2612	COX14	False	False	False	368.49231232975	3	True	False	0.5840281035445019	1.0189475116014926	-0.22058561
2613	COX15	False	False	False	23.0658455158665	3	True	False	0.04733760584630275	0.6097294608529862	-0.49493656
2614	COX16	False	False	False	240.831880275953	3	True	False	0.3991713339292078	0.8409327115874632	-0.5262482
2615	COX17	False	False	False	444.086325071967	3	True	False	0.6399101239941654	0.9290980983378482	-0.6907508
2616	COX18	False	False	False	14.072826091572	3	True	False	0.03430759017085134	0.6318015926134539	-0.44107747
2617	COX19	False	False	False	58.3413435717402	3	True	False	0.1138942685685397	0.7631069288783283	-0.12067419
